
key = model_output

dfs_filter

key = dfs_filter

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
0,0.43422683836424547,1.0806169696330257,1.0987328928134068,0.8851798442836455,0.6297364645952744,0.7906337651003318,-0.012720557520655871,0.09480202519413349,0.4031984120378566,0.23436692503992465,0.22835978009476313,0.8168587642483702,0.33245796526796956,0.740362372791956,0.6748572346464665,0.9360615681908508,0.1751633526609246,0.4139489108951525,0.5013562787794446,1.8045755069124967,1.6044355509760877,1.5167966675175808,1.5498009253295162,1.7395317749881192,1.5408461624131833,132.69713171473882,-17.991702470961037,-13.370817987558341,11.321927028406096,3.8268320518929597,1.7532648009239107,3.0825021438501334,0.27925719481005556,2.0289272327311667,2.96291571615718,0.48786525737787356,8.88332460662981,3.1345667363868834,0.9931900639352285,2.0119292541273825,8.864359802275423,11.62739517853631,2.542559439451046,2.9541409243296988,2.4338292435735966,7.495079294639747,2.6154120837865604,0.6658753821284545,2.976816987452903,4.252831033596643,0.956278828703399,0.27864098876970167,0.4233382451663826,1.249827921948699,0.7344838110296723,1.7999406876565833
1,-3.284509329539486,-3.1141034740299345,-2.594588449607801,-1.8814602476704967,-2.030286630443528,-2.2033871089914654,-2.1155032607589277,-3.9313906518027957,0.9679694291328473,-0.734170184724106,-3.364285164455461,-1.975286737175153,-1.6326491769000764,-2.1474179641118507,-1.5157441006025927,-2.3139156096982725,-0.5413305629109261,-0.7717313547573101,0.023812046718562938,-2.39346180012122,-2.6821939007646614,-2.638152700731102,-1.8245442648901982,-0.635862971530232,-1.0349593849764187,-286.2450398798745,-214.45518018832323,-26.70464040738514,-24.680621382454227,-10.359967187906882,-6.598856648368849,-9.210872106425022,-3.141688520631636,-8.60001707941269,-13.985385776511759,-17.99037204605402,-19.973849067518263,-9.071115326549307,-5.065141256951157,-7.387047387259873,-12.000263956302351,-14.333107242149039,-8.320694149157687,-8.779401949440263,-8.791130578722404,-18.357910828765437,-8.41785481021042,-4.29109099340568,-11.289281339704518,-7.549527159357685,-1.1479432073757805,-0.23238640046115008,0.8493810991392144,1.2033259467376014,-2.268026341136329,-2.6941054111252427
2,1.6705696469570643,1.4692958396432854,2.132535529808627,1.5799116606552126,0.9357279967965102,0.8377300273714405,1.0799439354891862,-0.318810676160412,-0.3600724585391886,1.6152247685708658,0.5149576069945895,1.34150190246973,1.0384355954209903,1.7893556932883719,0.6979222399911829,1.0758493571820027,0.043469737995044486,0.01745849797777654,-0.26948615781384877,1.1009324595075838,1.0666541258550755,1.0564584330636058,1.2587641758201338,0.7315462931925922,0.5383448662953866,149.53846884009414,1.5508423642099967,11.705182427860288,7.465189985850757,3.4026881804157294,1.8815443211387728,2.8251420546198824,0.883492984093686,2.527019670320177,1.3838147251650068,6.2352936352135755,5.929111770897572,2.426051155959109,1.118163894198206,1.721327933755451,3.921923122623703,4.116554495866345,2.168441870747026,2.1909159063987644,2.573183590855948,5.759940002318626,2.4815816250885634,1.0980099010786362,3.0355439272662728,2.74591844293534,-0.14180321258541365,-0.07694901278032668,-0.23659226513628814,-0.5015707524801296,1.846813535756878,0.7374210539470966
3,-0.4989347098777738,-0.372884773921175,0.45761680933609256,0.5656070743439425,-0.018142867864451885,-0.21012485069079728,0.4027243754293862,-0.09321458225277757,0.356740719745177,-0.42692610866793673,-1.4556973900438503,0.11599142234748246,0.5669165018319001,-0.2639415036420389,-0.16868505486065483,0.3936025622613404,-0.8603345366950491,0.008803220212286625,0.8569725813319948,0.8713859119893391,0.386168701208307,0.4139980093572728,0.6125656719504626,1.3165031880792322,1.3710868435740426,84.94251397560213,128.44166280208208,4.879361689093519,-2.351967426672386,-0.3781746979232871,-0.031795195634892304,-0.22342185197688252,0.1802497388922788,0.18980822389223817,0.09267386897892414,0.6798379125539113,-0.7036368643784963,0.4779789347916064,-0.02638039059848056,0.07764378134127925,0.48289093582344755,-0.513400833106019,0.5108907857626269,0.9332008170684711,0.14432688389712647,-1.1367470060092237,0.09466935879376007,0.1924516884185823,2.858846371687213,-0.036258761631910996,0.07933628713367077,-0.18356183250112781,0.002443578287782209,0.08070647037279866,-0.25303234910386124,0.30548315210813587
4,1.8361115038661824,0.5529836438407251,1.6208279727872539,1.380782871781003,-0.03771399970240719,-0.08397271422148116,0.14419368059928475,3.4136717771619667,0.021659617158181352,1.5061987015200302,1.618672747688679,1.5095885892555625,1.9166353205162032,1.1193303008414968,-0.036218849932031665,0.5732684659725125,0.41324645631726215,0.2898588016896874,0.4525880929761589,1.2221082531800573,1.1588027352667392,1.1565818457676376,0.8761206860657726,0.6932108751614423,0.7399491875755623,-17.82083937430333,151.1918905670166,2.005788073495469,-1.7985639079472013,0.32791378999590187,0.6038801267636548,0.5149213394696422,0.43705145782464466,0.6262073138821129,3.4712617681066957,3.997265569837732,1.2823311224612213,1.1473688057299691,0.8759082238883696,1.1248516865480083,3.7958023265063194,5.715328854450274,0.29947239285533894,0.30932860295144693,0.768682737074388,-0.6350893177629895,0.7451302340447136,0.6505843837018004,2.483395938306793,0.6019521585998469,1.1053415012830927,0.11283456263299334,-0.7218536292239192,-1.352213109292767,1.139433214040236,0.8350814663167891

key = 1

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
0,-0.6204621734760875,-1.2746180549444135,-1.2666854954282847,-0.9679940049473531,-0.7721003145397761,-0.9243253248596829,-0.1379756773232012,-0.4555739888564575,-0.4091906137819473,-0.2220333313880335,-0.4245963669818063,-1.0374808189906914,-0.45381971779703517,-0.8167329071197712,-0.7656664826242165,-1.0297315839157217,-0.20538338156280067,-0.45087766920686584,-0.6655241188776071,-2.029224634616109,-1.7341435994216392,-1.6544893005221264,-1.5680015061537718,-2.012539609275155,-1.865416785189301,-154.7663241955584,-4.982219689391053,10.260559962761775,-12.13973044497285,-4.20440376441153,-2.0023539783143325,-3.40528035718878,-0.4021471917606433,-2.42150413999587,-3.509286014610869,-0.2901503024453044,-10.201864534300274,-3.7792764900941873,-1.2931426089227718,-2.4985261918727737,-8.959800149121053,-11.621978053696557,-3.10699646766882,-3.536862775524658,-2.9111601538094014,-8.308178985981549,-3.031565756718983,-0.9108832843688884,-3.5307946863560487,-4.506250790004023,-1.0137197530595135,-0.26382254559329055,-0.3311963199464089,-1.1923602277334184,-0.8091063394976468,-1.9885950470121763
1,2.418112319318009,2.129230120851619,2.592754602452783,1.7938296132130316,1.421364689909241,1.33755108496271,1.7438480485889243,1.8313604303929774,-0.8068843179844045,0.9893469598890355,1.5123361968162574,1.8590383676693434,1.6751856691797733,2.1054790575527877,1.0140043296718226,1.4979007667212942,0.5072585612601975,0.4810423790186511,0.23147565102323417,1.938463911802275,1.5331854396485671,1.5057407387085686,1.242124977389824,1.780583793987884,1.8137549096177294,269.90613083530826,176.45844030566283,29.257361763297016,14.645448451929035,6.8720762316374575,4.472422009197706,6.110186573523401,2.2454091724742495,5.986045972126839,6.602963597350044,11.2538169799513,13.330955486633712,6.468250636449221,3.4176919051826644,5.02578000004624,6.148471050981862,6.87543289322231,5.7146595324957925,5.993690202903773,6.18487801905548,11.496776324881981,5.7895416407149085,3.0615501203938407,9.047390742544854,4.80614904343158,0.7730439529611578,0.21606283240786198,-0.8837743506820291,-1.1601956955365698,2.192542814185088,1.8150154601957162
2,3.217706628923211,2.782694819833711,2.0983112387313163,1.4689049829369236,1.5887172875994304,1.872350841991788,1.5961672476961535,4.312823346342166,-1.0694395676078554,0.862578421102493,3.7302576560118363,1.6832049217374419,1.406566072149305,2.055385705300952,1.2576218318785848,1.7341992685696548,1.1425576464353535,0.6536951034298621,-0.4944973083352431,1.5923155006417158,2.163104312881174,2.0960293775078145,1.402199960136555,-0.32342101128656525,0.04397490722431578,183.91274860904082,136.77781081004483,17.36764388832932,23.182683195796745,10.110538572164796,6.66640165409806,9.150684252635713,3.2389349241225474,8.39613650468952,14.025662305692189,19.44968518716201,18.11192134322303,8.335738874994094,4.967204412063143,7.021624264078477,11.3844618291948,14.298978168564883,7.6041806521584485,7.919016838152532,8.459531448326263,17.29007472677268,8.112114462474395,4.228678449212396,10.966403284437694,7.254219176760964,1.0697974305976645,0.32200086886943075,-0.9025845169260504,-1.4722666928550148,2.1484147594513074,2.14803440774292
3,0.17582292615164916,1.0602246669391324,1.1368235159411895,0.9413630262586737,0.7077022660314013,0.8323657150553423,0.9587176294026525,-1.5072870254096318,0.3087643867578739,0.5116999330008237,-0.8845110608159841,0.6406798863046168,0.20093970914965456,0.5968478504008968,0.5289381494285207,1.033799233600982,-0.152756584199757,-0.2564922474083542,-0.2878418503688104,0.06640378448927381,0.32851616622351876,0.319780902847725,0.7935786020647615,-0.3409692528214728,-0.45871048327058694,7.5967405219631345,-118.81162612699326,-4.627771596122852,2.9532588849341703,1.8031911725959295,1.2294308942354664,1.6563017112942877,0.793419443519991,1.591628216813473,1.048798405585059,4.810165089324131,1.699902268808082,0.9938303960158321,0.5207835160041091,0.6399179439728783,2.4469703718309606,2.1215447649226005,1.1975813496902024,1.4980906739962336,1.3717577966827295,2.944978645808349,1.4047422088678434,0.7453733571589326,3.853150613316747,2.8070535879317973,-0.7998446145092403,-0.009264389564005314,0.32897785613175085,0.40138517664099055,0.5487643666586982,-0.5423497019614428
