
key = model_output

indiv_variance

key = indiv_variance

,0,1,2,3,4,5,6,7,8,9,10,11,12,13,asof
IEI,4.0065436322153047e-05,4.153229993906105e-05,3.901452058797887e-05,3.9141298339878935e-05,3.861868186296562e-05,3.9630109113005705e-05,3.920774510032921e-05,3.96562203460565e-05,4.0825178709363025e-05,3.957992019044825e-05,3.981647970005256e-05,4.0333828801210626e-05,3.966246816833079e-05,3.925665948205887e-05,2024-12-27
IEF,9.996781501488811e-05,0.00010328998078475389,9.709357225085463e-05,9.776963882682293e-05,9.666764730433484e-05,9.941825834948478e-05,9.848122119028878e-05,9.96625527173574e-05,0.00010265927945897581,9.944855536222244e-05,0.00010007927195603525,0.00010148037458698864,9.980649066188101e-05,9.893102012536449e-05,2024-12-27
VGIT,5.053857507523855e-05,5.230648184228691e-05,4.9171308437956444e-05,4.941170390268298e-05,4.879363871101339e-05,5.010235803620801e-05,4.9595514787870184e-05,5.016365154417913e-05,5.164229397725161e-05,5.0056796632915284e-05,5.0360516881195586e-05,5.1031021233401024e-05,5.018774054289959e-05,4.97118878750808e-05,2024-12-27
TLT,0.0004227767449673528,0.0004351000226032245,0.00041050789058527827,0.0004138953679893668,0.0004103060430171946,0.00042220176215156227,0.0004188708487322567,0.00042408730609279154,0.0004364027420967482,0.0004234912533724046,0.0004261713833233971,0.00043210406475993645,0.0004255373459908713,0.00042224106724387557,2024-12-27
GOVT,6.28715392400949e-05,6.50545823811674e-05,6.0902289227021335e-05,6.135705784432718e-05,6.0665858141192006e-05,6.254286382420555e-05,6.193412560220504e-05,6.275047123519077e-05,6.477629200766267e-05,6.263655950452688e-05,6.306307589289776e-05,6.400853726278534e-05,6.289652244056716e-05,6.23059553377864e-05,2024-12-27
MUB,2.5483097806176003e-05,2.6412980963724534e-05,2.466989318364324e-05,2.5027315004245015e-05,2.4672059606634743e-05,2.5497532657234018e-05,2.5231032836539548e-05,2.5550872890154947e-05,2.6405394853627685e-05,2.5399243693600677e-05,2.5595385107752777e-05,2.6040801131343977e-05,2.5536206623184397e-05,2.5356401136024644e-05,2024-12-27
SHM,7.598111322699532e-06,7.735502979876505e-06,7.477131476075061e-06,7.49916767007645e-06,7.4607374110191335e-06,7.586962345086358e-06,7.551599420847276e-06,7.612468058431014e-06,7.741195917674595e-06,7.610913437164578e-06,7.639912520418089e-06,7.70113470134656e-06,7.635042289048911e-06,7.593835990466717e-06,2024-12-27
VCSH,1.3533768801254806e-05,1.420191558178088e-05,1.3119344396289593e-05,1.317215906641935e-05,1.2904428398526494e-05,1.3303680454578949e-05,1.3103847153702346e-05,1.3270062674051704e-05,1.3755408698924136e-05,1.321083699904008e-05,1.3307405969567763e-05,1.3521733853483723e-05,1.3223751286034373e-05,1.3053897356511498e-05,2024-12-27
VCIT,6.696516656371625e-05,6.999967812993428e-05,6.468436946391075e-05,6.521104233098234e-05,6.408281892785332e-05,6.629511130439466e-05,6.541211067106071e-05,6.633345372331217e-05,6.882776949013265e-05,6.60605524885343e-05,6.658121222812532e-05,6.774371059400397e-05,6.6279518639702e-05,6.552862774773006e-05,2024-12-27
VCLT,0.00023477163724426524,0.0002449955322447445,0.0002252987017834974,0.00022847617362342602,0.00022501623037483488,0.00023426336853811543,0.00023139200560834763,0.0002352041621902657,0.00024491152709162984,0.00023416164501080826,0.00023629507235619683,0.0002410891622569432,0.00023562260345063658,0.00023322259823511897,2024-12-27
LQD,0.00011107739968167677,0.00011621579346349693,0.00010670574230768607,0.00010802857733807117,0.00010619656032068538,0.00011043824655866487,0.00010896616880820846,0.00011070441929548747,0.00011529455388792105,0.00011017997019680589,0.00011116732493388132,0.00011338692916086521,0.00011074414810113896,0.00010952482998270738,2024-12-27
HYG,3.260506626416942e-05,3.475864191330002e-05,3.233395448698639e-05,3.2059290431138834e-05,3.092191861635204e-05,3.1391266290772634e-05,3.0708926222515024e-05,3.0902017450932826e-05,3.175524670250728e-05,3.058521799380968e-05,3.075221036973401e-05,3.1090654066078624e-05,3.038791537666394e-05,2.989061057745915e-05,2024-12-27
SHYG,1.999355318457071e-05,2.1282290939182157e-05,1.997125679447413e-05,1.9795057979203516e-05,1.90646920113068e-05,1.9252712732502714e-05,1.8838284552819477e-05,1.8905548075182595e-05,1.932572139594425e-05,1.86731322728407e-05,1.8759556612193874e-05,1.8930346143923874e-05,1.853415627602952e-05,1.8261556190203946e-05,2024-12-27
MBB,7.909907863121155e-05,8.247433213281737e-05,7.625041782385783e-05,7.697498967012375e-05,7.578957417996169e-05,7.84671207891255e-05,7.748947949896205e-05,7.859319529178343e-05,8.156856471870052e-05,7.831828111693181e-05,7.893345443055883e-05,8.03227717347403e-05,7.861316294772038e-05,7.77721145616585e-05,2024-12-27
VMBS,7.209354615417667e-05,7.531227718466301e-05,6.95060028272742e-05,7.016970332229176e-05,6.898918287768489e-05,7.141684261834242e-05,7.046861671137033e-05,7.145004613967826e-05,7.419037243281743e-05,7.116561522062751e-05,7.172544034270884e-05,7.300078681200365e-05,7.139359307489642e-05,7.062130497514629e-05,2024-12-27
AGG,6.540040607234139e-05,6.795433130347106e-05,6.32348359083197e-05,6.371213583937637e-05,6.286147339294247e-05,6.49367639780773e-05,6.421585557113913e-05,6.511327939724217e-05,6.738661944884185e-05,6.495791510553258e-05,6.543449613782882e-05,6.649022854868114e-05,6.521941247255486e-05,6.453875437532384e-05,2024-12-27
BSV,1.3904894759184656e-05,1.448032121253481e-05,1.3520084394756308e-05,1.3567369254727273e-05,1.3349705020017251e-05,1.3719380595883153e-05,1.355022024058787e-05,1.370938487009066e-05,1.4147458996172228e-05,1.3669938891714377e-05,1.375754692299263e-05,1.395087511603972e-05,1.3690982649963738e-05,1.3538584637716722e-05,2024-12-27
BIV,6.998782694155129e-05,7.275336324786623e-05,6.776857204639279e-05,6.822312797687e-05,6.726697612170654e-05,6.939932563667215e-05,6.86106968433159e-05,6.952988620586987e-05,7.190246620066868e-05,6.934834734418087e-05,6.984223225449099e-05,7.093525561024132e-05,6.958889249650751e-05,6.8856464492871e-05,2024-12-27
BLV,0.0002804786989705034,0.00029078793158175844,0.00027057809739678605,0.0002735544841644005,0.0002703160357141693,0.0002799279183750125,0.0002770853626432673,0.0002811831563657792,0.00029121853085072697,0.0002804299967944321,0.00028261846544658156,0.0002874990192674939,0.00028200508847913883,0.00027940345617678597,2024-12-27
BNDX,2.4709409612776542e-05,2.534998718588527e-05,2.4224385214697082e-05,2.4349389144105377e-05,2.4122325245816103e-05,2.4619872578526286e-05,2.4435761129972172e-05,2.465299830822811e-05,2.518618618345088e-05,2.4620787327153338e-05,2.473391329949375e-05,2.4989154897804728e-05,2.4686187348865704e-05,2.4539521004122813e-05,2024-12-27
EMB,9.45741493179745e-05,0.00010008634547716427,9.224205375524838e-05,9.187430771475915e-05,8.949179550604789e-05,9.185599647119879e-05,9.018059913581403e-05,9.123792247949615e-05,9.449809087306096e-05,9.081592010562978e-05,9.142928977233797e-05,9.2734603783347e-05,9.061216466323658e-05,8.911955951310422e-05,2024-12-27
GLD,0.0003845941353571504,0.0003887909548411673,0.000386409156811074,0.00038582778367440054,0.0003830623159173793,0.000383396971735908,0.00038218713321027146,0.0003825197660590714,0.0003829522723890259,0.0003813270862405441,0.0003816890433427754,0.00038220092414248624,0.00038136856903281207,0.00038071908597345694,2024-12-27
SLV,0.0015280404758079766,0.0015317166640448523,0.0015287528803598536,0.0015278226337834687,0.0015255958647271404,0.001525325650478485,0.0015240176597687777,0.0015238587645723253,0.0015244187640091067,0.0015235571738944267,0.0015235545776792858,0.0015236226435586912,0.0015227607449890474,0.0015221989094073613,2024-12-27
USO,0.0014737592046714836,0.0014974898638711045,0.0014797184424790181,0.0014779792042504446,0.0014643387336193427,0.0014717797700077569,0.0014656700479026522,0.0014708920274394675,0.0014768878148132842,0.0014653245846909127,0.0014685471954024327,0.0014736368833394569,0.0014683330468099436,0.0014639419668997667,2024-12-27
PDBC,0.0003961152054076225,0.0004028415060152466,0.00040004282171976935,0.00039804950523958117,0.0003936046826491053,0.0003933422274689285,0.0003914264449929653,0.0003918281913557189,0.00039185391738278584,0.00039019405748361104,0.00039061102649731635,0.0003909625956829281,0.00039003565033993447,0.0003887582386842377,2024-12-27
VNQ,0.000443444366235333,0.00045691241142165615,0.00044236243492693525,0.000432902030625078,0.00042983055860726463,0.00043561025002834065,0.0004328721479386339,0.00043913802485784283,0.00044524540530759595,0.00044268982781128324,0.000444271579986023,0.000445899795025838,0.00044416351209692153,0.00043715678515462763,2024-12-27
VNQI,0.0003262110647778769,0.0003360600654889375,0.00032413174888614886,0.00032360534197771034,0.00031851729219361136,0.0003214215534842742,0.0003183145646884651,0.00031944147597526886,0.00032392058896879805,0.00031792687515246585,0.0003188375676949449,0.0003207722139681865,0.0003172870043363212,0.0003151450937231453,2024-12-27

key = indiv_var_comm

,0,1,2,3,4,5,6,7,8,9,10,11,12,13,asof
DIA,4.875299977373943e-05,5.490302744341825e-05,4.7256750449866863e-05,4.610895964114769e-05,4.400444638566866e-05,4.781079164004236e-05,4.641229833646932e-05,4.9020794466805624e-05,5.251450844216396e-05,4.915190657306703e-05,5.019827572784718e-05,5.1956804462579764e-05,5.028966222600544e-05,4.823336681282428e-05,2024-12-27
SPY,6.213668733378555e-05,6.97057121564998e-05,5.7721931603989466e-05,5.6704854437317656e-05,5.4399011683520917e-05,5.922656792402394e-05,5.7221956332770115e-05,5.99507932279314e-05,6.544925310586766e-05,6.038112030155931e-05,6.151409431400021e-05,6.37329841638425e-05,6.091235955481027e-05,5.826098256045867e-05,2024-12-27
VO,7.804722055851396e-05,8.811559228328233e-05,7.886263162541581e-05,7.211857892557191e-05,6.911549356116957e-05,7.248770813703099e-05,7.034689518727178e-05,7.443008949972084e-05,7.796327100907496e-05,7.638456896245143e-05,7.744813420948205e-05,7.842699071725929e-05,7.732636446903629e-05,7.259223221014271e-05,2024-12-27
IJH,0.00011860548637331575,0.00013423341127311264,0.00012168949618625416,0.00011149448454234676,0.00010618015708030714,0.00011051856200564204,0.0001071140295504209,0.00011296818058572006,0.0001173198632719949,0.00011552139540724673,0.00011704057377523947,0.00011830434997004655,0.00011691181882554798,0.00011014439640088702,2024-12-27
QQQ,0.00012686086985878465,0.0001420669635973696,0.00011628117892703731,0.0001147654488609575,0.00011052175472182239,0.00012124751835317183,0.0001172474504287603,0.00012309079484583408,0.00013521811612451765,0.00012407784693370828,0.00012652875438638387,0.00013143082163608703,0.0001253224194169958,0.00011982451583576342,2024-12-27
IWF,0.00012184852727910894,0.00013666458952431336,0.00011158208965604947,0.00011180535670573585,0.0001068680827708252,0.00011695534413516352,0.00011279247410615376,0.00011763485913933349,0.00012926557998280152,0.00011750753067088855,0.00011984233204816565,0.00012481169612798794,0.00011838847016485249,0.00011390228078626182,2024-12-27
XLY,0.00011034824942135677,0.00012309749813718853,9.994057772450916e-05,9.80629259629104e-05,9.567179628503399e-05,0.00010641930406881884,0.00010334495892897729,0.0001096620862053445,0.00012101776443865814,0.00011191798545796272,0.00011423117581587786,0.0001187644962925688,0.00011375624609872113,0.00010854765988085017,2024-12-27
XLP,2.8848651321118745e-05,3.285635978838539e-05,2.9508160272750552e-05,3.0000855655600435e-05,2.774886602818737e-05,2.9896557873694326e-05,2.896539261783513e-05,3.02687689136736e-05,3.1680197594894746e-05,2.911267855069396e-05,2.9890784517571515e-05,3.1219245105262875e-05,3.0181945195539266e-05,2.9604719217284205e-05,2024-12-27
XLE,4.647838037244197e-05,5.220093120217008e-05,4.307008864575542e-05,4.303204352708095e-05,4.09745934212331e-05,4.431768829932458e-05,4.25968279179517e-05,4.4184281391353926e-05,4.8209326039859037e-05,4.436744917321106e-05,4.508736971067719e-05,4.673918646760275e-05,4.442525307246869e-05,4.296090794642968e-05,2024-12-27
XLF,2.7196851273612482e-05,3.0952898239999265e-05,3.067677831959329e-05,2.5710707445482816e-05,2.469702280667604e-05,2.4819471653245384e-05,2.4329366561189284e-05,2.6297277707742957e-05,2.5902660645126736e-05,2.773713325410113e-05,2.800030680049139e-05,2.7556759265856393e-05,2.8440765896235903e-05,2.6117813300126943e-05,2024-12-27
XLV,7.251690976863905e-05,8.155166331236758e-05,6.785545566670187e-05,7.015992521799298e-05,6.643272341341776e-05,7.317856032157525e-05,7.061960531639612e-05,7.373128535219104e-05,8.008430092214758e-05,7.30563060718925e-05,7.465618528759485e-05,7.823943342833198e-05,7.448916118748557e-05,7.320277262676105e-05,2024-12-27
XLI,6.090318649982653e-05,6.905931197141179e-05,6.241504495591363e-05,5.870648857146143e-05,5.542343605950575e-05,5.81693609877037e-05,5.636679296280605e-05,5.9252551760436976e-05,6.169647675303833e-05,5.9475356289393614e-05,6.04841389170828e-05,6.166800193558228e-05,6.0537490405923396e-05,5.754292121349215e-05,2024-12-27
XLB,6.246051779876892e-05,7.136783491508127e-05,6.753940666152354e-05,6.437713576135811e-05,5.980688679977513e-05,6.237231400311824e-05,6.054877076310819e-05,6.36929351567764e-05,6.462037450314464e-05,6.286516239146406e-05,6.410841380270672e-05,6.548409130448775e-05,6.491756006026412e-05,6.25928942642147e-05,2024-12-27
XLRE,0.00010832221011330182,0.00012189953582940879,0.00010773081868246381,9.78842108111724e-05,9.472195537732279e-05,0.00010022114007237232,9.746509447904506e-05,0.00010370241870789802,0.00010954355459767478,0.00010731338203888675,0.00010884951548739543,0.00011032430699833869,0.00010873285363107699,0.00010164280819896778,2024-12-27
XLK,0.0001959687569068287,0.00022023117061963952,0.0001831015858220165,0.00017958489685356447,0.0001713131679814306,0.00018458830585833054,0.00017779720797077563,0.00018502043728596768,0.0002014261318483998,0.00018574041830689769,0.0001888929688785004,0.00019520053355767967,0.00018618109020615678,0.00017806325319381398,2024-12-27
VOX,4.493795416211579e-05,5.05231762033819e-05,4.229602128666762e-05,4.148928420549656e-05,3.957036298596657e-05,4.269973637434285e-05,4.118280247996809e-05,4.296878772644226e-05,4.661551630369379e-05,4.3135672377445e-05,4.389773146644923e-05,4.537960154320827e-05,4.341065844664521e-05,4.1584261464187703e-05,2024-12-27
XLU,1.2065802373723672e-05,1.3603362400825097e-05,1.1888896596671048e-05,1.1935627855709487e-05,1.1260605087813378e-05,1.179591830998282e-05,1.122912379261291e-05,1.1533200797455255e-05,1.2074196649728761e-05,1.2014427680224538e-05,1.203831922402268e-05,1.227977679760451e-05,1.192230460991503e-05,1.1996268084760623e-05,2024-12-27
GDX,0.00015540832569968955,0.000175955693624735,0.00014847020935548265,0.00015119306667805963,0.0001405505018857296,0.0001498163971008768,0.00014346449982989947,0.00014674797486400628,0.00015812779487305517,0.00014233519578186907,0.00014502127831704276,0.00015091666754527363,0.0001424967838569399,0.00013887809484006077,2024-12-27
GUNR,9.84506207103725e-06,1.1217106448568626e-05,1.0405656049273798e-05,9.89991602178701e-06,9.166969348401108e-06,9.033976053024667e-06,8.52811675952855e-06,8.589707041001324e-06,8.59837413205682e-06,8.958460044158871e-06,8.881485353011975e-06,8.806390021687843e-06,8.690464895604633e-06,8.638001364532317e-06,2024-12-27
IXUS,5.32071296428591e-05,6.049404124991128e-05,5.349021011059992e-05,5.169436609702041e-05,4.796023730957674e-05,4.92307830718229e-05,4.702263210286402e-05,4.794446481376209e-05,5.017570834673436e-05,4.741727534588892e-05,4.790792575628017e-05,4.8757088821524145e-05,4.693151027292311e-05,4.516979355680988e-05,2024-12-27
IEFA,6.402085828069407e-05,7.254507989748443e-05,6.27591168976745e-05,6.154149688961797e-05,5.7476911085042395e-05,6.030132337234947e-05,5.781985150679305e-05,5.940757553511821e-05,6.315037137626059e-05,5.857507755457438e-05,5.945934580561e-05,6.110850183537118e-05,5.8490771973849703e-05,5.6306105818318076e-05,2024-12-27
EFA,6.30404412303547e-05,7.140014436610951e-05,6.169224725771848e-05,6.054174750965976e-05,5.662009133647293e-05,5.9564783139513824e-05,5.715534150639225e-05,5.882540544377905e-05,6.259447153617022e-05,5.806076814101164e-05,5.896370498044566e-05,6.064749294833798e-05,5.807276755496861e-05,5.591491554840975e-05,2024-12-27
VGK,5.1278204546900284e-05,5.8278815509309245e-05,5.214859878725254e-05,4.8783019692921525e-05,4.553749342159527e-05,4.616567910064602e-05,4.4140388879284996e-05,4.517476775943908e-05,4.692941366190895e-05,4.536427174025381e-05,4.568947425315047e-05,4.599608709006147e-05,4.470495359408643e-05,4.240098143542649e-05,2024-12-27
VWO,5.0322124268983745e-05,5.775361390886382e-05,5.3780123149926065e-05,5.0169514232796665e-05,4.556830046475244e-05,4.3412726887223776e-05,4.0716787962055516e-05,4.002819886856421e-05,3.976215415618239e-05,4.014067828695986e-05,3.973710334890567e-05,3.894811220491908e-05,3.799699548846389e-05,3.674496814667744e-05,2024-12-27
IEMG,5.196831079953117e-05,5.9418163153452174e-05,5.418399204818079e-05,5.177314141827263e-05,4.733112588861695e-05,4.636297334135965e-05,4.366626762096709e-05,4.336502595952371e-05,4.3954710749423576e-05,4.345441073681182e-05,4.3263378812816045e-05,4.307569704877991e-05,4.1725608341652976e-05,4.0770330235400045e-05,2024-12-27
SHV,1.564186550591556e-08,1.7580224193323876e-08,1.4760380860933097e-08,1.4294486145939856e-08,1.3663258002282531e-08,1.461880507593591e-08,1.4075738633286483e-08,1.465967257587576e-08,1.586803553505041e-08,1.4853091308275133e-08,1.5068900423737558e-08,1.5491702275609796e-08,1.485471078656653e-08,1.4187479371382266e-08,2024-12-27
BIL,3.257069536604068e-09,3.683527395129172e-09,3.1942083703884914e-09,3.268185968343545e-09,3.061011917940898e-09,3.307615251770172e-09,3.187192334236401e-09,3.3161497445579828e-09,3.521639006196661e-09,3.2796238208214023e-09,3.3436185517703675e-09,3.481376563160504e-09,3.3473398100623817e-09,3.3088572546242565e-09,2024-12-27
GBIL,3.136379463168078e-07,3.530858156665323e-07,2.954702125567609e-07,2.9005454651009706e-07,2.752258194582548e-07,2.9420637920717037e-07,2.8274527111973495e-07,2.9275351648323645e-07,3.173437188047319e-07,2.929894763092643e-07,2.9757721309758587e-07,3.069670121071575e-07,2.925990563707668e-07,2.8045559577790364e-07,2024-12-27
SHY,2.2509061105643677e-06,2.532763801133385e-06,2.083693683373113e-06,2.101360361546543e-06,1.9871281985094137e-06,2.1492222938994685e-06,2.064504821223534e-06,2.1323633474748838e-06,2.3317370320246234e-06,2.1085764775362143e-06,2.1478543056701877e-06,2.2350948171263745e-06,2.1117871460942985e-06,2.040495298259789e-06,2024-12-27
IEI,1.2012770657836626e-05,1.3479634274744634e-05,1.0961854923662451e-05,1.1088632675562513e-05,1.0566016198649207e-05,1.1577443448689293e-05,1.11550794360128e-05,1.1603554681740078e-05,1.2772513045046609e-05,1.1527254526131825e-05,1.176381403573614e-05,1.2281163136894205e-05,1.1609802504014376e-05,1.1203993817742449e-05,2024-12-27
