
key = model_output

dfs_serialcov

key = dfs_serialcov

key = (0, 0)

1,-47.362523812818864,-32.78219850870274,1.7778323304719077,-5.275376747106766,-24.573244340378846
2,-1.2844883755536165,-59.37507671841776,-9.86516933622277,7.212328417993929,-20.691687232031658
3,7.529143938789713,9.438818072594955,12.17517758536218,-13.206831653109097,-2.3653020901346924
4,-12.504623596680132,-35.305355679640925,-10.769049715255996,-2.8149266869062224,-20.488271475871354

key = (-1, 5)

,0,1,2,3,4
0,-43.211367057559634,15.796980158438801,0.5738321945066494,2.7118735846296027,1.3918034526244463
1,37.97349337155399,-47.96793335786553,-24.568579607853106,1.6338959693279902,-6.7753926473712855
2,27.41200010297502,-10.160971560306374,-24.714136206669295,16.435617737869528,10.550775555796314
3,7.522759596109028,10.676175252993287,11.230395347974508,-7.022610678487559,25.08343522945128
4,-6.032828108258273,-37.278153228216986,-25.08525464547137,-4.354998647389211,-6.709341622465104

key = (-1, 6)

,0,1,2,3,4
0,53.72317636675286,-21.230501681400398,-2.7339873188238912,-5.400529686512041,2.5787382873244584
1,-0.7897194770028825,36.98829035638236,19.765007429575824,-21.004293976204572,35.23586839292374
2,-15.046908707122965,34.49473794577707,17.353956698380415,-7.431069598431264,1.6887929650334172
3,7.042549144704695,10.747233074762145,-5.5045167683763765,25.702512217364927,10.214749136165583
4,2.8058273682801125,-5.788784072546155,-1.1540965141603947,-9.21421744690022,11.03203680403925

key = (-1, 7)

,0,1,2,3,4
0,-58.912183094212686,7.11577675427711,7.057837406311967,3.4007322600283567,4.41604890822524
1,-3.6016727881007005,-33.87349864997914,-10.41240882470128,32.0739159025511,11.4633933068351
2,-0.16390072404797526,-71.58764418379295,-24.70141706107933,6.858613312768834,-26.06198215911478
3,-12.298684300196523,31.32569802560218,29.231562276653165,5.043005400929594,-18.32165793386019
4,6.541292230913132,-23.068960038025782,2.3349002587339527,4.382700283955213,17.145123560338146

key = (-1, 8)

,0,1,2,3,4
0,80.46256229674712,-37.63854381132047,-2.085371524841747,10.880517217874159,11.891622257881581
1,21.40026591985384,-23.21146420119941,22.94203536666705,19.530023758269255,-28.44834759178393
2,35.86885070713437,-24.945285306787916,1.33576774867445,-5.960596964917228,15.854348853597557
3,4.900972544579726,-18.623838934675998,-0.691550519630413,-21.398354330919258,-2.875518671231747
4,25.387616544516405,-23.366239610186575,13.311781900037692,16.253788905046427,22.78212551197856

key = (-1, 9)

,0,1,2,3,4
0,-79.13403251825888,20.452704985745267,14.428319614336786,-5.496463787937566,-20.46789842191735
1,7.585764137326342,-26.870118264865255,33.09794292875882,-39.75320129159764,34.7647408842954
2,-22.557893720343248,0.9810865485013446,10.536616278261771,-6.916070542581649,26.90862127695797
3,-21.82151142338077,5.948593609546238,-43.78664009500366,-8.656953220461693,-26.90545325681499
4,1.7096303604574021,-17.856977136189855,18.940282030391213,4.568049268500348,1.8349516156577368

key = (-1, 10)

,0,1,2,3,4
0,65.81343466690072,-52.940297357750765,-17.13711341469154,-8.28455352416473,26.8824349960254
1,-51.4349277835163,-49.56168709843337,-79.46482116972716,1.8117502172587183,-38.023680076437834
2,-13.69801041317061,-52.34093407759817,-18.184566928654206,26.79451869516164,-14.582768432245745
3,-11.596507429452801,53.23490820675408,3.7025604609807314,-6.600434091427786,12.295958219108215
4,-21.030216774226812,-35.8834487299378,-16.402776667372123,-9.054839934746665,-15.765936149614753

key = (-1, 11)

,0,1,2,3,4
0,-79.17681760113321,14.351129465531967,-13.701017113794167,7.851808780993722,-49.011193861050266
1,-26.328710320341465,31.325708290450027,15.693728773781094,-4.065331738763326,-8.072671834920797
2,31.447586074454698,-29.88048532714195,36.237355884246966,1.2860354458525085,3.148787602637534
3,28.0139193813772,-9.919114826042057,1.0591238875040312,21.30064422844883,0.48484806377054945
4,-20.323626731314523,-25.373868656703834,-36.60182845295411,-11.701110989146176,-27.625019416048833

key = (-1, 12)

,0,1,2,3,4
0,54.18002377635172,-8.409715729438462,30.232887923757918,-20.297797535084683,47.6745275436585
1,49.05426413814392,-45.38885477836837,13.647186272221578,-0.9628495937458021,12.400653935069663
2,-26.91129547560903,-26.424337713944848,3.3441175857863135,-31.215011729774858,14.006959078329581
3,27.15206130228667,17.970828610632264,44.580998577203346,10.148538070294714,15.785956797351195
4,-23.19361308789334,7.44078082627172,-7.671949830086278,-13.868366881557218,-11.03708991938153

key = (-2, 1)

,0,1,2,3,4
0,-55.709287723936484,3.858205059827847,-10.945139711632994,-3.9779457949473893,-0.810764304821246
1,1.7032497137245874,-17.849090246962902,17.35651986896804,23.788648084872168,-24.42752014106562
2,17.296847100580834,-31.871390013890903,-13.332398986026897,7.262139673802887,0.6430544453314886
3,8.721911014801073,-34.31978390837015,1.3989997060651869,0.33403235568904,-10.193056471766644
4,-11.02287982381325,26.731150717097073,0.6963557912903089,3.27717327159319,4.843551330489098

key = (-2, 2)

,0,1,2,3,4
0,37.599929605829644,-43.30305627583369,-13.109357676674282,24.596403607408114,-9.697045336364493
1,17.499925866779826,-62.503969183804486,-23.47804239643409,27.756292001842493,-11.6982165898449
2,-9.302422871533969,6.762343520672197,-7.9123807331524985,1.6225078269463842,-0.6188312412771413
3,-9.787763277450289,-17.018390452775062,-20.68882337287936,-0.9155500150502617,6.04779000992384
4,14.64847330253497,2.6502043630076964,13.182774168611184,6.095797713116681,-7.095731107497556

key = (-2, 3)

,0,1,2,3,4
0,-34.22427082937893,8.399049915108577,5.458141460055494,-8.185216507670551,-17.658703367874065
1,6.419730823211695,3.1734097501844363,-11.561399088250068,-2.8110998295556766,-0.3709896419588957
2,-17.507555739500862,-9.50161797667653,3.893449265959726,-10.711172469213,-14.056412868356174
3,-11.014110879317379,22.036380966261508,11.371461647209141,-12.280917930822557,-0.40492913370563083
4,6.308808508856556,-17.064058916027104,-10.787087263994678,9.73764784024017,-0.8365699544781303

key = (-2, 4)

,0,1,2,3,4
0,26.744249714871035,-45.03296461839724,-20.966147292474428,-13.145663545129148,8.083445990858594
1,-47.43357883465275,-19.279485298827485,-5.890232917110249,-14.329007753693581,-19.885825110908808
2,8.789828875154695,-24.95194777890388,-8.758082816207706,-7.955399289111813,5.048797354827122
3,3.5091837701218225,-6.886838834737798,8.28476924601879,-11.571557076693058,6.833783872987789
4,-6.796154207955331,-0.901728108507564,-9.574238839764329,7.03050289033025,-8.967287440372397

key = (-2, 5)

,0,1,2,3,4
0,-42.38630162050962,8.931732192348363,-8.021634251913163,15.225856441169327,8.864500402588115
1,19.877737957701285,-49.39431354177239,-18.78950132260487,-6.5980328176267165,-3.408917176180481
2,6.501379560879241,8.48284521031912,-0.013681507639780316,3.148940763688624,20.89745245861806
3,8.057239259978662,0.7505735357263005,-5.7126125726431605,11.632035344860613,15.36747633506451
4,-7.690776135278794,-6.399350425963637,2.177584234110711,-10.74616765536702,-12.592135234371005

key = (-2, 6)

,0,1,2,3,4
0,57.59102781745715,-9.772246679528173,17.99535741059118,-3.3093165992221825,3.3375320400711743
1,3.4359833988708055,27.03910918824881,15.57963703168238,-11.697693467558802,39.610617017271764
2,-3.4454526678614523,7.716280104122536,16.464263669663904,13.45641925939262,7.19061703612463
3,-4.03994921815456,38.227672375901044,24.814107312650147,8.513986558575512,6.0518838796940795
4,8.709959230877402,-30.054683225648027,-18.634318320144725,-8.649293641760275,1.4159102917797877

key = (-2, 7)

,0,1,2,3,4
0,-43.29771769472435,-2.3905307383804923,12.961400662637114,-7.8552247487945905,27.07026429264148
1,6.956929251317962,-1.069876731493356,6.114288780866922,23.81899647540433,26.753501297626727
2,12.435179656960448,-21.51418811609198,12.709866266849295,4.007965505839544,-3.9366998602242527
3,-9.245178002318465,-5.946520318220853,6.606616918458188,-3.0684765169332695,-14.452573052929298
4,4.527709668896349,5.79311955387271,-3.4899849773328446,6.195610075893427,16.607053407958333

key = (-2, 8)

,0,1,2,3,4
0,59.91385431095903,-31.8619558518548,-25.674979069786456,17.501827194972858,-5.331596425543085
1,9.618034772980973,-10.286734834316078,18.043860907474834,25.119737340266415,-23.40092138317975
2,-1.9839558093501324,-14.112072454402679,-4.495942190373776,-13.778282995718197,-5.81349449908844
3,4.17454020296958,-7.169044507369784,-19.489815507174907,-11.481532245211888,-16.91697586874709
4,3.8595089912328824,1.6733388838871384,18.84729179446982,13.826482733700534,12.28536150056485

key = (-2, 9)

,0,1,2,3,4
0,-83.43423063774948,48.6964984939705,19.30023935699924,-8.729404192651565,-28.014490136111185
1,16.801069657083357,-11.05735141320182,17.416430959051414,-28.640824004221365,5.704138221076816
2,-29.880331960717644,4.869346970485895,-27.518962038232715,-11.558530171559243,-10.868353118451058
3,-19.661503039455937,39.54627896788116,-11.540694161689917,-15.894369510028657,0.39209954529908125
4,12.155755833723749,-32.8504410870644,12.175362024083784,9.081319807926953,-2.644610663857386

key = (-2, 10)

,0,1,2,3,4
0,73.66043454975625,-64.90636237654881,-40.31681901689928,-8.362999292691622,11.129156634372876
1,-56.11651737271392,-13.059403936583887,-73.84971592946046,-17.83398006654411,-37.944384252581344
2,-8.668072294450468,-0.1797423792320374,-17.02936414584095,3.591442616237124,-14.331921843477579
3,-3.3557215920155357,12.656286590637068,-14.854620404591376,8.71549466713319,-3.695258244579846
4,-0.5408435544327371,-15.416275668202697,0.2070421170029104,-11.123242057272385,-0.6599003275395074

key = (-2, 11)

,0,1,2,3,4
0,-80.592762974346,42.65507807822305,-14.043696270332346,6.175210202459377,-53.15679576510803
1,-23.790657190507492,35.35224687409038,-24.350725517979605,0.37701331464106874,-23.811398403469227
2,23.460227282904142,2.35984542900815,21.739326846807636,4.826025114937898,3.5707434983429085
3,35.104776132009434,11.356461606713932,24.88669022674656,19.140858308037025,2.186842629016466
4,-38.253162727227284,-3.1444679430188445,-26.763273534394866,-15.320644448850956,-9.524295670447833

key = (-3, 1)

,0,1,2,3,4
0,-41.11997754613857,27.09601252851427,-1.2574318004746905,-5.498012925618606,-1.0668502374331847
1,25.198288254615157,16.4864101682814,29.03116196339976,-9.826236774841536,2.1687391829228937
2,9.32852889661465,-23.116201721670226,-6.9417053183588475,-2.602058915476066,5.760287109908396
3,8.444994367007325,-11.830558797065933,-6.920731675204395,11.165395501069048,-6.278876937242487
4,-8.76150932352574,30.167735047052105,15.781084305560379,-5.62625377070787,-1.6895205026067364

key = (-3, 2)

,0,1,2,3,4
0,16.05174722548511,-26.778615541509094,-4.516840512575062,-8.71202092738857,-7.317902367629596
1,15.162178180219039,4.620010692536062,-6.151403056881363,23.563672359654884,18.21922103897587
2,10.000846193354233,27.783328927195864,1.0605571866048007,6.422424432212037,18.41662938087163
3,-10.690559468364892,-14.041567008430011,-7.205830164034006,-2.155915822453368,-9.441395558562945
4,3.6148257760355342,-19.11836480858812,-1.4582719700530027,1.9092641871756924,-5.889828100610045

key = (-3, 3)

,0,1,2,3,4
0,-25.82150692608919,1.6502664535655205,1.4776790892395846,-3.4870313233154624,2.4195177092389697
1,13.08636130899237,34.996139329823286,5.346879668947971,22.013732305729693,-7.081025393289843
2,-12.782172100688616,22.034872127753335,15.6110432387936,1.8340731672491435,-9.981240552872388
3,-12.952317835034991,-26.19966146315074,-13.191273002803126,-5.768798989638768,-12.762246851737057
4,12.087489657312341,3.23102674716989,-5.263721855963682,6.680534055484219,8.75881039106247

key = (-3, 4)

,0,1,2,3,4
0,45.21953795608977,-10.790304294832877,-1.8588638944110523,-2.267036351448685,14.870440999371628
1,-32.285302970943356,10.606925196615968,11.835647104508109,-11.298968635243137,-34.433174346040154
2,1.6632886484112406,-14.705602758403234,-2.841600924367957,-3.9022276740314257,-14.22579052581708
3,9.600649822406917,-13.629231381455899,-2.8052834440583387,-11.348468877886356,8.57073758818639
4,-5.524785084819842,15.678477416869747,6.302020153593215,1.811427926727278,-0.37962952021393276

key = (-3, 5)

,0,1,2,3,4
0,-47.643470353692344,20.38939936485327,15.65487321247236,11.785972529138661,9.13058316967624
1,19.743203990701133,-48.54054035184692,-46.03060925653151,-17.97377057461865,-24.438573148340982
2,-0.4124159785168806,16.93311810089735,-7.979900052674975,-9.18192388821596,4.782111747823698
3,0.7521668850828356,-2.4515235835027984,2.560704882759086,3.6293251016159775,23.57218719656248
4,-2.7609002736767145,-22.751367339320602,-6.833173647219971,2.1242425682202133,-15.97421064453803

key = (-3, 6)

,0,1,2,3,4
0,58.886703662092515,-33.78404139920311,5.147984967438152,10.498131912836097,-3.9015396059397
1,-29.34394469338162,39.97013382273314,-20.383234022247,-10.339558767420954,1.3882076276383695
2,-21.082014300540063,26.59303000305908,-9.208527063824443,1.7235004936344545,-10.382605292701962
3,13.964675933216785,-9.597437883567322,10.401452349402021,19.175850530257424,7.951319204216285
4,12.693105924403458,-9.6643220100118,-1.8831271050707423,-7.822770279300136,4.4226400285861205

key = (-3, 7)

,0,1,2,3,4
0,-56.12122571261767,7.913011713207747,7.544211942418882,-16.32198528790932,-18.16635444828247
1,16.708531158104662,19.09738592350043,14.435939749806623,16.250658015551124,34.28593488544999
2,9.34065823239901,9.948722492311477,6.018630013161695,6.960532140737325,1.0766602762081816
3,5.60557682444679,-13.703070666428687,22.150013683951798,1.6055608512452162,0.4442834956385177
4,-13.407381773926828,4.359235952035722,-4.296495362836554,-3.5418898893266113,6.753404734017826

key = (-3, 8)

,0,1,2,3,4
0,33.440697435176624,-28.570037280080374,-31.463713453034046,-14.205080237810105,14.88050672178335
1,28.153182919715668,-22.851963430845498,35.478702362237236,36.315873059284776,2.5078549883681056
2,28.085731542317045,7.1301159911993155,17.754822605146316,1.0954638424355208,10.853398118872622
3,-6.60015673011973,-27.528670887250136,-16.00869612389937,-12.804542515110802,-9.706479050500931
4,-2.7375398771281163,-10.053633110097707,-3.0741341047535835,11.692376448268817,-1.4096967464460666

key = (-3, 9)

,0,1,2,3,4
0,-68.07011005351401,24.52261302871792,-15.171850674866947,9.301945597287238,-40.098035595324504
1,44.93140403829452,-4.059154703217657,58.506529472096645,-8.036569020827956,43.11289533682969
2,-11.55485180390215,22.040014142026344,7.80384670822887,-3.4772829769405798,11.333635991505403
3,-37.44866299450687,-0.25780576061051086,-33.144592293126955,-11.517905983739789,-23.55554329491503
4,19.831580711800296,-11.628167855501822,19.786051267354033,4.9115634324063056,4.828700818741156

key = (-3, 10)

,0,1,2,3,4
0,67.91277019726719,-8.571502158516132,36.58884671916079,-5.281124075889134,39.22540878482584
1,-55.59714055048447,-23.697030229946236,-44.9958547830736,-14.595021599100624,-9.473742420350709
2,3.2269930844641723,-2.2625606543881354,-17.501881994753674,8.318100153376307,-3.5315684832299823
3,-1.3439729405981187,3.104258523553468,-10.10402317069085,-3.336291173482462,-8.336936187686195
4,-6.172281697350266,-8.752781922176798,7.875308474734889,-10.43491640798663,9.379718180297173

key = (-4, 1)

,0,1,2,3,4
0,-37.624346406510725,17.324828841846863,-2.4695417845575465,11.746516195779936,1.5983892808901812
1,8.97895864727052,-37.91363241812982,-1.3286658313752602,6.163786258943996,-5.89644811154354
2,10.048257670843135,-20.782706706689844,-5.775102165447735,9.680192363582687,0.290580424671922
3,-3.871699059466861,-11.439296766763917,-6.301564292579014,-4.755571295958422,-10.953786577918
4,-2.990938193482037,18.13137814115788,6.5156564203132925,1.928752585340654,9.10674188765614

key = (-4, 2)

,0,1,2,3,4
0,21.78541297166885,-29.561792588814335,-14.83225790427115,2.2814865625011405,-25.108502132753284
1,25.901462569777674,18.793553878599095,-2.6888350066027407,18.99452309859272,13.438193213354177
2,8.449761792235892,13.495531233265552,-3.6297329331032744,13.370160028839479,1.6659570331872355
3,-14.962420028489802,-24.45550019480649,-13.289441810748793,-9.141940035580516,-3.6459166988650593
4,10.58918357295232,12.785610986461823,10.48910526306877,3.0426475457020725,0.11053979700849141

key = (-4, 3)

,0,1,2,3,4
0,-40.56524090434442,3.7071982634053766,6.362834268237503,-21.18216999638465,-6.21561045109451
1,2.144951615689688,38.17547775686319,20.4259449553461,-5.235151346681502,2.186998631387034
2,-7.150074541183016,13.206677040705587,9.87452249389424,-6.660828503144741,-10.195056875094469
3,2.3595328139566756,-17.244472222177027,-9.458116128988156,1.1267974042323174,4.1763648567615
4,-4.118383811565269,8.922256828638227,4.372095560729581,-0.19684449838195237,-1.5364269746601575

key = (-4, 4)

,0,1,2,3,4
0,51.26535399461589,-33.35052627452359,-28.367421569959998,-4.205004849980988,18.874134025452502
1,-26.693191773541702,-43.42109276527113,-23.311625112695147,12.232140984886453,-32.97668630645478
2,-3.890139800098859,-35.43561704817195,-22.432186364390503,-2.3384560541165205,-17.027735356722854
3,10.551550723936039,2.2048806375221,13.11000080219977,-3.600326762868442,16.530164945110528
4,-1.2215050100584885,6.770312815534309,-5.64472880938619,2.262719684643704,-6.047102379116594

key = (-4, 5)

,0,1,2,3,4
0,-54.47812027121738,37.0384831729013,6.015353082196694,16.064346309822454,-3.965944121018869
1,36.56018555450116,-16.409110998013137,-5.627600822193506,-11.243156956261588,-14.60788974838954
2,11.78216823908623,1.5085870198317317,-7.284739571662769,-4.6952072957721445,2.899917550777155
3,7.6726583218183535,-12.998842018650985,8.041041194050445,8.986264670279146,24.64273228250879
4,-16.164533881752185,13.996642090915113,-3.8927206269022205,-4.587597081903599,-19.592357750756737

key = (-4, 6)

,0,1,2,3,4
0,74.45372521366255,-24.21233433954342,33.199433613677876,10.01830057816002,37.5999019033834
1,-43.08438560765798,16.688518363978105,4.858889197346273,-24.153430308473652,24.180156933934626
2,-13.801138934706227,10.88393983183613,9.389949275119738,-0.10355617477503294,17.721686418930645
3,7.835273100105523,-12.940552752350397,1.8864822792522509,13.917782276512177,-13.292152344907802
4,6.043120360416964,4.693632335991531,-2.255909482524254,-8.659875836713075,7.683423200403692

key = (-4, 7)

,0,1,2,3,4
0,-40.688035509428545,-16.8573811707817,1.2837787748102198,7.62956277413409,-33.1764262309256
