
key = training_type

ContinuousTraining

key = model_output

structVAR

key = var_struct

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
0,5.266957334588987,5.130913874234195,4.305357189337229,3.6282203753324236,2.769924385265981,2.9027313346665737,2.3219900119672316,2.4672571391625557,1.494282385022887,3.5724193864744174,3.1183770747924773,4.150606606479678,3.4970551703612123,-0.3111067467156935,2.7219279679081008,3.2802339602254342,1.1871284945293006,1.5318673702386336,3.3849119329148847,4.8912873456835335,5.154199241875828,5.312643050064743,4.782965588052228,3.1010843146666836,3.2439565573400326,53.40674146063695,-578.8097337622493,141.16107354854668,0.9568517551651566,-5.956509931851865,-7.31017314271588,-7.813396593153044,-4.521858471806781,-13.159091125288223,1.9413366474608929,18.366607015690654,4.491012540047285,-4.302329712673263,-4.790111231389514,-6.2963313340644,8.458091272355569,16.913395902704323,-1.3120284688778117,-0.7462013823253466,-12.95574946019925,-3.1915278850157875,-6.437790038163026,-5.040805204304314,-3.883862667348272,0.7246400588442958,1.138410438010399,0.6884429541842716,1.3629877346807027,2.2994130387108247,0.3199374521695722,3.4514352132129775
1,0.8559597962525626,1.5606105649186113,0.84717043780992,0.615369009825046,1.2887159152910088,1.4196187061186811,0.9015769508887738,0.3918511545384187,0.12049339907292433,0.4999595992487897,-0.7872421633905803,1.078921514318629,-0.262722023016191,-0.3162074894631697,1.3542330940268381,1.1123982021264667,-0.2719880350846248,-0.690481079976582,-0.2502998544305889,0.7567943298194884,0.7470360282390948,0.7420121738338245,0.6867694348621782,0.9763818597306089,0.7791116215476062,53.21407261732702,-124.93866276769869,370.1107449929613,-22.687101473289776,-8.089596796002544,-3.8444454818678633,-7.095031741791725,-0.8149899740085772,-2.3340571739967952,-11.133162626996306,-7.3612164477765205,-1.9521126345141313,-3.56580855314183,-0.3035760876016749,-0.9370548444213752,4.0437912381440855,10.201155673230366,-8.83678088894135,-10.988550771648896,-3.8475544167572093,-15.087901020005331,-4.597644438249711,-0.7487339244060732,-5.0152878992547185,-0.30472941705471923,-0.8409148347044934,-1.1709249037023097,-0.2812420283872502,-0.7029305075757587,-0.0869347164571171,-0.3470960006256281
2,-2.4329078514056235,-2.7897188122660745,-1.4284585324935348,-1.2567054240619335,-1.7056519264452197,-1.7806281927561598,-1.0159951267263143,-0.9879319559750642,-0.8856332627232077,-1.1669831348712332,-0.004835143477322637,-2.267648226743559,-0.7979379130101326,0.03317716199102194,-2.119391396800223,-2.368755198467852,1.0178119737317288,-0.3424128004971715,-0.9530278556170502,-1.0852581672536554,-1.1594724308464823,-1.0505548261400048,-1.5998102930898261,-0.5541431802822215,-0.6476325791940246,46.390845856314805,239.96095438504045,658.794357368107,14.098653657888551,5.597587974299295,2.780231434443288,5.051182232637092,0.504932890483896,3.546707636091954,1.6170251035844165,-25.371927238488208,5.346113082701985,0.9329843253411199,-0.05835349484246201,0.03217936925900835,-6.67569704437725,-12.111435963693156,-5.941756730075097,-15.717625292506732,1.5102757710964778,7.75976581037677,2.029664255651835,0.3433231234535793,-1.2936719552872542,-1.4853968917427,-0.7136389929127502,-0.37907702288607786,-1.1573847553677024,-1.6417321452536018,-0.36707001128266237,-1.5966881047662225
3,2.41898205651971,1.4987315273864703,1.2776941552889132,1.322822006712384,0.13181162879332267,0.28319245596008524,1.0011307971319607,1.4712271115816726,1.066069178203075,1.8530758043750215,-2.4357556780403193,2.2561562577211647,0.7432009414578415,1.529724837158825,0.3449715683511504,0.47289855228970845,2.0435563019569423,-0.36844652614654166,0.6877646811188772,-0.3596236419266092,-0.4564311272566502,-0.4782332198992888,-0.13531757283746465,-0.3250912828601663,-0.4267891418558752,-119.92185377818697,76.73407067490369,405.2794526912233,15.036363696835085,1.4806056230574578,-1.3808404889623853,0.08159531734829974,-1.844500039699408,-7.510602497697186,-0.6233637937828742,2.8578042165409183,3.142828352760341,-1.1703493957607118,-1.551892886923666,-1.8585966787816612,3.334478660310885,5.808978069663512,5.101163749008434,0.368976502295629,-3.041993081245417,5.26653952514058,-1.6669720281186422,-1.7236644912437662,0.6270416223466039,-0.049140337474442186,-0.22018509971078426,0.08619201629097388,0.6276134586778555,1.2905385621657637,2.013750117469431,0.07744493012686958
4,-3.253206175416045,-3.277006820576891,-3.574445168094082,-2.926061474463123,-2.2839932716473763,-2.2913226937890303,-1.771082860372259,-2.686865803104656,-0.8670903035290282,-1.1672002412587315,-1.9424565070630828,-2.253273410818636,-1.6272894324409133,-3.736535619257919,-2.1551385693261067,-1.7185676248125135,-1.5790973792711596,-0.810466542322065,-1.2101198542459366,-2.929782986781244,-3.275620957468856,-3.3701326486904275,-3.2749470972305086,-1.7303658143515501,-1.6726110610444667,327.992172026773,200.60406100065484,-152.55646308349392,-7.035363697797352,-0.9330181337021352,-1.087140717548071,-1.064138645206163,0.17046404859983236,-1.9309069171336708,-2.2800090684295604,-6.396123602876761,-18.602981017785954,-6.786147079698747,-2.2304084132697923,-3.8273240443630576,-8.983334860158589,-16.518001350018967,1.5099579421800668,-1.2065903971673122,-3.812431804345546,-6.750044886284915,-3.4446092961621657,-1.085893882661309,0.05663736469632911,-3.4295356394586873,-1.3892485801765706,-0.7828547904646597,-1.4335636160739613,-1.7002056031765818,-4.399369024755397,-3.9241024594299208

key = 1

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
