
key = training_type

ContinuousTraining

key = model_output

dfmVAR

key = var_dfm

key = 1

,0,1,2,3,4
0,-0.005423416602484893,0.004130095032159492,0.002325337380415764,-0.00832825285748327,0.007413937552185704
1,0.13044176089467935,0.019849145326453547,-0.05487938767278908,0.022000292431507897,-0.08107288857880082
2,-0.11129871647709846,-0.009492469101439702,0.05029582096191681,-0.019738456714355965,0.10607454381476991
3,-0.1312450920796067,-0.01883514383786729,0.05430965376845491,-0.030879110622253493,0.08521268238752279
4,0.0904666156755174,0.005531040460476776,-0.04249082564474004,0.021179563583302054,-0.08995828011093494

key = 12

,0,1,2,3,4
0,-0.09802847533145917,-0.018442249340305972,0.04152820022069329,-0.014752180583117846,0.06119668371170199
1,-0.13726995228630376,-0.016290275222924533,0.06038475656704802,-0.021568169570755736,0.11253964190790873
2,-0.05535607280760414,-0.006614277184106547,0.021704001089974962,-0.012875707121519305,0.02711481422673728
3,0.12267415526245114,0.00980403894246181,-0.05317412686315926,0.027625459761060046,-0.1091607692131127
4,-0.042436760711727486,-0.01472301919147253,0.003160693244629435,-0.015343522140181873,-0.020949864529265415

key = 13

,0,1,2,3,4
0,0.2304042083683195,0.03376487621518824,-0.09387743163802671,0.04985673294439047,-0.16447422928454136
1,0.033107594353905714,0.005371947947736803,-0.015401762024761468,0.0009733396701402105,-0.03443562268475195
2,0.0052509612121866885,-0.006485799292406056,-0.0076384754094619,-0.00317473904675976,-0.02612014204436221
3,-0.019825361174503762,-0.012532744885303666,-0.004345660715936071,-0.012182385258305275,-0.027078659224089318
4,-0.02643096470424091,-0.009688902519852757,0.011259407711757116,-0.014364046916162823,0.0013468373703810538

key = asof

2021-12-31



