
key = model_output

response

key = vts_response

,1,2,3,4,5,6,7,8,9,10,11,12,13,asof
XLK,0.000973956194835612,0.0022954334537218886,0.00234308390960227,0.00045212340216242166,0.0018936585214523094,0.001845396081549605,0.0013674901975689643,0.0005918559629869823,0.0033646478542140364,0.0006324557067589301,-0.0005810820873189473,0.001990413543155729,0.003016844674453913,2024-12-27
VOX,0.0008617021800245862,0.0017177105221473266,0.0021039544825380186,0.0009882249820974331,0.0017477344694341987,0.0017136864159829806,0.0016238691244984576,0.0005120324330989896,0.002726509730555297,0.0004217373356302013,-0.0011372141777202863,0.0008101280978411397,0.0013288740070336847,2024-12-27
XLU,0.0005068104228481378,0.000931807150329295,0.0002940028936719754,-0.0002204444119186811,6.914660946533082e-05,-0.00046214016235619174,-0.0008276371180386438,-0.0010330034704596524,-0.001166472404368931,-0.002188833779093946,-0.0020998259055037367,-0.001052741534068602,-0.0008190027124443209,2024-12-27
GDX,0.0012175310553063422,0.0014594833786253235,0.0013330838158414624,0.0007693422300002271,0.001510689059607573,0.0008601355143046244,0.001034904642038795,0.00018805813553376212,0.0015960097612706665,-0.0006438918939411955,-0.000900935393685024,0.00063330448971135,0.00033874611655179,2024-12-27
GUNR,0.00029172221822568666,-0.0003935531336391832,0.00020953919408022651,0.0007321376811413187,0.0005392555137526962,0.0002640237605070562,0.0010467918923147686,0.0003822604725310702,0.000720997877857896,0.0003333487927410152,0.00047787568583498933,-0.00029692550594090757,-0.0007403474308923847,2024-12-27
IXUS,0.0010962094404395448,0.0014754655090065678,0.0023562361926800918,0.0013803730581567095,0.0020494926226039007,0.001607026916370065,0.0021329543556664003,0.00027820172042811024,0.0027322806891633506,-0.00017288633279233375,-0.0014612821180778755,-0.00027402941133503923,0.00039282260034850217,2024-12-27
IEFA,0.0012810170611797156,0.00196299096268103,0.0024652046034879713,0.0012503388405414758,0.0021125465648487987,0.0015987496377680445,0.0018226297773728545,0.00010859005524234519,0.002574303301747685,-0.0006158610345935933,-0.0019754560918367726,-7.342910181200161e-05,0.0005519674902790595,2024-12-27
EFA,0.00125158055347882,0.001934754716575433,0.002433880012737339,0.0012656448679004145,0.0020817661211492144,0.0016041903151351163,0.0018135610915794003,0.00012520876842112743,0.002538262641037853,-0.0005740654491144252,-0.0019884667870693202,-8.111744546386817e-05,0.000500563512170565,2024-12-27
VGK,0.0007334310094910988,0.0012484783510832652,0.002197245778220772,0.0010499061932101048,0.001657858331510873,0.0014105312264356391,0.001782593248540536,7.924829228447014e-05,0.0023648388800354934,-0.0001379593686204779,-0.0014511339655497307,-0.0005633849282077736,0.0005923002529988973,2024-12-27
VWO,0.0004157325374116975,-9.81589710794239e-06,0.0015925406311566158,0.0011524075644839728,0.0014046651827295204,0.001103470496733209,0.0022604782022557033,0.0004498970400427481,0.0024556799020315732,0.0006958837099765554,0.00021480301002960655,-0.000766732937940002,0.00020793890421992036,2024-12-27
IEMG,0.0006859589470855826,0.0003159930749114631,0.0016907732780444325,0.001379850134449574,0.0017056111677136825,0.0013876565326587553,0.002468107632320255,0.0007605538350911856,0.002866831910858549,0.0009286076990779404,0.00028963895364591955,-8.121724285146129e-05,0.00034020656249999836,2024-12-27
SHV,0.0009948750916283292,0.0023472740583893137,0.0033003981037395785,0.001295039028104684,0.002906219061821527,0.00336133581111624,0.003249191082126188,0.0020051919974988083,0.006270320404243311,0.003186025080882614,0.0009991326901304973,0.0036187980776816193,0.0046759941273474374,2024-12-27
BIL,0.0010508461626004878,0.0011599947183305002,0.0012380446816612565,0.001772058871140981,0.0015653520805343159,0.0014627450324199473,0.0016834722611279401,0.0007825458976547227,0.0016321359261510528,0.0002452663694981392,-0.001497686813584302,0.0004001995623105514,-0.001144339088248266,2024-12-27
GBIL,0.0002727282041551959,0.0016771053776151654,0.001323974772998495,0.0008866143016903956,0.00101650677314889,0.0019551929893469365,0.0009217061117464075,0.0010793209978985118,0.0021412478875463947,0.0016549556256940144,-0.001100358348044215,0.002035218584253986,0.001418438560817545,2024-12-27
SHY,0.001574690016998123,0.003046221155278192,0.002901550527030667,0.0006292780174910304,0.0027267533613461255,0.002462448176044858,0.0019847845370886325,0.0011746189127797796,0.004877520454437248,0.0011851940589755463,0.0001660114870857595,0.003595504385741247,0.004348088076680703,2024-12-27
IEI,0.001498717257084321,0.0029854440853368516,0.0028938911003119024,0.0008889319524958933,0.0026296043831097148,0.002471204585431102,0.0019709810997131077,0.0010287540641063851,0.004433200188540798,0.0009259044226918485,-0.0006111131473857351,0.002914837330753967,0.0034783267698131693,2024-12-27
IEF,0.0015227780461191205,0.0029670993528725957,0.0027402430022537647,0.0010659711260067287,0.0025602218951111433,0.002444863317390127,0.0018978440714809137,0.0010296113506188848,0.00408630477511744,0.0007982674063461868,-0.0009740195965213003,0.00275309033799173,0.002865556310482905,2024-12-27
VGIT,0.0015172624256851864,0.002966567911927418,0.0028223194693806713,0.0009563286995999734,0.0026037551545740898,0.002444718059641697,0.0019426681179481671,0.001025586582265662,0.004288385043862287,0.0008597876073251683,-0.0007321609877761384,0.002846208338050202,0.003223746347687733,2024-12-27
TLT,0.0013482185191585857,0.0028299795219121054,0.002507181427315711,0.0012499970715175268,0.0023399437329083483,0.0024905600504447887,0.0017928824669958768,0.0011157426416380648,0.0036912122892211255,0.0009746934527806147,-0.001326167376201821,0.0026076916764942353,0.0022569192917793607,2024-12-27
GOVT,0.0015060967479283303,0.003025655498815348,0.0028220978821276825,0.0011336151193058243,0.0026422274773662607,0.002638939059041668,0.002042370475796298,0.001213866981784516,0.00439125115598603,0.001136693456261174,-0.0008218527486705124,0.003056458429427194,0.0031188388843689497,2024-12-27
MUB,0.0020596777533639266,0.0031665299260486626,0.0025616181474358273,0.0014684282425378146,0.0027757400996432464,0.0022103918446438387,0.0018491342529808573,0.0008608317550925454,0.003449434753471773,-0.0001737483633845226,-0.0017286584036077164,0.0023734801000448416,0.0014571145208968714,2024-12-27
SHM,0.0009463545080874164,0.0022074425892530643,0.0019534659346739994,0.0009975876616410125,0.0016483383387135774,0.001820336818547554,0.0011784325336519057,0.0005650163458166663,0.002336999377622259,0.0003121371171229681,-0.0017949765326672057,0.0013368479557081831,0.001179361937647127,2024-12-27
VCSH,0.0018485970892967974,0.0033396435784270456,0.00329275208751932,0.0010531281449504474,0.0030777717298661003,0.0026689018001933343,0.0023053247048589955,0.0010583894877274442,0.004961433155401307,0.0007302776682243861,-0.0006970123310712502,0.003063803885509696,0.0036927198784701214,2024-12-27
VCIT,0.0018415320310538697,0.003240650344585814,0.003203067037640729,0.0013869834263821397,0.003090883199004927,0.0028072517301720164,0.0024761823367687808,0.0012317586395659422,0.0048764161028121205,0.0009194371415910266,-0.0009110222046547507,0.0029770386159431402,0.003086941937400031,2024-12-27
VCLT,0.001922297256424781,0.0035004115893291455,0.0030108448283159145,0.0014162841594622668,0.002926664192411399,0.0026696657199064416,0.0020272073901604426,0.0010272843079407817,0.004151264971665453,0.00037522859254234073,-0.0017595017764929282,0.002804832585311303,0.0024161901685515043,2024-12-27
LQD,0.001963138478318952,0.0034774142956675914,0.003161469151491892,0.0014136162273316703,0.0030800104189410917,0.0027581185409117533,0.002257573840125034,0.0011182927665448462,0.00455741831084114,0.0005600681257223903,-0.001401259211132219,0.0029488574350711723,0.002780520755580644,2024-12-27
HYG,0.0021059194765657404,0.0030126365334740765,0.0035861687648375542,0.0014548851772184321,0.0032629442269525447,0.00221052402908395,0.0026166272778361636,0.00026306025362291983,0.004241497953632822,-0.0008369129666513497,-0.001901938523231992,0.00076065804565548,0.0018538950809503208,2024-12-27
SHYG,0.002185971271775503,0.002928726924421611,0.003346546859186875,0.0013200235176848204,0.003048795244385892,0.0017139925695006995,0.002190889839247488,-0.00021710178702910848,0.0033563777072220004,-0.0017822738156865747,-0.002449375188682463,-5.804987830137012e-06,0.0010625226317564132,2024-12-27
MBB,0.0017356515986393138,0.0032074669505896022,0.003113603298860317,0.00127448964826363,0.003078408624880253,0.0029916763816551792,0.0025455963484014186,0.0016038714754254074,0.005343134053864262,0.0016622471146329598,-0.00014988717953913662,0.0038260706362686176,0.003845889000659912,2024-12-27
VMBS,0.0017877569074922122,0.003153436031630618,0.003186945860518964,0.0013900497553847179,0.0032269165289909984,0.003119296028978612,0.0028113199028693787,0.001781238347931285,0.00569309982938199,0.0019276746368070887,0.0001646056826031324,0.004013760640401759,0.003978909188537902,2024-12-27
AGG,0.0016266948018421007,0.0031625730714641776,0.002993474924068112,0.0011869266258422223,0.0028012032278302798,0.0027013705248698865,0.00215396852351807,0.0011826186645145188,0.004556771621773258,0.0010089365735957275,-0.0009256951138419838,0.0030268384296055534,0.0031747932160658635,2024-12-27
BSV,0.0015924847140311612,0.0031440607279261366,0.003017499025675677,0.0007835231375442155,0.0028036022857253888,0.002612014828089892,0.0020898745878688255,0.0012158712445683394,0.00494969123685338,0.0012269320077127263,-0.00010632330625033755,0.0035369966204301653,0.004205321894142929,2024-12-27
BIV,0.001643570833930972,0.0031390806458341134,0.0030101833450258816,0.0011614867126471932,0.0028139245427153702,0.0026560133244909172,0.0021633238288186873,0.0011356928175717735,0.004555299146172509,0.0009298351524175902,-0.0008955664899933248,0.002947266973549854,0.0031812136626322494,2024-12-27
BLV,0.0016331598613631545,0.0031638504926723783,0.0028254839839520077,0.001384232208850393,0.002700197481788403,0.0026798471701261315,0.0020379222741903485,0.001164418881319336,0.004121703476966327,0.0008491081447750334,-0.001426042284146051,0.002812384477457591,0.0024602686551221543,2024-12-27
BNDX,0.0013243857827652497,0.0022126899462788126,0.0024495702323088803,0.0015154654679148288,0.0024388309981873387,0.0024084656776605456,0.0023368049361964746,0.0012336555445107977,0.003914448096737719,0.001186617161828914,-0.000708789381318986,0.0021075204625074033,0.0017884909772565478,2024-12-27
EMB,0.0018327231942246913,0.003286257720588736,0.0036001222682139726,0.001108286443089124,0.003231630469676242,0.0027551438959246043,0.002594473887350853,0.0009732781513929454,0.005280660132472821,0.0007046227973216664,-0.0007139616088344099,0.00268324805511402,0.0038277241136067367,2024-12-27
GLD,0.0011570722330355118,0.000990255076383317,0.0010029458513711852,0.0008442707529604733,0.001166990076792786,0.0002458547923862034,0.0007332552060906427,-0.00041962895162627996,0.0003556114761253488,-0.001732569706326694,-0.0017286200518702379,-0.0009484289922275227,-0.0012734788403869022,2024-12-27
SLV,0.0005609011775443611,0.0005621675927814001,0.0003417502574113824,1.6031109862289902e-05,0.00042767035864915275,-0.0001091564619291147,-1.2068193977868185e-05,-0.0003241953141537323,3.126493091143803e-05,-0.001001113177974216,-0.0005376811637023302,-0.00013662393122207048,-9.324584522306686e-05,2024-12-27
USO,-0.0006591031083491738,-0.0015258370298992514,-0.000947714012719716,-0.0010580274143538843,-0.0006166888578905968,-0.000659220732023174,-1.2180981231921868e-05,0.0005333170556954508,0.0006721702169421499,0.0016596294633847376,0.0039009079396716126,0.0012690443420879808,0.0021306115315828625,2024-12-27
PDBC,-0.0002808268341997882,-0.0011794674398409373,-0.0005428893316805943,-0.0008576913887158998,-7.806309604188599e-05,-0.00034322464129069784,0.0004724811052699245,0.0007682222784106021,0.001510937256012585,0.0017896242409924897,0.0041861460955198255,0.0017995981717160913,0.00261653208755323,2024-12-27
VNQ,0.0006494204567569213,0.0023159840168547486,0.002685990314656922,0.0008547822464263419,0.0013795890281624757,0.0014039078264671586,0.0007757449501105801,-0.00090401823084984,0.0011204876186322785,-0.0016821409318835464,-0.004414404094716085,-0.0017815309265397788,-2.589036288680544e-05,2024-12-27
VNQI,0.001500116794952456,0.002061294012723654,0.002449762986333016,0.0011625549207542219,0.0023507854996044344,0.0016784731978598685,0.0019950305847047417,0.00042286079380774735,0.0031652241871069284,-0.0002515911545365847,-0.00108254303566702,0.0008461442505890867,0.001286187062430522,2024-12-27


