
key = training_type

ContinuousTraining

key = model_output

loadings

key = dfm_loadings

key = 0

,0,1,2,3,4
SLV,6.447901954999445e-05,1.0867965561381077e-05,-9.245032778476934e-06,1.4838324473331754e-05,-2.1759436841291093e-05
USO,0.00015658037103866336,1.5293523381906574e-05,-3.3485049091512534e-05,4.561142418281211e-05,-8.110539006109556e-05
PDBC,6.0266098646144254e-05,4.775311670107263e-06,-6.798531717184502e-06,1.691734166178188e-05,-3.444272947265122e-05
VNQ,4.6355487085314356e-05,5.982605844901226e-06,-9.964815778957407e-06,2.6922103848625046e-05,-2.5620737253419747e-05
VNQI,1.2425934349032178e-05,-1.0486494598692251e-07,3.6901048725689473e-06,6.82357868274233e-06,-3.2202165869310014e-06

key = 4

,0,1,2,3,4
DIA,0.00015772480316144288,1.9830128684822826e-05,-5.343566494466522e-05,2.9032808715767404e-05,-2.5195170856281778e-05
SPY,0.00012135883547959176,1.3889295272519634e-05,-3.916246144315934e-05,2.459098029949262e-05,-6.573176803222106e-06
VO,0.00010167696402324211,9.610186867793464e-06,-2.5907847919204665e-05,1.7327911004968096e-05,2.4564296092349594e-05
IJH,0.00015192288408571967,1.596524093263704e-05,-4.2408037042009926e-05,2.556548657994597e-05,1.9785402570441027e-05
QQQ,4.634832316721467e-05,1.0416575421524162e-06,-7.3987468482235825e-06,1.2360011874692266e-05,4.336297135607658e-05
IWF,5.8629365228520195e-05,3.699275659166821e-06,-1.2874802825231134e-05,1.4532759725621022e-05,3.411932972217984e-05
XLY,0.00014089790862505182,1.716917315067791e-05,-3.976063506154871e-05,2.4535987531600352e-05,2.3608392289701664e-05
XLP,5.181654307098229e-05,6.230019892033598e-06,-1.546176608374424e-05,7.966862854855264e-06,4.868793839012476e-06
XLE,0.00042403603371776,5.7044432308750895e-05,-0.0001528744779944759,7.531597569511114e-05,-9.851256791155519e-05
XLF,0.00029795699430521893,4.16483044330301e-05,-0.00010652651209293243,5.517629888144033e-05,-9.263675490352977e-05
XLV,-2.4835016193189515e-05,-1.13297784742464e-05,1.6870608163836026e-05,-1.2616021708864087e-06,2.73660293585791e-05
XLI,0.00020256058890720502,2.7733750579344432e-05,-7.222899232089714e-05,3.8403565010119317e-05,-4.764191428562356e-05
XLB,0.00021224069099168232,2.2951244524869355e-05,-7.000819420375679e-05,4.012661584454499e-05,-5.0052730328903705e-05
XLRE,-6.306044434657814e-05,-1.0544046433051485e-05,3.3632534223222563e-05,-2.2247609711983717e-05,9.914154186993821e-05
XLK,7.528159533000762e-05,5.846793350744268e-06,-2.1295706905587196e-05,1.892234949059835e-05,2.4345874084108236e-05
VOX,0.00013345858834932378,1.3810321399578045e-05,-4.5601026078074995e-05,3.1084269858261296e-05,-1.528487577047772e-05
XLU,6.966805120133742e-05,1.190061794033565e-05,-2.0296557832414033e-05,5.482788208262512e-06,-3.534057662486148e-06
GDX,0.000134296270397626,-1.5306208843271888e-08,-3.814654650363689e-05,3.0035351974822843e-05,-2.166600279225941e-05
GUNR,0.00029016707818477997,3.229616916073154e-05,-9.95623167838329e-05,5.672199884919049e-05,-8.436270995028624e-05
IXUS,7.03620385454577e-05,2.2151815041632718e-06,-1.3282545566749222e-05,1.621240007962095e-05,2.2017655535777007e-05
IEFA,5.721100824723798e-05,1.3345903639764176e-07,-8.124381857446749e-06,1.3359874546843757e-05,2.9752453081072795e-05
EFA,5.4694884920335836e-05,8.973730881982446e-09,-7.143907415082643e-06,1.2589643922969322e-05,2.9707613646483676e-05
VGK,7.357080876314864e-05,1.938329111233654e-06,-1.4818122917834842e-05,1.662778915433709e-05,2.8326635140201696e-05
VWO,5.834284843028167e-05,2.580331295201586e-06,-9.125102481718917e-06,1.499967853515743e-05,2.1351597560565502e-05
IEMG,7.016816579041592e-05,2.7593228956248123e-06,-1.3315552883394095e-05,1.8069845484339674e-05,1.597464852484326e-05
SHV,1.7116256127803428e-07,3.155445727663387e-08,-8.412169953763799e-08,5.517048263485504e-08,-2.4659788761312375e-07
BIL,-2.639522644533854e-07,-1.7383215945186176e-08,7.740065122980578e-08,-6.915445598281534e-08,2.3864078466752003e-08
GBIL,2.1706793869472544e-10,4.042561516209242e-08,6.10821406338088e-08,-5.099944465641182e-08,1.7422388787128816e-07
SHY,5.380868446224694e-07,4.9367675171779196e-08,-1.0405680865709202e-07,-7.780190663604634e-08,2.0519039214249034e-07
IEI,-4.096129383575956e-06,-6.936465176871566e-07,1.7337382650600655e-06,-1.4812514830338377e-06,2.497626057355467e-06
IEF,-3.282619373659296e-05,-5.022819581733998e-06,1.2608458230688146e-05,-7.5117081424730074e-06,1.6586759939056592e-05
VGIT,-9.946788239450607e-06,-1.5719215203833422e-06,3.946135731740244e-06,-2.728799855311837e-06,5.297717271499888e-06
TLT,-0.00017024045981717435,-2.523826016592762e-05,6.202564658577096e-05,-3.2854718706981225e-05,7.245981145314934e-05
GOVT,-4.5777769830164966e-05,-7.024553342389187e-06,1.7691874390217933e-05,-8.989717109544763e-06,2.2471062082862938e-05
MUB,3.173327524557801e-06,-1.3936299905469747e-07,-1.100881734158929e-06,3.0620287553775044e-07,-1.562706296307901e-06
SHM,6.100070844760025e-06,6.067890141923781e-07,-2.554793951743289e-06,1.4068798716228438e-06,-2.8186587879980944e-06
VCSH,-3.528746173345059e-06,-6.680708554127698e-07,1.9833090588981067e-06,-1.0619402237011267e-06,4.711904562386106e-06
VCIT,-2.4611836974218785e-05,-4.349993295304412e-06,1.049909801485489e-05,-5.724967338824004e-06,1.8752795292631507e-05
VCLT,-0.0001286136963322991,-1.965562973329885e-05,4.997711307422004e-05,-2.6145312440904496e-05,7.556885800466969e-05
LQD,-6.612756505317896e-05,-1.034398471680974e-05,2.612220020612319e-05,-1.382342756539951e-05,4.1138152123801774e-05
HYG,1.2133870763189449e-05,1.007863228170872e-06,-2.927692327097444e-06,2.281341025256174e-06,8.080112709826585e-06
SHYG,9.258071436075874e-06,8.630298180566029e-07,-2.0393178972938016e-06,1.8638261068680172e-06,6.83765003374225e-06
MBB,4.057549500724829e-06,4.6672692272713485e-07,-1.8297999954991704e-06,6.635350540339966e-07,-2.0704826785665117e-06
VMBS,2.9713843571891026e-06,6.236577990903209e-08,-1.5708111896463108e-06,7.211571738705782e-07,-1.5377772860897445e-06
AGG,-3.041087872400885e-05,-4.668296325013827e-06,1.1641926541816238e-05,-6.488480009360788e-06,1.6812869617258985e-05
BSV,-3.899825732647315e-07,-1.6294396254702515e-07,3.2859693656894003e-07,-4.1793920547411285e-07,1.0283568246421938e-06
BIV,-2.2113186087988318e-05,-3.7236138437063727e-06,8.883638262973379e-06,-5.076424344041154e-06,1.3540564958975484e-05
BLV,-0.0001329014438361939,-2.003771568349899e-05,5.028140678281518e-05,-2.6718016441173056e-05,6.89535352715189e-05
BNDX,-8.860416635950293e-07,-3.49412554941091e-07,-4.951645165712802e-08,-4.015282352658575e-07,4.2330337103594215e-08
EMB,-1.3431616427216221e-05,-3.2767711671113016e-06,6.631755768934858e-06,-3.0137747504948243e-06,1.8086557647778217e-05
GLD,1.58158416982808e-05,-1.9987431906395783e-06,-3.9372408776618564e-06,3.348282366246849e-06,5.994196093249293e-06
SLV,7.754884131004203e-05,1.169504789957336e-06,-2.7028548166958246e-05,1.2280178052769878e-05,-1.5285075831507838e-05
USO,0.0002069454913465833,1.569515901363307e-05,-6.794811920230349e-05,3.6067703257997706e-05,1.64644759621816e-05
PDBC,0.00020418899105867404,2.1997666451711244e-05,-7.381206652158418e-05,3.6417533445270894e-05,-4.2429696398842973e-05
VNQ,-3.689824704898608e-05,-6.971418715811788e-06,2.4593751331082395e-05,-1.7268787482354907e-05,9.533009833926042e-05
VNQI,1.6298413963633424e-05,-2.8613311263337137e-06,2.298141371822209e-07,2.7199916455217463e-06,2.918165827048579e-05

key = 5

,0,1,2,3,4
DIA,4.8366284312895523e-05,6.47909896506405e-06,-3.14401251671716e-05,1.9154584922036702e-05,-4.428742993812998e-05
SPY,3.1558707414299365e-05,5.186819866565776e-06,-2.2556544000364214e-05,1.3938948451197154e-05,-2.7817951606340163e-05
VO,7.960286257253217e-05,1.020384476940404e-05,-4.24949999404465e-05,2.5347388849405616e-05,-5.1910693948043454e-05
IJH,9.963985911533998e-05,1.249814741639325e-05,-5.475998042715835e-05,3.304624077703761e-05,-7.010423545533479e-05
QQQ,2.195251934058168e-05,4.839786700457303e-06,-1.5492772848682888e-05,1.0319739553218184e-05,-9.830153457470463e-06
IWF,1.7114293767964093e-05,3.918676752115078e-06,-1.400269266842229e-05,9.347721426927155e-06,-1.0704503193944845e-05
XLY,5.2249686981121214e-05,5.692361001004534e-06,-3.525452132287378e-05,2.248423263834566e-05,-5.222075677242861e-05
XLP,2.3822180265189847e-05,2.5501311593188063e-06,-1.472787481152952e-05,9.586860020365474e-06,-2.1905066371325168e-05
XLE,7.00093377594573e-05,8.620386222446158e-06,-5.9492704150891376e-05,3.98582531867962e-05,-9.958618845924633e-05
XLF,8.602384996663546e-05,1.0630128418836623e-05,-5.353326173520247e-05,2.9604568336033126e-05,-8.157492986742307e-05
XLV,9.178190685245128e-05,1.502747616271154e-05,-3.5082515887059634e-05,1.7049320901639177e-05,-1.8361055970675552e-05
XLI,2.710224367956744e-05,3.6482427697795834e-06,-2.529659981048785e-05,1.5933911845096735e-05,-4.217753461461635e-05
XLB,0.00014730838431561435,2.093744649506024e-05,-7.292150736926523e-05,3.94109166261777e-05,-8.305769234700467e-05
XLRE,1.6522984299859188e-05,-1.4782104973239206e-06,-1.045143964714663e-05,1.2400816139324164e-05,-2.310424933525952e-05
XLK,-3.996653552331768e-06,1.950742369754988e-06,-6.4223945728285896e-06,5.948239185280251e-06,-1.1283461491549203e-06
VOX,1.0547592193832225e-05,4.676956623198406e-06,-1.4157207505622077e-05,9.293501291970256e-06,-1.0070931908033589e-05
XLU,6.089347342842594e-05,4.140867228829882e-06,-3.099737174492009e-05,1.801510788185138e-05,-5.473999352562551e-05
GDX,0.0002367856146497233,3.838101743909622e-05,-0.00010263169054356836,5.460816476866364e-05,-7.997414900509811e-05
GUNR,0.00017141571586976495,2.5415657249007592e-05,-8.648603652688464e-05,4.637988552886985e-05,-9.712734586912e-05
IXUS,0.00011279999814716017,1.6905631188213422e-05,-5.144265860466018e-05,2.6813311787778933e-05,-4.647455742614224e-05
IEFA,0.00011089945431074599,1.660686006878419e-05,-5.019898154217132e-05,2.647798937318744e-05,-4.442982266898744e-05
EFA,0.00011283718270417196,1.666869674942206e-05,-5.0756465941001466e-05,2.6648193591658718e-05,-4.563691313153357e-05
VGK,9.987424714229671e-05,1.5549463201641536e-05,-4.735527337910892e-05,2.6061808762765587e-05,-4.148624232733256e-05
VWO,9.523729632664173e-05,1.408430736091729e-05,-4.3062481550774295e-05,2.101082255425596e-05,-3.8994333901747044e-05
IEMG,0.0001096881110355678,1.6794567251286723e-05,-4.927028051811938e-05,2.4205348075538742e-05,-4.244673024748503e-05
SHV,-8.465574275396432e-10,6.001682678025867e-09,8.967562972775492e-09,-2.397206251188976e-08,2.6607813481695073e-08
BIL,-1.9965875410910923e-07,-3.6862800134465944e-08,9.645185760827541e-08,-4.7768368441285365e-08,6.651914276143369e-08
GBIL,3.279157504411176e-07,2.4961827808599927e-09,-1.457433908073873e-07,6.81092944779803e-08,-3.2483935245358013e-07
SHY,1.6152826901028289e-06,1.5743042722278149e-07,-7.298757380343596e-07,4.45364937737452e-07,-1.0430708983584367e-06
IEI,4.424276215116023e-06,3.924928900929617e-07,-1.693806179642969e-06,1.1319985582798552e-06,-2.3005282130808484e-06
IEF,-1.2858773466141408e-06,-4.4435943955092745e-07,1.8973454161194827e-06,-2.991697325721898e-07,3.169190983139118e-06
VGIT,3.4672449041761853e-06,2.421312066080095e-07,-1.0408853371390618e-06,8.800071561570202e-07,-1.2980883805996744e-06
TLT,-5.8588963985581615e-05,-7.200546244708523e-06,3.2317158331759435e-05,-1.5277946405231425e-05,4.8255951242749295e-05
GOVT,-7.132301242167588e-06,-9.068290000747812e-07,5.100184781928908e-06,-2.333930762426622e-06,9.027043061393811e-06
MUB,8.802649086046554e-06,1.2967799762067171e-06,-3.6963130313728563e-06,2.1154856185613915e-06,-3.3969125961057995e-06
SHM,-3.703175464358754e-07,1.7602301711702022e-07,-1.7493755224033953e-07,2.0269586375139836e-07,2.9253192753281516e-07
VCSH,3.5855663771198356e-06,3.296991244958178e-07,-1.51195296410899e-06,9.795547576046538e-07,-1.8666564796804947e-06
VCIT,3.227479167202368e-06,2.854587472275202e-07,-7.315444793132569e-07,1.25874006411705e-06,5.363439219934109e-07
VCLT,-3.9494137331450944e-05,-5.371187170661023e-06,2.0705031920892825e-05,-8.265069841000206e-06,3.0116001852601166e-05
LQD,-1.6061383753573932e-05,-2.276657779655559e-06,8.731680521829247e-06,-3.0240605233268476e-06,1.3197482943676712e-05
HYG,2.1798733979754763e-07,1.1645412812861431e-07,-1.840899073980025e-06,1.8324712519501616e-06,-2.509799069303035e-06
SHYG,-3.611160367967818e-07,-1.2571372732130357e-08,-1.2087245971050498e-06,1.198420785788191e-06,-1.8104704300296944e-06
MBB,-4.019927104357789e-07,1.3523720027933336e-08,-1.0086399535680853e-07,2.515538728334943e-07,-2.2909146681803228e-07
VMBS,-2.1393475439564914e-06,-1.1886893221789173e-08,6.586294279201145e-07,-7.035834287040111e-08,1.5247062911048125e-06
AGG,-7.3096132246287415e-06,-1.0593504648657368e-06,4.1154342767314086e-06,-1.4654254985238072e-06,6.025545722328812e-06
BSV,3.0094560550419045e-06,3.136189278896899e-07,-1.2902624827991127e-06,8.191982975064358e-07,-1.6725110795359408e-06
BIV,1.5461804372018856e-06,9.807639679431885e-08,1.3746027675861476e-07,5.567981839142066e-07,1.3535876411808856e-06
BLV,-4.13867074478282e-05,-5.469559582907239e-06,2.2374221815499585e-05,-9.552196817912353e-06,3.28106849576571e-05
BNDX,-1.0945122205304266e-06,-5.7534352021500354e-08,4.125760899446705e-07,1.0321276609266741e-07,7.424735426581075e-07
EMB,2.2710196218342676e-06,5.118167896335021e-07,-1.2392982329339905e-06,1.7714714091399185e-06,6.987044144364367e-07
GLD,3.306204107416881e-05,5.910971492595437e-06,-1.4974617088584351e-05,9.271343801510071e-06,-9.388285830960509e-06
SLV,0.0001005051574416725,1.6297413436191227e-05,-4.6241850750341085e-05,2.862868612182859e-05,-3.995700129677406e-05
USO,7.579011004807556e-05,1.3642407036810293e-05,-5.127706327573839e-05,3.8655354690831964e-05,-5.421976385159896e-05
PDBC,6.327913203303884e-05,1.0367378909100128e-05,-4.099106003126461e-05,2.7825489168855737e-05,-5.0352923539116664e-05
VNQ,1.8436384002458437e-05,-1.24281549807476e-06,-1.3273168126211763e-05,1.4339289450258139e-05,-2.8224360408870685e-05
VNQI,4.676528031875568e-05,7.27266689120985e-06,-2.222182789475683e-05,1.3894364832583033e-05,-1.84841327078677e-05

key = 6

,0,1,2,3,4
DIA,-0.0002564128682552297,-2.726690388204685e-05,9.91238300810773e-05,-5.561349580216455e-05,0.00015595591512371725
SPY,-0.00025406847862849543,-2.9426568760796868e-05,9.780642413246138e-05,-5.56453349766258e-05,0.00015125492769239716
VO,-0.0002789896904781942,-3.0557125978103314e-05,0.00010420035418198395,-5.9815895845925005e-05,0.0001658148161354702
IJH,-0.0003658997491061533,-3.926350357101725e-05,0.00013786930227385595,-7.863536909659627e-05,0.0002196318092661727
QQQ,-0.00027058058838017425,-3.4593969707725514e-05,0.00010245516218196765,-5.97806162111828e-05,0.00015533080018633776
IWF,-0.00026172529681557215,-3.306801479766371e-05,9.989986911461213e-05,-5.804589893497524e-05,0.00015253791406519987
XLY,-0.0003504942346668984,-3.828876241221537e-05,0.0001360040426887863,-7.745334782710851e-05,0.00021889991100790441
XLP,-0.00011816580654088558,-1.2176228631300586e-05,4.581996347247599e-05,-2.5837657301527447e-05,7.347229035960247e-05
XLE,-0.0006114412444088698,-6.25447123349972e-05,0.00024318497479209255,-0.00013438709011349018,0.0003806652113667913
XLF,-0.00030328182608416036,-2.891551472073863e-05,0.00011735272744542247,-6.461506701498208e-05,0.00019112360571568642
XLV,-5.4309432390803214e-05,-9.195725700053834e-06,9.491865235022162e-06,-7.60169674342718e-06,8.132962769376917e-06
XLI,-0.00028380807108454827,-3.0138003258959117e-05,0.0001125528985606617,-6.261308535893435e-05,0.0001774594759007653
XLB,-0.0002844662425235895,-2.9479062086426444e-05,0.0001009646851218205,-5.718705219586435e-05,0.00015754957281062743
XLRE,-0.00015614620807797417,-1.4825900954374075e-05,6.290331277721722e-05,-3.597087743399338e-05,0.00010368470240983596
XLK,-0.0002923836683403379,-3.7475399372537715e-05,0.00011352304883174647,-6.54850277325727e-05,0.0001699473138006753
VOX,-0.0002985882653165444,-3.751356249767236e-05,0.00011513918100257042,-6.578505002773209e-05,0.0001706957354864033
XLU,-5.64793909046297e-05,8.747348980999229e-09,2.1886213989368394e-05,-1.1421011165095529e-05,4.815184975845207e-05
GDX,-0.0003009180799568365,-3.676192734151845e-05,9.329953804807192e-05,-5.518407437537013e-05,0.00012495220231271354
GUNR,-0.00035798042969347805,-3.780211997513387e-05,0.00012792419389517183,-7.214057062307572e-05,0.00019663912564004375
IXUS,-0.00021597408062311294,-2.623128772417122e-05,7.316374119296562e-05,-4.355372560442856e-05,0.00011316233772380245
IEFA,-0.00021500922974501698,-2.6263766977607014e-05,7.282339838889614e-05,-4.345014974273047e-05,0.00011218511363153998
EFA,-0.0002045496836210079,-2.481131394062656e-05,6.867691243833347e-05,-4.107780300135077e-05,0.00010647458100393051
VGK,-0.00026387939987651337,-3.2229655800159314e-05,9.310423395506304e-05,-5.4742757405611494e-05,0.00014126958798822166
VWO,-0.00016983103942942883,-2.1251797041226144e-05,5.63961486591011e-05,-3.4177726511196846e-05,9.052958877938317e-05
IEMG,-0.00018975719301369339,-2.397707020917675e-05,6.244994749559871e-05,-3.774862292351074e-05,9.747620849266897e-05
SHV,4.4746882561367627e-07,4.719691036863353e-08,-1.8094594519306385e-07,1.0328193940331552e-07,-2.8119483602518235e-07
BIL,5.849080973262712e-07,7.698544616771464e-08,-2.0409354195996846e-07,1.203662400525358e-07,-2.9903782292633455e-07
GBIL,4.448539689019797e-07,9.492349950015684e-08,-1.7200774981096192e-07,9.790808826106956e-08,-9.596692538495683e-08
SHY,-8.75684256332826e-07,1.8256681864485185e-08,2.82335283865029e-07,-1.44150691175494e-07,5.728638759513496e-07
IEI,2.991810066498504e-06,6.947458864454147e-07,-1.3630115518831947e-06,8.095244000394968e-07,-1.8906324706207447e-06
IEF,1.4854741202652085e-05,1.7230472591096195e-06,-5.840345877645571e-06,3.1823602693764274e-06,-9.739668824004959e-06
VGIT,5.8008225507575035e-06,9.659134261332926e-07,-2.4384173247930147e-06,1.3884956037313115e-06,-3.722076826884403e-06
TLT,8.727750021228693e-05,6.341950592198418e-06,-3.2169601626875295e-05,1.7187557758574685e-05,-5.8068618154995494e-05
GOVT,1.9858653746933075e-05,1.4316653139424623e-06,-7.978372608000795e-06,4.103188090121803e-06,-1.3730660596849265e-05
MUB,-4.4406478277466725e-06,-3.154758028670627e-07,1.010603136052519e-06,-5.476031199623883e-07,8.424026622707492e-07
SHM,-9.471869706995023e-06,-1.2214645517609108e-06,3.6941156829620925e-06,-2.0515299703652316e-06,4.868617591283175e-06
VCSH,-4.962808956577904e-06,-4.4505422307669465e-07,1.7038433675867446e-06,-1.034961898877571e-06,3.0433248050573795e-06
VCIT,-1.0971033715032616e-05,-1.3996193196642612e-06,3.848509249498781e-06,-2.4285353775816656e-06,5.217739121268546e-06
VCLT,4.6516684120050975e-06,-1.983427318598479e-06,-1.8642095124624755e-07,-9.161025295050751e-07,-4.880204314994826e-06
LQD,-4.098368011364344e-06,-1.5923139786550833e-06,2.1894221679695823e-06,-1.7790677158244035e-06,1.12527105937652e-06
HYG,-5.738137385617865e-05,-6.84873560618298e-06,2.2601645392103996e-05,-1.2938561774230814e-05,3.474886876129184e-05
SHYG,-4.419808234243285e-05,-5.32734276531415e-06,1.7425749423421964e-05,-1.001623489030855e-05,2.713406094898847e-05
MBB,-5.433240308925246e-06,-5.529485590374187e-07,2.261455054705418e-06,-1.1904283106977248e-06,2.9853577284893727e-06
VMBS,-9.919198197582825e-06,-1.3392584190387313e-06,3.985789703081026e-06,-2.2028246317879236e-06,4.8123798961192375e-06
AGG,4.814922583129391e-06,1.6805717636215998e-07,-1.5581839731171963e-06,7.085997897636176e-07,-3.5435703717040885e-06
BSV,-1.410954824840352e-06,2.4959497105571544e-08,4.048172991009865e-07,-2.123048143742316e-07,7.415222156816632e-07
BIV,5.453316459706645e-07,-1.427537680414635e-08,-4.999608866084253e-07,1.3225580486412975e-07,-1.5595485257950916e-06
BLV,3.2845181378490076e-05,1.2369931864270512e-06,-1.123529644654286e-05,5.45507533511876e-06,-2.2706939308483495e-05
BNDX,-3.5591076594225647e-06,-3.9351788717768687e-07,1.5254341100942437e-06,-7.878642472739285e-07,1.4651955044172393e-06
EMB,-4.052870937104405e-05,-5.195900936666659e-06,1.537699957277346e-05,-9.015686675579952e-06,2.2074551314084516e-05
GLD,-8.615522451303425e-05,-1.0736101271989648e-05,3.0077210388585182e-05,-1.743238727365311e-05,4.040589111050132e-05
SLV,-0.0001920206301887627,-2.1082424289288476e-05,6.668798067693242e-05,-3.752886855709769e-05,8.869629963047257e-05
USO,-0.0006283606016375916,-7.216997962020052e-05,0.00024215929918096468,-0.00013679809596245517,0.000356801854550887
PDBC,-0.00036996979776987446,-4.011116714535292e-05,0.00014281608970277834,-7.951287229808914e-05,0.00021198034825670495
VNQ,-0.0002004638918147038,-1.9681759978894232e-05,8.058410219196054e-05,-4.58778168097662e-05,0.0001315945176870033
VNQI,-0.0001503750318947228,-1.8110374614318615e-05,5.423160611854437e-05,-3.164237554776999e-05,8.019511256351342e-05

key = 7

,0,1,2,3,4
DIA,0.0001025277269278408,1.2122941996016679e-05,-3.578643131585032e-05,1.1147099528191961e-05,-9.340322098077532e-05
SPY,0.00012795941660328483,1.6814767526161434e-05,-4.669032283466865e-05,1.6677743882526134e-05,-0.00010810349803864093
VO,0.00012230537442218132,1.5955345822253746e-05,-4.845857778329122e-05,1.2174982601320306e-05,-0.00012078827542475192
IJH,0.00015586165983755632,1.955088991390996e-05,-6.071569847611454e-05,1.5403706064559238e-05,-0.0001527783205807491
QQQ,0.00017468411558771432,2.476062180179849e-05,-6.859554137971836e-05,2.4723458662302275e-05,-0.00014250609704838038
IWF,0.0001726948742345808,2.426116592568357e-05,-6.723305068886437e-05,2.51515934511737e-05,-0.00013907565133256086
XLY,0.000211541491700871,2.700169499845746e-05,-8.290236350794322e-05,2.937117580855712e-05,-0.00017979935274453152
XLP,5.735597628934233e-05,6.5976014234965145e-06,-2.2312527296797123e-05,6.635909346882668e-06,-5.171275337136999e-05
XLE,0.00024661147735496853,2.535096361277416e-05,-8.23213720968857e-05,2.8608894016279113e-05,-0.00020697348836972376
XLF,7.820796494967121e-05,8.253534564134718e-06,-2.1008388618248265e-05,5.820002656341422e-06,-8.54029482391779e-05
XLV,-5.951946802241499e-05,-4.267382568295771e-06,2.2052089562336566e-05,-1.806278335912181e-05,1.3346908640824394e-05
XLI,0.00013343275198034622,1.56875356838102e-05,-4.5395025271480914e-05,1.8066919098231366e-05,-0.00010917689914245759
XLB,-1.5547621156513328e-06,-4.850883469877268e-08,7.0368127265377074e-06,-1.3874549233325886e-05,-4.642715860526875e-05
XLRE,0.00013643596322820807,1.4139671618771866e-05,-6.274254240325965e-05,1.815596951282453e-05,-0.00011176908156962105
XLK,0.00019532158038023414,2.6778214454680312e-05,-7.400238808504105e-05,2.9395320384644818e-05,-0.00014880856494852343
VOX,0.00015426167566925068,2.118467666464549e-05,-5.3984469214969325e-05,2.1255021807256314e-05,-0.00012098887249649705
XLU,5.687054770293141e-06,-1.6659367046875682e-06,-4.679507156059221e-06,-2.3821559249319116e-06,-2.4259586528896946e-05
GDX,-0.00014137668941898644,-1.543823853954638e-05,6.23390479156958e-05,-4.8743156319712685e-05,2.9672542593220642e-05
GUNR,-8.12586059994412e-06,-8.426524713596742e-07,1.3959765903944172e-05,-1.775533726063328e-05,-4.835324599012346e-05
IXUS,4.393689762609844e-05,9.052341661481476e-06,-1.7351874908093717e-05,-2.344441175240487e-06,-7.269684170478856e-05
IEFA,4.70198311408262e-05,9.343393982681754e-06,-1.9222862678192553e-05,-1.94683991171404e-06,-7.45984913673266e-05
EFA,4.051491831721421e-05,8.479711809095647e-06,-1.694332449002452e-05,-2.936065743191143e-06,-7.029047454358316e-05
VGK,7.836093063567096e-05,1.2795460738281105e-05,-3.034846067588183e-05,2.8643584533677504e-06,-9.45736091019287e-05
VWO,5.1761792800383923e-05,1.0987441004302014e-05,-2.1156969830273888e-05,2.1824219968208844e-06,-7.319407579982695e-05
IEMG,3.789895613194057e-05,9.455041050628266e-06,-1.4672862504156403e-05,-1.8780903495066831e-06,-6.72513913280179e-05
SHV,-3.6281585876764587e-07,-3.733760913388265e-08,1.6172214515635907e-07,-4.777154606173261e-08,2.8179520011357595e-07
BIL,-1.4060028784925017e-07,-2.8442181182834195e-08,4.337987272175858e-08,-3.7270670227240195e-09,1.7553296736821557e-07
GBIL,7.575353452212405e-08,9.998068653424758e-09,-8.434746786208106e-08,2.9219898013889656e-08,-1.7769776212885252e-07
SHY,-1.0484791842943536e-06,-2.017900132419054e-07,3.51177525147437e-07,-3.2339911583481864e-07,2.725181609219256e-07
IEI,-6.471077035483656e-06,-1.0955190452887983e-06,2.137446835209622e-06,-1.5474501329926182e-06,3.4666080411272754e-06
IEF,-5.055625656395974e-06,-1.072135097570043e-06,2.985004901733468e-07,-1.2511884481510213e-06,3.950767732274489e-06
VGIT,-6.670418495180624e-06,-1.1600609864321793e-06,1.9490970502281075e-06,-1.5795478308801906e-06,3.8723269490429145e-06
TLT,1.4071109462642846e-05,1.6920137818086672e-06,-1.140837917290065e-05,4.826220355708737e-06,6.935276988206595e-06
GOVT,2.3426309058660366e-06,4.809376212636605e-07,-2.9472637040813e-06,5.989954643029323e-07,-7.932805489480507e-08
MUB,-1.1743130689987152e-05,-1.6920380148365049e-06,4.8057323237770045e-06,-2.9818969114266476e-06,6.161657521278786e-06
SHM,1.5630690995402378e-06,1.40089597299036e-07,-8.959914667570228e-08,1.479782231873472e-09,-9.419771530983119e-07
VCSH,2.8829126970900343e-06,3.372885506468874e-07,-1.6291364770518294e-06,1.5318728366219826e-07,-3.5346939646625135e-06
VCIT,8.616761516233757e-06,8.572981856239723e-07,-4.965815269060632e-06,4.76921833825887e-07,-8.101411161754138e-06
VCLT,6.050916761278521e-05,7.4525441918624685e-06,-2.976560447634002e-05,1.0982086921349663e-05,-3.502199364979292e-05
LQD,3.1310900027510185e-05,3.7368952910125002e-06,-1.56005327394655e-05,5.193521793121e-06,-1.960538163451686e-05
HYG,4.003375027637362e-05,5.103328629004584e-06,-1.5724330507808073e-05,5.932760584589328e-06,-3.085374960445304e-05
SHYG,3.3808455871434025e-05,4.438141190203484e-06,-1.3368772662101043e-05,5.255355601274811e-06,-2.592468145642724e-05
MBB,-2.738956831513359e-07,-2.437654118739861e-07,4.3056924340574745e-07,-2.775993812676244e-07,4.815130996651872e-07
VMBS,1.8724314742513078e-06,6.344328944759975e-08,-2.3829825866310132e-07,-1.4735544046578933e-08,-5.762408477585434e-07
AGG,7.810706181175104e-06,7.50692706955979e-07,-4.478153829763961e-06,1.284311609556494e-06,-3.911320281622642e-06
BSV,-2.3247607217198203e-06,-4.283077853878914e-07,7.589470256139759e-07,-7.083061537653344e-07,7.783284755646428e-07
BIV,1.2143097244066484e-07,-2.5101685428585266e-07,-1.2594049566082081e-06,-6.412847049298806e-07,-8.976776470615723e-07
