
key = model_output

forec_score

key = forec_score_dict

key = asof_time

2021-12-31

key = (52, 'projection_coefficient')

,1,2,3,4,5,6,7,8,9,10,11,12,13
VWO,-0.11373437495326595,-0.19778661045154103,-0.21448198282730596,-0.32203148675279786,-0.26762500931141414,-0.3618315658755983,-0.3255090597390266,-0.28470172110034037,-0.3696497983062787,-0.5691958153943906,-0.5255232035282011,-0.47099827178756,-0.5270086727607861
IEMG,-0.12407349934115855,-0.16231293479250675,-0.27951346142480554,-0.38463903140336053,-0.446186427271482,-0.5517500407022679,-0.5178964617156236,-0.446013942387091,-0.6083104061274751,-0.7578480227780052,-0.7174850300605661,-0.6707669918271637,-0.704339557572846
SHV,0.47139606374314763,0.13842417316679387,0.33025284919887365,0.28038535781892904,0.351038401218276,0.40407641723994775,0.26791698588451024,0.3680005078063398,0.3502504917005079,0.27815495656331823,0.3139758285752525,0.13090355564945882,0.3303741537244313
BIL,0.21415047545849156,0.24733185688300643,0.4169196094974726,0.4931122510421801,0.6712123769713868,0.7428485390618387,0.8446497870095715,0.8242793330021455,0.8501498262459952,0.888464242656081,0.9130110243110447,0.880031772403102,0.9307163677228456
GBIL,0.14489139226849407,0.12987401496746792,0.3496597567576908,0.43504085754623606,0.4916095626776315,0.553083369125839,0.6248231306534344,0.7694662391813283,0.6565487763225029,0.630400990321109,0.7085734501285494,0.8068764108961217,0.7087420638449171
SHY,0.1570560699726577,0.32751331599405253,0.33160145453298717,0.45526946813023234,0.21409132536303366,0.14120673156009583,0.4788138012986814,0.5352822547732029,0.2917095482995238,0.33010206709426493,0.3829950149953056,0.2507310560640969,0.059894319742032076
IEI,-0.04444820696815791,0.013407708206126362,0.17213520323362688,0.10271270336412439,0.10006351140693652,0.13198596363376133,0.10645216834085891,0.12197159088279597,0.19918691967133528,0.21130087805533687,0.21115891510563864,0.2146529792978042,0.23909859151535873
IEF,0.31200140090780987,0.09423836448183737,0.15560646944074727,-0.06283374355879781,-0.1937649663818842,-0.34734418169219794,-0.5205513976495924,-0.5841092980951287,-0.6761454035918535,-0.7233064316726122,-0.7805377875050334,-0.7645383735521042,-0.784038192106468
VGIT,0.19164622995949812,0.276396411141446,0.4176101261860498,0.39691493491842506,0.4811578784014022,0.43502179522376544,0.3519805301793514,0.2533106949713261,0.37129781337488277,0.45563849622191976,0.3499841597406617,0.3063915703813215,0.30830327508582694
TLT,0.060115207914967154,-0.28336205468118647,-0.2602292895878034,-0.32542931131272423,-0.4250698850925885,-0.48219478340337346,-0.46843465473368423,-0.3680122582645304,-0.2913976850650688,-0.1976949957390002,-0.027644583909299813,0.11936762557377033,0.30775164220189116
