
key = model_output

idio_forec

key = idio_forecast_que

key = 2021-07-09

,1,2,3,4,5,6,7,8,9,10,11,12,13
DIA,0.21856727769811526,-0.15565072045413203,0.06147224880372109,0.003668350831577309,-0.03190446923517589,0.037045024459159456,-0.014278868916486697,-0.03966197329769627,0.08707185435503109,-0.08984635151075135,0.05674312016440036,-0.016046007420000917,-0.009992426487472915
SPY,0.09978527152706843,-0.0689027746204385,0.023317174143622273,0.010459446718910321,-0.026669828776321052,0.03042063324041165,-0.022797981037964345,0.005516699043269821,0.01304542838777265,-0.019803160604208603,0.013543934284749638,-0.000655165474190487,-0.007566946440559362
VO,0.1590716204543745,-0.08884055759305232,0.004700121316920637,0.04642284401548003,-0.06511965267040264,0.06668157565270488,-0.04997883960862533,0.011803443165564958,0.02773674991933143,-0.04004967233326968,0.02117274732123275,0.010026750713069263,-0.029220429410550895
IJH,0.2411552739356505,-0.12687731977556066,-0.015172642126372513,0.10079363811018952,-0.11957530600782106,0.09017798475696812,-0.03508992402575122,-0.03911839663524215,0.08958670673865142,-0.08751393417114646,0.03669255743085821,0.02819278765824892,-0.06440958158424649
QQQ,0.026216411699437704,-0.04840270584864635,0.04173663770865481,-0.007312642094040646,-0.01012483869797941,0.0027679636962988008,0.015217961690736272,-0.01582131373125528,0.0003663644750775476,0.010751533406535682,-0.00888487982138108,0.0007568614079859368,0.003573994630741213
IWF,-0.0072034234097050325,-0.00262566174889725,0.007464929984404775,-0.00364056290678054,0.00013813418039786528,-0.0001588974569516857,0.003178571135946493,-0.004525323411323868,0.0028905039324895855,-0.0009488279936759577,0.00013821363458839137,-0.000357797933992882,0.0007901462263246962
XLY,0.035402469302971265,0.008269596235800487,-0.04544533571747943,0.06290554272619937,-0.06568988354009667,0.05980528722428529,-0.04674537146700823,0.030719716384072265,-0.01779783072838093,0.014404883237905381,-0.02068903023810697,0.02828525937406103,-0.030271295524219716
XLP,0.016164654901322826,-0.04140867660041174,0.04224736284306776,-0.025845629150236436,0.0040786222256591256,0.012884513869032705,-0.018204158324809396,0.013913979419429786,-0.004520648533087034,-0.003772153237194304,0.007810440324874203,-0.007798466540855565,0.004528514120392473
XLE,1.14779391238706,-0.38122685953119734,-0.03259539263028711,0.13305714419452275,-0.5006990577334504,0.8635477950571524,-0.508133140351587,-0.4179735912238751,0.9569889002946256,-0.6302765219590183,-0.04473507100757696,0.3804707696426145,-0.38897427890058117
XLF,0.2354553351218928,-0.22854742836314518,0.14084258347128314,-0.01175858335636952,-0.11496841452221215,0.18832725701826358,-0.16690817010849182,0.04141060729001802,0.09496114008849622,-0.15866161864876044,0.1282334994084268,-0.041699782530318426,-0.05265315975580332
XLV,0.005179375215013429,-0.0044071454119760135,0.0042934282257103265,-0.0037615969906066604,0.0022144266154663955,-0.00038749989960833495,-0.00034442440397061593,-2.320735610307419e-05,0.0006472152110470782,-0.0007770242010685597,0.0003702734632049997,-0.0002115950265831072,8.966501847278757e-05
XLI,0.2182870963176846,-0.16422591998498093,0.09247210245131168,-0.05380499468810752,0.024957244008802115,0.007601451540366382,-0.013927779149609057,-0.03717308568795939,0.09259434162212118,-0.10191224778645827,0.0746553275720731,-0.037204662932134584,0.011171071713459903
XLB,0.28152987192802725,-0.17514618051493455,0.028691919388796935,0.07723607470572691,-0.1191211838861063,0.0991610664000075,-0.02610673913896326,-0.07686722379801991,0.13655300697234074,-0.12169444479478936,0.05893854409662153,0.014624913083715947,-0.060108445938931915
XLRE,-0.03698717491631795,-0.049688207916147295,0.0241023063031829,0.06747710480087662,0.0029183233603957445,-0.04288790500567011,-0.03969928317186647,0.025212725159481152,0.03437270948745844,0.008736615504197558,-0.016384134346820584,-0.005631281774125131,0.008486448522638145
XLK,0.10369757533413232,-0.1032610988801732,-0.00412687463573415,0.0011799190141250186,0.21351692827053576,-0.1526082457451596,-0.006787755755163413,0.05453136749240773,0.06804677893389245,-0.16881191431438125,0.06905964720860522,0.039896381506505096,-0.005007348308430205
VOX,0.03438277134804727,-0.06181783576107969,0.021976464938010788,0.0155973913589591,-0.00837367798263939,-0.01244812981824892,0.009177350979163768,0.009794099701921091,-0.014769968526848207,0.004332722195736023,0.0022701929028661086,-0.002725434305947294,-0.0025476639285352785
XLU,-0.5178958112957324,0.38187487588412605,-0.1831142144702304,-0.04544304360972598,0.22716678805956214,-0.3092225174247684,0.34459909140515754,-0.30132827707693255,0.1942541529867128,-0.0233689364671678,-0.15995880084665964,0.2658591641562129,-0.30323420507136645
GDX,0.359455206688487,-0.22071762437710227,0.12298778112616543,-0.15523149853221674,-0.04295200368744986,0.37129558246906874,-0.48188125852837616,0.21741820375686158,0.09743320534536848,-0.20189926185320348,0.1365732492909251,-0.16664925494420846,0.22505800357041272
GUNR,0.29321218282156675,-0.20283251301753297,0.039686609769407986,0.0977595496982297,-0.18549846316001173,0.20501545722708592,-0.12740436659206567,-0.037497269761017665,0.1699999132758185,-0.18639752174889399,0.1063737763068843,-0.007258084567301839,-0.0794243612220554
IXUS,0.06198501651959551,-0.030505744663119894,-0.004427743810925019,0.03113328943038142,-0.04332415761126775,0.035263768475904025,-0.009159969244263513,-0.015775105162639746,0.026159655750048527,-0.020993720510283812,0.007795789223742873,0.003670751697418067,-0.01137570082412498
IEFA,0.09087939497291436,0.009810476071193628,-0.07411825698900279,0.09074696378293509,-0.06790458508715298,0.014285148933718853,0.04991951133220967,-0.08181083903572399,0.060034184490684775,-0.008401406391909927,-0.03413959334774077,0.04646404098114341,-0.033522309388370364
EFA,0.04894357063078023,0.02051566232526816,-0.05578516215582492,0.06160602852921844,-0.04079097877134597,-0.0024493733872719904,0.04701061699052064,-0.057528433330644745,0.031531397931389205,0.004426692363087891,-0.02535312814168253,0.026665513975486298,-0.01469814100488665
VGK,0.20331067738981112,-0.10137010046385603,-0.022049415508165145,0.09934240706245812,-0.11796362415439757,0.09331264232907457,-0.03618368792469377,-0.03590161365948518,0.07998319921879486,-0.07138466386413717,0.0202435677672248,0.036433823832725615,-0.06484170732772969
VWO,-0.02220016513038675,0.10786591875249965,-0.07386369361879286,-0.00962733615693422,0.017439010741395353,0.004720709350468174,0.021447108356795423,-0.034990697508786486,-0.0021906342256564778,0.03910088361602777,-0.025243213233829477,0.0008847778320763284,0.009352651754313556
IEMG,0.0028670772553438715,0.0817049473887864,-0.07708466493741012,0.02650454648073362,-0.007728581224559469,0.0008124973175102508,0.03076612546115834,-0.04137976970881631,0.010717197553141416,0.024881097052168514,-0.028566927965817484,0.016125514590751282,-0.0031639598739855493
SHV,0.2627973679981083,-0.24586203813327506,0.254577553098656,-0.22713624276322603,0.15224235501702835,-0.0552679385518831,-0.01781252779170227,0.03977299694720753,-0.04016099365023641,0.044045642883820624,-0.060855431001481004,0.08210338887994152,-0.08805596258588867
BIL,-0.4262462869812129,-0.13053815487726977,0.37015385447074334,-0.04267844192302138,-0.27469451452833354,0.19554944656541923,-0.016627364105956527,0.08036598805383115,-0.30873580988472554,0.37207456903126734,-0.1264960578243504,-0.15756561000414698,0.12575504076093583
GBIL,-0.20009493341465506,0.18277443119803313,-0.11100145121369072,0.0009891843965633216,0.0897275340656552,-0.1334859041339442,0.14985819437460374,-0.14229395673746215,0.12767239467481034,-0.11897944503256107,0.10051772673551192,-0.07340242584117386,0.03667341403492082
SHY,0.020228705918670407,-0.049970991782509376,0.05321389996775265,-0.08334520170632062,0.12782235596008443,-0.15049396390267025,0.13496025123961256,-0.1058777102427438,0.051191565473546446,0.006168484389014993,-0.025929293896828784,0.04389198332007224,-0.06068964632734677
IEI,0.02225907987260154,-0.05071644241155632,0.07356586183983284,-0.09546475529703351,0.11820410854082802,-0.12765889798458985,0.113062740006488,-0.07347792849138339,0.025215057902755807,0.012822491005451134,-0.032232652536023886,0.042459586431888845,-0.04842958418046827
IEF,0.48201384663407476,0.5016077354462777,0.5137580716594553,0.5173187436863131,0.5113717796293358,0.501623488758656,0.4992446618300515,0.49588219640586584,0.49706204490594963,0.4938883730238301,0.48692452221983373,0.4846046396906712,0.48219410686995534
VGIT,0.1744633824020338,0.16113406460309532,0.15553729629516275,0.1510241768489884,0.13596344182390674,0.11610296297218903,0.10456238636198577,0.09521220579496277,0.08563667489041064,0.07436703561988672,0.06853493985793434,0.06126767004798536,0.05476475725319803
TLT,-0.015111379855408155,0.16804652248688629,-0.1552380676382577,0.14246884827651704,-0.034827013245538094,-0.06764350700215713,0.1135124369374907,-0.08008676018258817,0.02251467233175269,0.06499982298679552,-0.07858138380296473,0.07573827564902626,-0.030909679144964727
GOVT,0.1827533565536131,0.1949078113256372,0.11670604114910997,0.18043007164799071,0.06049630411395122,0.06819974118839883,0.08356306517687093,0.018014176339004352,0.06242978728815204,0.03297139594120416,0.018108559765698536,0.034191978789190204,0.007359665388791927
MUB,-0.4807219026945006,-0.1809528639297994,0.1699102552264892,0.45222856995119376,0.5212872663574474,0.35404346809160897,0.02404368373330082,-0.3161732822742884,-0.48997776296527223,-0.4688851980205334,-0.2678340273128615,0.09156830916445163,0.40978918939658254
SHM,-0.10523137021205743,-0.36393162052808736,-0.2799070256550825,0.20853070016899444,0.5188875064686019,0.34929251854251353,0.013503649746702297,-0.15882703303969725,-0.06155300338259601,-0.062101995880968146,-0.24912419549163167,-0.3044948074757909,-0.014779973907792732
VCSH,0.02609544769526914,0.0656828877661379,0.056194602869102384,0.0664869866602976,0.05325367120432497,0.04151056002699561,0.03768187859025334,0.031010103374918205,0.02586460172865519,0.025792854781215784,0.025309236756351924,0.024518589868157383,0.022461599206126327
