
key = model_output

comm_forec

key = comm_forecast_que

key = 2021-07-09

,1,2,3,4,5,6,7,8,9,10,11,12,13
IWF,-0.05043161538430327,-0.22217388957223416,0.417603124183765,-0.2606775733845954,-0.01637419266281428,0.005240314372817197,0.001019849722133637,0.3196487002858027,-0.35341817478754645,-0.08956267124766218,0.23525423281318514,0.0410101260049856,-0.06757527945677394
XLY,-0.056257376286872454,-0.22800546580826234,0.4074968844169808,-0.25493490277849856,-0.002998463709939182,0.02984776560858297,-0.07319694491822414,0.3636414804700844,-0.3539333487105223,-0.07786877681200952,0.22964099335140975,0.0030335563428745185,-0.03157732636560441
XLP,0.0010231710062963417,-0.25622421677558,0.3956274043880983,-0.18826760399260742,-0.05684547784429671,0.00801133986121258,-0.02012194461669443,0.30809697848976714,-0.27951759844910284,-0.11709594061633896,0.1860881643887668,0.08402774444726206,-0.09084257269731896
XLE,0.08669091997043611,-0.12427557823099977,0.14969324753865773,-0.08794585198961587,-0.11772135584315901,0.18016165159632286,-0.040340567891701075,0.05475440528203448,-0.11535057352366065,-0.060957341240718915,0.1469967340721691,0.048639760204727635,-0.1669073704668028
XLF,0.05001671902410126,-0.22939563638272548,0.3381178894631126,-0.1860292815973078,-0.1033261422749062,0.13038978699037213,-0.041517415414520156,0.21996639140718638,-0.2524618358379235,-0.10709466376696114,0.22267499615197123,0.06630662742529042,-0.15844212701438792
XLV,0.06543313098624913,-0.356492271779262,0.48706650214600467,-0.21176216427735192,-0.11591345236643133,0.08141679283605387,-0.05976752436434482,0.33789375381147035,-0.276593514526257,-0.19096071804879627,0.25813556944397037,0.09899611116635885,-0.1579801059006882
XLI,-0.006914082417435151,-0.29502464223797265,0.4457022770709313,-0.20661000732323892,-0.04881985373884867,0.0003760841114531441,-0.05447123131221335,0.3734891763071773,-0.3066887945378421,-0.13219955998525068,0.20126050728710815,0.07477537902946314,-0.07171129809840002
XLB,0.011741873804736513,-0.27483238099115603,0.42034126443248077,-0.20642070650606317,-0.08341630964709115,0.058501339694082125,-0.04699330424605044,0.3436354350136898,-0.3339478020534903,-0.10737889705488368,0.20723890039589285,0.09815098089720882,-0.1256638571867869
XLRE,0.004197652712006818,-0.2183835623677834,0.32853170153105227,-0.14361722982570907,-0.038532083892874366,-0.027413706271878804,0.003978066697698363,0.23486671181483104,-0.18961278272208826,-0.11952298128153607,0.14654689793016587,0.06935725637732111,-0.062236284487334655
XLK,-0.025289552096459993,-0.21764591722734308,0.3940293284341461,-0.23062459287672832,-0.04334409819217887,0.009604950615796262,0.028126510606283517,0.27923991138772636,-0.325107430115011,-0.09344010049244339,0.21454694567598315,0.07637059488570606,-0.10184287136369878
VOX,-0.06684287245541014,-0.2133243691529354,0.4574097599078385,-0.3436344588500041,-0.004586752759897318,0.04827752356266576,0.02230223692809763,0.2995517457781328,-0.40554165302105377,-0.09408657391479996,0.32432592914566893,-0.003081197840224875,-0.08510634671817294
XLU,-0.0298298340525951,-0.19770385929000994,0.33232962144523437,-0.162599304490324,-0.030051585574533673,-0.02606308408597208,-0.006921648178816097,0.2919567051330707,-0.27749706706766064,-0.06957988418449587,0.13378617925640435,0.08151701594321405,-0.05658030034091399
GDX,0.0004608066838360861,-0.1802652091138776,0.36509028262214305,-0.25783155644460454,-0.09997374246007408,0.12271838848370946,0.04917481851277056,0.22480650940336522,-0.3943165293295404,-0.05034200945756899,0.2526570770042646,0.10570505248039835,-0.20196447180015428
GUNR,0.06643169756848641,-0.23399807850879584,0.3578037285018831,-0.20198627989478596,-0.14421360286798465,0.1649991301099876,-0.006172383518404625,0.212821318884402,-0.3070395960581367,-0.09798803902773168,0.23985219288037146,0.11657868626656721,-0.22703242095723625
IXUS,0.030327062197874392,-0.3602689408997549,0.5100050281833983,-0.22837591921317973,-0.08532076721167868,0.050814760361722396,-0.08466991512182559,0.403017059183342,-0.3179835394543477,-0.17578719984594618,0.2514942324366997,0.08246162907146212,-0.11383089628459764
IEFA,0.04453937435476445,-0.3889647850749363,0.5117336649425556,-0.1883872735968697,-0.09831127988993424,0.039214558630320695,-0.12143926429956763,0.44638989870649715,-0.3035175457097794,-0.18109348504321585,0.21144531876851974,0.10677298532125608,-0.10611143505259132
EFA,0.043849180892373704,-0.38735614684383546,0.5100508278345138,-0.18803729511622808,-0.09420378373804995,0.0327881844936957,-0.11618027011221065,0.43829173780201053,-0.2933584095605777,-0.1854035587205101,0.21232423277849144,0.10252020281568193,-0.10163353314115045
VGK,0.0563901930723494,-0.3773891839986624,0.4981807276738267,-0.19700695778568436,-0.1108480179411124,0.07651924901720839,-0.11775434588212448,0.41354505480874926,-0.30161123428080655,-0.17802861491542166,0.23114653603936344,0.09996558267092048,-0.13011463319834524
VWO,0.009458938905265286,-0.28033634792873596,0.4334325299194363,-0.24101998435237826,-0.05319947914219922,0.06725084755350996,-0.057811983561362044,0.3086522404471499,-0.284543406790138,-0.14465417606655614,0.26361611143810215,0.02568959334566298,-0.09324488119110881
IEMG,0.016331085542043558,-0.2819705248020077,0.43594941914651286,-0.25071505999462496,-0.058803533652232315,0.08819534170851256,-0.06083563948987846,0.2977181949286325,-0.2841755782470394,-0.14916541257708038,0.28129445565035616,0.017613092812878192,-0.10395205658071302
SHV,-0.0057892077112271685,0.08148427953112355,-0.1055903478499803,0.014970756896045425,0.042066647224164935,0.004840433279430217,0.02036671188922578,-0.13809688724079508,0.11532448927391813,0.006049164428983232,0.0023824784401796258,-0.08264565708696923,0.04364767109896059
BIL,0.027047501253024804,0.08353182261512702,-0.13762471468914977,0.11550198318742567,0.010588984080696265,-0.13370756388580918,0.17427611941718812,-0.23167268169626754,0.2214030024040181,-0.03150466859284215,-0.1026685151015215,0.048445282622515025,0.003725090760393651
GBIL,-0.063775060899722,0.17411927846005332,-0.181394495156059,0.10342959780996133,0.1040169980940713,-0.2770228071622658,0.2723991797422454,-0.2675561348022891,0.22360734161199003,0.01010057362642437,-0.14760957840046765,0.02191537033517184,0.09808090595523933
SHY,-0.14470939709101197,0.09027139304696158,0.025065866552209444,-0.08824417362910772,0.09566369350434986,-0.11955884889864853,0.08151206308779348,0.09091734039024166,-0.19299997876522668,0.10596879485181372,-0.01629792705642863,-0.0026164402496267444,0.07804278912617135
IEI,-0.15728010004508244,0.09259011898124249,-0.009867334839095108,-0.047269986417976695,0.11314600733770606,-0.12030077642574478,-0.00710290125201722,0.15775512609212233,-0.18829952784731988,0.1367865307046879,-0.07104439486275066,-0.023727214029962595,0.13373225720138113
IEF,-0.14905527106551034,0.12215094090247565,-0.09451025085360908,0.01639052797316928,0.10361475396862826,-0.0731339320074998,-0.09966781192463352,0.18409696750627483,-0.17613356121462714,0.1918797098512411,-0.1401877585886103,-0.0310376757263944,0.1543914402970904
VGIT,-0.16058084081350085,0.09927416431969549,-0.033980915066149815,-0.023959623090954504,0.10962985996934563,-0.1048191484102057,-0.05301608828541526,0.19538268019429078,-0.20635389921006544,0.16661548488008276,-0.10430317355854403,-0.019512983371680302,0.14483513663999625
TLT,-0.12230361989304465,0.17287257288453858,-0.20662310299921818,0.08782961682777847,0.08447841429167444,-0.02667434968208347,-0.13648360449313623,0.12360561909123621,-0.11196509954458565,0.23054446756518607,-0.2008213925197762,-0.03272399735609345,0.14854218413787598
GOVT,-0.12765156969813024,0.15291074756617856,-0.1619115124041174,0.07445005675588057,0.07045488458996244,-0.053478018997713754,-0.09743907450318677,0.1551364199113535,-0.16309919554062147,0.22813882515389833,-0.20109566152661618,0.01638846070031578,0.12149599783054545
MUB,-0.06375964194180529,-0.06411599552549414,0.15971363915379377,-0.07018382289503018,-0.01915490776746491,-0.053391767521645504,0.01579881120427575,0.23958209862591914,-0.2778222616387156,0.054375821381951225,-0.008599747943485867,0.12326161497571898,-0.036579128252391915
SHM,0.007626579118825964,-0.15330217841602908,0.2718716081946264,-0.1804995334556192,-0.10133280138404996,0.161063111089655,-0.06272731000021851,0.2602617661590494,-0.3632882925363924,0.002921915223374018,0.1699044826621322,0.08829712346986127,-0.16107146391396054
VCSH,-0.08066029256675096,-0.10234282561663637,0.21848575686371485,-0.13726141699626215,0.01722727651348528,-0.007956464361471365,-0.07501260151299224,0.30250594365765693,-0.2976892714773848,0.028415396034311837,0.07291354188988282,0.024072345912489898,0.015503067980112702
VCIT,-0.07322635599366394,-0.04137149235507669,0.10015949832551288,-0.06196521056710654,-0.00380467603032638,0.04851808377755978,-0.1452176863088948,0.30407945341539794,-0.300544290869927,0.11252477211798512,-0.016140021217124108,0.03970600692203797,0.014306118453033659
VCLT,-0.09539624699975012,0.05398649457016613,-0.055719724024371906,0.033761630012246524,0.030998239750105926,0.018272629240072922,-0.1800206187450098,0.2603226415641909,-0.22476879751896583,0.1865276978617071,-0.13625112471962697,0.01860068917886711,0.0855214295158335
LQD,-0.09424874689831438,0.0024359177232552917,0.0315524029360173,-0.01859495676732482,0.024024364856565873,0.020130620061241774,-0.16878988965765845,0.30097500967877416,-0.2700154305485183,0.149810736237322,-0.07762533416465779,0.023287007055455503,0.06527123848962302
HYG,0.0046646852411107165,-0.12507334294545172,0.2588720128251973,-0.22115880180655928,-0.09527851153080054,0.21172943253842083,-0.05770505277963958,0.21228013726378347,-0.3706004257292768,0.009844691517898707,0.22210221184977133,0.0447457447762656,-0.17324085390161356
SHYG,0.03504715004807781,-0.18326409703379692,0.30855921394723973,-0.22134313043242526,-0.12023973027379935,0.22584304146350587,-0.07814392967665967,0.2390987694455957,-0.35877392865468416,-0.03294726053981026,0.24328770914716946,0.05842750960614288,-0.1946912593493253
MBB,-0.04166290502207528,-0.015802001515440072,0.11356254913636751,-0.08342681376791322,-0.0006638916097921957,-0.07776613850868082,0.14194804289191262,0.031277248820984205,-0.131716653524785,-0.006586394332750194,0.04578846837995586,0.07814403195561985,-0.050989503658592325
VMBS,-0.042379574894423525,-0.01583160305896196,0.1261357735568053,-0.12182398520279644,-0.030509764006271232,0.028653928058483547,0.07098381321476649,0.09738475578303447,-0.24645520994457093,0.044064522536723265,0.07867453297839536,0.07539842832979785,-0.09168729535631825
AGG,-0.13191513893581985,0.08827026886438255,-0.05011338510317098,-0.001844220989887884,0.06504317552921618,-0.03038842199255079,-0.11151931043095954,0.2279012822894995,-0.24066506379503746,0.19276353484738523,-0.1189095123589766,0.006838010089267419,0.10272204280942428
BSV,-0.10227179442557323,-0.029759790459424944,0.14572767336353704,-0.10052764258666783,0.053535071091070946,-0.11204664008750376,0.04580092674722369,0.18120926010990887,-0.20888647881245917,0.03086314663243837,0.021591521860904926,0.03625147264268601,0.04274186723558908
BIV,-0.10931307983618628,0.014238578405234896,0.043242773247396366,-0.036664212533248815,0.04435772225441605,-0.02799857709253998,-0.10538897039583638,0.26252045551539394,-0.25361912278852095,0.1327573116121264,-0.06405971763726578,0.021221497919908877,0.07352889493543409
BLV,-0.11964666681099287,0.11651773216821773,-0.12299746126005531,0.04450514041559931,0.06625831717547459,-0.0015136879347395962,-0.16224241711502932,0.2028230044615401,-0.18715762523773927,0.21409014497750078,-0.15690880431899532,-0.01844641938388705,0.12395078804716447
BNDX,-0.10316163889156507,0.13183252274596338,-0.100901709610108,0.015000228738248444,0.0070369591996735864,0.026777053758754638,-0.05409183743910649,0.1564727005073801,-0.27270910155379124,0.23308812027958234,-0.13319504774708693,0.0749178528616117,0.007853520033637595
EMB,-0.012086976112751995,-0.18821753593736124,0.29103655408655604,-0.13258415582924402,-0.058527235839863086,0.03800726813612664,-0.06931911698057974,0.3139543006774441,-0.29709827963343793,-0.03206109006671573,0.10593773836172224,0.09146782317956882,-0.07625395073018212
GLD,-0.03533073919834394,-0.11291063440770693,0.26378948612856057,-0.1884290522723176,-0.05322418110946424,0.055438435052227925,0.03394992320120063,0.21422982296657206,-0.34087759035923393,0.0013506486200710356,0.15189443923076978,0.08967428807540656,-0.12096886177995532
