
key = training_type

ContinuousTraining

key = model_output

forecast

key = vts_forecast

,2021-12-31,1,2,3,4,5,6,7,8,9,10,11,12,13
XLI,,0.00569523100653511,0.0027208271840973345,0.0032778820091695802,0.01984341235327945,0.024536651117636976,0.032645710298263964,0.02106366381179348,0.031686567098525985,0.03201168036586265,0.042570685324722086,0.03458566756748563,0.041238773688998635,0.04824043958091719
XLB,,0.003810311685376584,0.0017790698553355926,0.005949565912171066,0.02846118791439351,0.041427504189880046,0.052502754497400994,0.03857408436138742,0.04842488958673599,0.05093742346652396,0.062205601196208535,0.047901819640026246,0.049476302316443475,0.05787503203601921
XLRE,,0.014328402416345478,0.025647895675571665,0.016610726025411672,0.016370798383912,0.017833451069969797,0.03776480066639375,0.05766542972897502,0.06313272953007928,0.06341699096112358,0.05265541775953517,0.06612241893574511,0.08492265983934984,0.10611339529537048
XLK,,0.01696473198526647,0.024746160719206406,0.028955847212257767,0.04357242880450959,0.04216587595300303,0.047644190764200595,0.03529483601691892,0.045802276815025994,0.04275565318706629,0.058392427946149725,0.060154528683524694,0.07753991687267246,0.09158700180042129
VOX,,0.016249365045437274,0.011866073805608827,0.007823888855062182,0.009918770427244157,0.005845983515659245,0.007094689746012262,-0.0019678544064980225,0.011718428474430156,0.01497340321475652,0.028075943807096,0.024885633555799463,0.029469727844213426,0.03498407152364598
XLU,,0.009573770252638369,0.012809713072689483,0.01821568568940525,0.024560115969248186,0.027088320290611277,0.03152494857052937,0.024922694889591063,0.021398331659536134,0.020357928056667744,0.02129276282761597,0.02241952343687388,0.02280185433620321,0.030521462874086747
GDX,,-0.0022433896380914735,-0.041786447901035285,-0.08269204422609,-0.07185092200201448,-0.033821503904904224,-0.004738106086776595,-0.0333854070100291,-0.06536818012585575,-0.08724165854887737,-0.0685294165229547,-0.04757834309387317,-0.03118716728321274,-0.04316409228208691
GUNR,,0.013008342454766595,0.026127361454288074,0.022258581729009824,0.01913145785364678,0.021998435047285537,0.046946355529138006,0.04547678540869978,0.05605385889573104,0.04238771440206699,0.0589874518328564,0.06562209320208115,0.08075800861844731,0.07433839368181891
IXUS,,-3.589333307367189e-05,-0.0018920071795075959,-0.0023878240863861298,0.0040539612951299,0.0013079476345438006,0.009462046331348319,0.003284498776946562,0.015754658674264198,0.009545858134802618,0.015994159058161404,0.0043162656104179156,0.012729877973678302,0.020781145384742475
IEFA,,0.0032718282518029475,-0.0004038200960480576,-0.005196242552079603,0.0015567245166576158,0.003911404490236621,0.01443249026415455,0.006148901563473917,0.015534639407249485,0.011594463347806176,0.021653905767008076,0.01213383545801994,0.017131276177836576,0.022797458135453315
EFA,,0.003836166901857824,0.0010920131200825916,-0.0037821031363582122,0.0020058837041018315,0.004185938280136229,0.015087079243249344,0.007396610967639251,0.015967679538825375,0.01169049245300384,0.021698541874003725,0.012831721123965502,0.01786223226121545,0.02311280534780805
VGK,,0.004937416404792019,0.002511174161816706,-0.0074909691511421544,0.0022019714449854275,0.005486641124325614,0.018400202933036097,0.012694955253499687,0.02267670239180525,0.020374208198273097,0.03181188985515191,0.023075736051563378,0.030220613392387775,0.036651965656328014
VWO,,-0.002662865737169658,0.0018551682540279115,0.007940966576470317,0.008363466449839162,-0.00490690361762444,0.0016899708029029948,0.0023205924411093945,0.018143988238306378,0.003271695247423649,0.002713979300551478,-0.00887743744045664,0.007380097149776546,0.015460053344680395
IEMG,,-0.006230063866104118,-0.005366104270268544,0.0024495490170530192,0.0062305968053044565,-0.007784782650035439,-0.00475471530491771,-0.006309257814352525,0.012509424338807626,-0.0001364339919613846,-0.0024419232348206112,-0.020252643481874652,-0.0037223240174993483,0.010152841729458035
SHV,,3.664627835025592e-05,-3.2577027022384544e-05,4.035906664886459e-05,-5.492061366645689e-05,1.7151413799409464e-05,-7.367191638963809e-05,-2.017780472599616e-05,-9.433675330952853e-05,-6.150000285808027e-05,-0.00011013845950467396,-8.346506878672538e-05,-0.00012024287886151456,-0.00011751949005677376
BIL,,-5.4215425666278655e-05,-4.6079576180723064e-05,-4.494957437630542e-05,-9.089329972061822e-05,-9.025246836567432e-05,-0.00015285667405994468,-0.00011570962762449204,-0.0001798983086231438,-0.00016037660968601017,-0.00021363323355920016,-0.00020097901602222695,-0.0002256200951388761,-0.00026289511492033965
GBIL,,2.3089590883492358e-05,1.204780099033742e-05,-2.3226663768941752e-05,-2.2894664990761182e-05,-5.01794821812179e-05,-5.441816483018679e-05,-5.2385663747013834e-05,-9.026963277355098e-05,-0.00012826603058684565,-0.00011013698442186539,-0.00013456422764033277,-0.00015524920232326393,-0.00017347198899616572
SHY,,-0.0009145796968259411,-0.0005286488277936002,-3.835042704421069e-05,-0.0007456487544500731,-0.0014217459702060837,-0.0009340366929588153,-0.0005653581620252781,-0.001485894255913528,-0.0018528143781340075,-0.0014006855594564489,-0.0012702961005359027,-0.002148227941848049,-0.002363616584519916
IEI,,-0.0010465650998128745,0.0006457164151664678,-0.0020690949669240114,-0.003984585971866149,-0.0031636640658960716,-0.006428573291912125,-0.005410981948930081,-0.00820448666751841,-0.0072780031619117625,-0.00938724780530632,-0.007627722020853068,-0.009944899702994161,-0.008961375711861685
IEF,,-0.00035823331805809235,0.0012972580744151942,-0.001905098160002508,-0.0006121681651242491,-0.002677681019430454,-0.006260826634866288,-0.002971822300764291,-0.007218547083749196,-0.006901646088114587,-0.008895585380352265,-0.008153360226791067,-0.01217239446805832,-0.010785871844833775
VGIT,,-0.0017060563871586088,-0.0008820596954710457,-0.004064234495740383,-0.0032775501653848965,-0.004982468072485223,-0.007267482621146501,-0.005132623757059005,-0.008258480690836682,-0.007388911447097446,-0.008435079483226308,-0.007326307966862883,-0.010027019139421117,-0.007845621722922483
TLT,,-0.007161417744715701,-0.006332376031787621,-0.0036969942525618077,-0.009030872731733919,-0.012451017079271282,-0.01567308169965279,-0.008583226243906537,-0.012543789226826923,-0.007257600972223765,-0.016539266506416236,-0.009005214153224285,-0.013609032589928436,-0.016400405371207998
GOVT,,-0.001655675816996287,0.0002497455594456645,-0.00026249863678591795,-0.00016859591047954994,-0.0003300726217389399,-0.0009281910461303492,0.0018201388850947048,0.0008420246449094726,0.0020786399650924653,0.0003639814750916537,0.002205025263987068,0.0008480146121900044,0.0009477041570184945
MUB,,-0.00014434044247378812,-0.00013356986934878423,-0.000642307809944948,-0.0005096531652344781,0.00030834185485074505,0.0006930124717154858,0.0009730285677938917,0.0006919214130861234,0.0013357289707247606,0.0009963720351251508,0.0012776238621517969,0.001205194666353022,0.0018580727014969318
SHM,,-0.00031822379297579225,-0.0007609422571572454,-0.0008958800668226484,-0.000455870093226163,-0.000382756839348448,-0.0006434926302901842,-0.0012374426084596675,-0.0010029264488107844,-0.0008601028566154456,-0.000837858752965066,-0.0012580611987821008,-0.0013680182798443481,-0.0011886786524960725
VCSH,,-0.001248850925873068,-0.0007113206311576987,-0.001451246279434305,-0.0018124302405360397,-0.001678919320591008,-0.0024965377490442915,-0.0019310014441802348,-0.0032717087360211003,-0.002376635814333614,-0.003521753211910241,-0.002698007124995495,-0.0036458274591703293,-0.0030360101419035406
VCIT,,-0.0007790775515570192,-0.0003214683707979394,-0.0018297868553374089,-0.002740299171238036,-0.004092055318732371,-0.0054591915369509815,-0.005683530430584883,-0.0074576483400083824,-0.0071373345273837785,-0.009312948286653182,-0.009278212583284698,-0.010684866943010813,-0.01052355478879132
VCLT,,-0.006186718458131545,-0.0007501493922943622,-0.006268888086585229,-0.004250390477773569,-0.0071391937684754285,-0.010358097501271486,-0.0020315211638269326,-0.006561711380428735,-0.002201537297389012,-0.007634980746138227,-0.005233341166857473,-0.006568008227604836,-0.008073535922516462
LQD,,-0.0033301084068826873,-0.0013134863653277962,-0.003812487012950268,-0.003530868948248413,-0.004949899704830863,-0.0063079155767182095,-0.002965033332832734,-0.004938282671878095,-0.0029820452756386742,-0.00619838513292253,-0.004643030509777153,-0.006301161670889985,-0.0065940549964887685
HYG,,0.006750208832400456,-0.0008272881203550296,0.006096215595889176,0.0035798090063552846,0.006980401601451412,0.008682707585746123,0.003922655567631774,0.012191191020015325,0.004063222418246238,0.014596340053116823,0.00638356296072029,0.012926642887655921,0.012513795691413894
SHYG,,0.0013032713065647202,0.0005620848972511764,-0.0004966538902231199,0.0011049409566568716,0.0012034085659638663,0.0030491296320572688,0.00225853531909076,0.004183017072443036,0.00386864351750066,0.005629131993313365,0.005236375594885496,0.00707323038231396,0.008732333887148943
MBB,,0.0020490103786421484,-0.0009900992597123453,0.0013331204484538367,-0.0014975227223633213,-0.000275545963053679,-0.001465395474033186,-0.002784545913461382,-0.001329229126335219,-0.004364888804332052,-0.0016012958210943479,-0.004964762774219448,-0.0026426939140858975,-0.004027571012138213
VMBS,,-0.0011816369638266745,-0.001149824233928145,-0.0015114312397524856,-0.0022885939592236985,-0.0016375471047121847,-0.003384457847088786,-0.002558783385100565,-0.0038307253038454663,-0.002779903474266015,-0.0040363231370406745,-0.003493605316830494,-0.004118014630776427,-0.004024461107931311
AGG,,-0.0017553465937682382,-0.0013572124868424578,-0.0022891820769676678,-0.0027796816399277714,-0.0034676746098214143,-0.004346120583108907,-0.0028709002315491124,-0.003925554856288529,-0.0028917547037876287,-0.004790220951031786,-0.0037073815273528047,-0.00499344609444724,-0.005204696747626442
BSV,,-0.0003716711120889778,0.00031225386436182373,0.00011933084694728491,-0.0014961811107630197,-0.00024254193501073809,-0.0012127095591228964,-0.0008058730635776657,-0.002247453125770194,-0.0013123481980800965,-0.002329605567518634,-0.0023372213065724267,-0.002640018528266421,-0.0029589425361255537
BIV,,-0.0005392134294704273,1.879002988477746e-05,-0.0013922301792143824,-0.0028594740945623812,-0.004607726032284227,-0.007113657589558787,-0.00759628115314967,-0.010495517007381074,-0.010737484755332309,-0.013644560411160106,-0.014086109403004147,-0.01611968673292346,-0.016539725960892624
BLV,,-0.0049667168515068316,-0.0015929221271771825,-0.004308496060360814,-0.004460494798275187,-0.007365343172510627,-0.010269219902850235,-0.003312262006898971,-0.007026120551387906,-0.003058290730971365,-0.009717767967564045,-0.0052580176347538695,-0.008585694263581634,-0.009726689356413187
BNDX,,-0.004018149588879988,-0.008650813465154603,-0.013363476549250974,-0.017770557089593374,-0.02148052543559464,-0.02422283874496047,-0.024888230608877748,-0.024401805464428834,-0.021045112430117446,-0.017834819620318104,-0.012686619265559963,-0.007800202761287768,-0.00280962826641207
EMB,,-0.0005014451678376507,0.0033771532486030708,0.007151823885395313,0.008956273374832898,0.0047102017890009815,-0.002137782991039691,-0.005952124841720488,-0.0035786306547850614,0.002282717749324611,0.004310906293736806,0.0008152986014271241,-0.006185725797998065,-0.010118353615120689
GLD,,-0.00020164191308761725,-0.007280965326787388,-0.019644867693507925,-0.019083704986794396,-0.011193094005964757,-0.0024387044211772613,-0.003961920001689172,-0.010447543379321692,-0.018997890809135567,-0.024719714984953005,-0.02313689166193133,-0.01548449518672711,-0.007825005579965311
SLV,,0.004198974818413785,-0.004314561993777313,-0.034091439894040405,-0.04015526131023789,-0.02966916444716673,-0.014272281859605693,-0.008809678768138113,-0.015386973391877785,-0.02873736249398583,-0.0530333154529787,-0.060025919990096446,-0.05072866420294749,-0.027444395976994267
USO,,0.042316321559146566,0.07508551326193975,0.08731686441640846,0.12168195515121175,0.12496484866776206,0.12069748510191518,0.08216677475877242,0.0655418932944267,0.04575684542445478,0.031195225797097076,0.018135217381800073,0.03263381013463254,0.07184927776065633
PDBC,,0.002579326365097002,-0.003501267019670867,-0.010087242875253782,0.0053209082352562165,0.007162055491372633,0.003741512038576078,-0.008831647820766026,0.007423867319887676,0.030957232567831946,0.04929928663044167,0.05210341586787316,0.05837277826846011,0.07156987090166231
VNQ,,0.007203957854495457,0.010405955402858479,0.0018651401204416527,0.009089630038084578,0.015378020951552142,0.03360136012567901,0.04280755629919789,0.04313096190187177,0.04626534887060449,0.046952043612127195,0.0625445966404897,0.0736603598048909,0.0829680985226441
VNQI,,-0.0023864248817015614,-0.009365971253367845,-0.01591180051534456,-0.0075700797925042345,-0.0022445359260136414,0.0027710396339567546,-0.004130312575509172,-0.003401793052137502,0.00017057278621343975,0.0070239818722261675,0.005068082660026715,0.0022170243445790543,0.0027420440076795023

key = comm_forecast

,2021-12-31,1,2,3,4,5,6,7,8,9,10,11,12,13
DIA,,0.0034827519315412054,-0.0013148413024074703,-0.007993640752517201,-0.0009976724645143096,-0.0014166123918024516,0.004515114865780747,-0.006614119659318996,-0.0012175386094028231,-0.004399766100650182,0.0009837967971906905,-0.007689786195379911,-0.004135644409265975,-0.0005085378251016614
SPY,,0.003393287618969978,-0.0021074532509506344,-0.008512037218172659,-0.0016229262363193038,-0.0029408685641656067,0.003354725163545458,-0.0074633974156429715,-0.00018597389707296352,-0.005368367146043546,0.0010171854867925267,-0.008414207036612064,-0.004333646206476663,-0.0011777233129104982
VO,,0.0026282352398883015,-0.002300289335259764,-0.011602122613648881,-0.004782116384771103,-0.005763035899132416,0.0030278468147081905,-0.007940969837114445,-0.0022311859488494384,-0.006007141788981202,-6.979220436736065e-05,-0.009875433273790722,-0.007071040436960082,-0.0030504172522698688
IJH,,0.003553039230646517,-0.002636150048577202,-0.014321876570279978,-0.005224148689856422,-0.0062724991829014864,0.004428536100734704,-0.009940596682045498,-0.003030648846921216,-0.007208236389352191,-4.8901103433824505e-06,-0.012256685344648877,-0.008593704527784626,-0.0032725074110586333
QQQ,,0.002445745244850365,-0.003676494647287621,-0.011235704361326967,-0.0043568452170072046,-0.007097398090969617,0.0006344298301718503,-0.009344347620217602,9.746513721774902e-05,-0.007077703680484757,-2.432914521287733e-05,-0.010349992696978692,-0.006328153946006762,-0.0033277204654226828
IWF,,0.0027310318618519,-0.003376772757078014,-0.010376168870770707,-0.0034855717809219814,-0.006267073113462312,0.0011922569954125042,-0.008862381398882516,0.0004095478143611459,-0.006784428179387798,0.0003555691219721026,-0.009847263241592482,-0.005595466140600038,-0.0028003542155414615
XLY,,0.004339267095917168,-0.0025376224605497396,-0.011595143000023369,-0.0021778481657064933,-0.0050193004394051615,0.004805328992365697,-0.009187763052936566,-0.0006082059661633114,-0.007062170488876406,0.0011999161619537704,-0.011085249362221461,-0.005867660928819445,-0.0019437581212560576
XLP,,0.0005826189568756689,-0.0009453080920227077,-0.005101950074396192,-0.001771340805917373,-0.00246643203041944,0.0007865112857203941,-0.003312768829761254,-0.001671872597594702,-0.001969079354927532,-0.0007666498009711907,-0.003917788386165157,-0.0031808040174548177,-0.0012246987813191563
XLE,,0.007559202257059269,-0.0019513828854255157,-0.015451517687529007,0.002035213218981903,0.0014651627796274972,0.010719190356983618,-0.014020839945608812,-0.003926944480091196,-0.006979487528647398,0.0013670232541326908,-0.014960211404577003,-0.0072661758329172045,0.001662503148805376
XLF,,0.007630258328513682,0.0004446862659879952,-0.005723541382745793,0.0028354597497203893,0.003924223706334402,0.011439754184087846,-0.005960451126002207,0.0005730723250708322,-0.0050221106965924805,0.00506477877414595,-0.007989712437838234,-0.0014413401196030923,0.0024376367084039704
XLV,,0.00035153645977252176,-0.0014256436222163282,-0.00625691043013085,-0.006945917551495789,-0.004657227545189413,-0.00014485273199808368,-0.003378454184425548,-0.001282372289971224,-0.003659736896677879,-6.410285648898902e-05,-0.004826197850065943,-0.0052000410882071515,-0.003555378055616818
XLI,,0.0045905519204358135,-0.0012867186566220736,-0.007519381473773953,0.0009836152785682988,-0.00014794895117454946,0.005789973962998234,-0.007212291474023861,-0.00028048779394140855,-0.004715156702823273,0.001828448558533014,-0.00808623677253853,-0.0031082599121597587,0.0005461377575660398
XLB,,0.005135193072536847,-0.0007436367632843071,-0.010302471255045551,-0.004163748695508624,-0.0009444510647059552,0.007819643137903391,-0.007313746208134197,-0.002310533042183982,-0.005975524892706977,0.0025150923541141443,-0.009833699212443332,-0.006340914324379369,-0.0012950238623470178
XLRE,,-0.0048189224823269525,-0.002610780892152857,-0.011195942275064711,-0.007010584471198447,-0.010042585680062624,-0.006257039954995002,-0.004662335791536028,-0.007273412300093535,-0.0007766885571953742,-0.007276319060468512,-0.004970185256966609,-0.008806811694498436,-0.005292228388484014
XLK,,0.0027032369151292392,-0.0038475078487350354,-0.011017781932581776,-0.002962671643201551,-0.006100163091084467,0.000655756948785175,-0.010049921339235449,0.0003470087306421607,-0.006910308602532694,-8.868923437699208e-05,-0.010461243551513379,-0.0058064522952885585,-0.0025508567980076723
VOX,,0.00412514528615385,-0.0030599585540129134,-0.00949406223195251,-0.0013896776117312375,-0.0029820888227912266,0.0030473130002336398,-0.009654629880339938,0.0009096149073167092,-0.0066472431859300705,0.0013873332846974923,-0.010015113058024439,-0.004543552850571752,-0.0010549988026942536
XLU,,0.0006379900638780891,0.0010207917984566097,-0.0023555018888338003,-0.000683985653686048,-0.00041808821588528843,0.003051202671569763,0.00035915430358372065,-0.002517255153852072,-1.5840626458447655e-05,-6.719550751592446e-05,-0.0011924789875484836,-0.0016681419937398263,-0.00032180287130653836
GDX,,0.0021450608743210564,-0.002703651721976173,-0.017336791449095286,-0.013922489387647905,-0.006131245008286706,0.0030056641465517854,-0.010773393911199459,-0.006575361240867641,-0.007540501315328482,-0.0009881858614852936,-0.013268514380345814,-0.013658280600963232,-0.00593739260486952
GUNR,,0.0074211481993942795,-0.0005701966414637209,-0.010947301369494645,-0.0032015718557439066,0.001313371104683935,0.010935348455539753,-0.008880614284696935,-0.00164978797912386,-0.007203200152764431,0.004309333617919924,-0.011580748966448522,-0.006214735778088776,-0.00019632336900282134
IXUS,,0.0035931585845496434,-0.0021601325205410677,-0.010368109226464327,-0.006347124760047032,-0.005556909402532921,0.0038656048182628844,-0.0072162434711066595,-0.0003909807128354174,-0.007145539347088171,0.0018722819340559775,-0.00975327756748751,-0.006553904691571822,-0.0034961325365331043
IEFA,,0.0031502097074161553,-0.0022796251254494177,-0.010588775011435712,-0.006689494502657388,-0.005982542658637052,0.0032248116594104136,-0.00722993076618935,-0.0007038499624438923,-0.0069810493149836846,0.0014102047727934924,-0.009666444450759478,-0.006839473402258045,-0.003744107740761385
EFA,,0.003101783192675927,-0.002122540744543888,-0.01023390373924855,-0.006624388218794082,-0.005832571508007687,0.003300464712477914,-0.006842635929199333,-0.0007014480082446015,-0.006789563098105834,0.0014703855125518216,-0.009336535333961983,-0.006649707446605286,-0.003687348747859705
VGK,,0.0030056242337008344,-0.0028788378591190545,-0.012257455295940184,-0.006849395520084899,-0.006584967454006856,0.002658423850301523,-0.008802478472432335,-0.0013036608384222256,-0.007375728282794661,0.000656007824125426,-0.010886331837480175,-0.007823988467792638,-0.00394055588654884
VWO,,0.004203334403939395,-0.001880374335867384,-0.008370519785441378,-0.005047804174117022,-0.005183109152986785,0.004463021862190846,-0.006062041411636496,0.0013854006965381424,-0.007254771734396154,0.003077622914738576,-0.008818202536196793,-0.004789112078400461,-0.003004492957164393
IEMG,,0.0045316230292060285,-0.0019895289136796787,-0.009103759875549497,-0.005646147899798152,-0.0050354783058111745,0.004857752851737347,-0.006722817588241189,0.0011953728100612387,-0.007692116187945224,0.003250564030664569,-0.009531107539641084,-0.005368638483571941,-0.0031202752490940375
SHV,,1.3406492638631869e-05,7.731913484472392e-06,2.9083448109621067e-05,1.7587712257419114e-05,2.4745399464000826e-05,1.8788757220990612e-05,1.3966932040202157e-05,1.9058546339773755e-05,1.380917387539866e-06,2.024195741082215e-05,1.2858700406050522e-05,2.2975211127691335e-05,1.309094599587882e-05
BIL,,-1.326769457899687e-05,5.657376677469481e-06,2.059415316858597e-05,8.748655529650917e-06,6.655695005992038e-06,-1.2787267407018367e-05,1.9867635771343914e-05,-5.334783147339208e-06,1.902553380035137e-05,-9.224919664528903e-06,2.4123088802461376e-05,1.0613119326423417e-05,4.13145399055549e-06
GBIL,,1.271034705076386e-05,1.4653505719632836e-05,2.1097102652737078e-05,1.1543815189462041e-05,2.661549484175719e-06,3.181528547954813e-05,2.9652840063891236e-05,1.0621311812968405e-05,4.310742687018077e-07,2.052276388905776e-05,1.2529503908506124e-05,1.7984932916019883e-05,3.825917525793745e-06
SHY,,-2.4843471992221646e-05,2.5183689343027436e-05,-3.929231373200449e-05,-4.1016533440508605e-05,8.851137802862173e-06,1.9451978075175823e-05,2.272433834838813e-05,-9.160661973528126e-05,3.688620695524873e-05,-3.724932071484294e-05,7.8579900010686e-06,-5.033273279183099e-05,-1.0324744242253144e-05
IEI,,-0.00031614655992092376,7.71594589800755e-05,-9.541575384766293e-05,-0.0002720810784437916,-8.64970746934903e-05,-0.0002340675714518632,0.00019366780012426425,-0.00045064854494077013,0.00027895566855875827,-0.0003282987464370426,0.00019351392321683369,-0.00023106167679712834,-0.00012007785677426506
IEF,,-0.001336279979469013,-0.00015119735297815153,-0.00043374500974594627,-0.001016293888713079,-0.0010249771391756736,-0.001688699646357665,0.0003090467445593841,-0.0011012225681387479,0.0007026079654058289,-0.0013358744010366597,0.0005195638818672594,-0.0007784976129840144,-0.0006685769410766144
VGIT,,-0.0005283145983660932,3.915847164890317e-05,-0.0001514709570504169,-0.00042442392617395377,-0.0002669115038368771,-0.0005267164654458585,0.0002343285433261329,-0.0005909581647431551,0.0003773662669825983,-0.0005344078478299638,0.00027523823001615827,-0.0003386273152018763,-0.00022909956474270876
TLT,,-0.005435274823869845,-0.0014591586040960851,-0.0005389790140695269,-0.0031016197850048735,-0.0046035077643408,-0.008482591187075358,0.0007128637444074725,-0.002248292638646281,0.0023049522784889674,-0.005077232043889251,0.002340229624081931,-0.0018491295344871218,-0.002538733179221006
GOVT,,-0.0012904612901094765,-0.0003904403676424289,-0.00045697578412741885,-0.001176639046957816,-0.001510044167139814,-0.001992794970031834,0.00011768671287526325,-0.0005957961129188662,0.0003347706541354963,-0.0011887771382952453,0.00032962889301838905,-0.0007195667863236089,-0.0008717402329757955
MUB,,-0.0001778716222215958,2.1706803164006085e-05,-0.00042249737455221404,-0.00048033881507250083,-4.176335959679478e-05,-7.304502767954904e-05,-0.00010601792611211486,-0.0005303163574749182,9.347210773830584e-05,-0.00027042568228955236,-0.00012201268533480641,-0.00046914787520393856,-0.00016003376764686628
SHM,,5.427550933045723e-05,-9.0604389750853e-05,-0.0002906137043392115,-3.286853611241908e-05,3.186197246773122e-05,9.491303578709467e-06,-0.0003239119244042133,-9.044777920338601e-05,-0.0001000618542308952,-5.9227822271383945e-05,-0.00025619718509268743,-0.00017466695874441456,1.033187885770019e-05
VCSH,,-0.00011892353423200022,-6.780479826349459e-05,-0.0003958488964087418,-0.0003333145629169455,-0.00037617318483796757,-0.00012800508796919485,-0.00012330703027734572,-0.0002261048629382829,-8.161226109771913e-05,-0.00017675156280454532,-0.00019725241833883406,-0.0003249160387174384,-0.0002211394587907869
VCIT,,-0.001010539603325774,-0.00041710028918861674,-0.0014183500559976185,-0.0013598210467852,-0.00152303469742411,-0.0014175688071626903,-0.0004992126309768211,-0.0010987076029999716,5.660333030204018e-05,-0.0012372676821303574,-0.0004266234147394229,-0.0013188960825988327,-0.0009069319144515029
VCLT,,-0.00423535595108883,-0.0018572464824898479,-0.003235752255361041,-0.003540228091032338,-0.005626809029028969,-0.006843268934226066,-0.00123025732817843,-0.0024985391898636527,0.000669178068125055,-0.004616661796096369,-0.0002493417892263927,-0.003193671969402834,-0.002924248559561156
LQD,,-0.0022868093199129975,-0.0009951842599758124,-0.002056365054567667,-0.0021163170089423455,-0.0031182444821740143,-0.003596821893218328,-0.0007759369849241042,-0.0015874610189029622,0.000318732587838788,-0.002567757366775896,-0.0003122771486260348,-0.0019780091762068037,-0.0016635805508655125
HYG,,0.0002903590720442746,-0.000656107794105579,-0.002143524655586977,-0.0005655188442108298,-0.0012074238440252637,-1.2900853141621302e-06,-0.001751221971439902,-0.0002767273813048948,-0.001060099379459115,-0.00028512538683860174,-0.0018252584020150028,-0.001201136384546384,-0.000506107840821136
SHYG,,0.00033949889662016064,-0.0005225401518098654,-0.0016236879591172493,-0.0003833543198522775,-0.0009863197354916555,0.00010488236598941818,-0.0013683676780044782,-3.598224673999318e-05,-0.0009427668120428422,-7.952162846104095e-05,-0.001476178005208401,-0.0008486309312680999,-0.00039018956529125607
MBB,,-5.027891495713494e-05,2.024040842376498e-06,-8.068303551517908e-05,5.995098746884394e-05,0.0001600617323449701,-3.266224864282563e-05,-9.8011988922623e-05,-0.00018001566627089474,0.0001057929112018953,-0.00012773662387529543,-9.6754495772043e-06,-7.181842783446364e-05,7.303264942620171e-05
VMBS,,-0.00012509988165092915,-0.00012386928878017263,-0.00032282527511388534,-7.682441735115604e-05,6.534667348297976e-06,-0.00024384422995856055,-0.00033971088651986713,-0.0002425914851827269,3.151430633627168e-05,-0.0002639120709485114,-0.00017656910028586778,-0.000248431790952747,-1.3102462336092314e-05
