
key = training_type

ContinuousTraining

key = model_output

VARcoefs

key = ar_coefs

Symbol,1,2,3,4,5,6,7,8,9,10,11,12,13,2021-12-31
DIA,0.062223773628702905,-0.2937616542117325,-0.1525723742417668,0.04358343940077085,0.14289038401978627,0.18617909877048494,-0.26669070712290116,-0.19129854223293496,0.13277213290631426,0.04148549035350857,0.05847722169203518,0.1265035091292339,0.0,
SPY,0.1418114566730723,-0.04209466387655723,0.09143945920102863,-0.04647769328056151,0.07369025483589392,-0.03138581663054357,-0.49030195043327013,-0.16031908471631542,-0.04308265325551435,-0.03733003003833499,0.2973360774781352,0.04492420771441463,-0.25129385618145267,
VO,0.0534410090693901,-0.21128934872879165,-0.16491647312338834,0.14584157214212806,0.16161818792795796,-0.04779746869586212,-0.18320935741684524,-0.03673065799489382,0.12155016342748602,0.12372384208934553,0.0,0.0,0.0,
IJH,0.03424069555624205,-0.14079199491065186,-0.11291664876203328,0.11717041149135138,0.12535338343234065,-0.026926805659130745,-0.12781204456295614,-0.04442804492245184,0.10813309556208518,0.11886248646255647,0.0,0.0,0.0,
QQQ,0.04634181257887095,0.04921942717134022,0.03667163066403581,-0.37565015367411503,-0.04332663223070765,-0.22360705383940213,-0.14086120293395724,0.033180135207375075,0.16368440429216402,-0.06936652407433642,0.41673260050324384,0.0,0.0,
IWF,0.18240875734302298,0.07059855502466257,-0.04717501522514583,-0.17563031578262173,-0.23280294223782014,-0.17537931316851796,-0.11313104222526377,0.04993073305083197,0.12697820010698097,0.1331832592706908,0.0,0.0,0.0,
XLY,0.13112536264092828,-0.011894761236410513,0.27071547090944864,-0.1214908395679631,-0.10841153713121204,0.10358336820088687,-0.2952520745850271,-0.11131819398871311,0.0486179721133478,-0.17561441279252143,0.0,0.0,0.0,
XLP,-0.057255714476423455,0.0799763929383976,0.1121296044472077,-0.21054854976686915,0.22149322084623793,-0.10875977787666881,-0.05344225396630096,0.1408731155286258,-0.21071215366291013,-0.02969529336193962,0.0,0.0,0.0,
XLE,0.02253095424824663,-0.0070591443079705595,-0.040833688039231514,-0.05691754263077843,-0.05642249134296325,-0.017983823034726454,0.02749914151414712,0.039588934971957875,0.06191942042547422,0.041320257815440936,0.0,0.0,0.0,
XLF,0.04503607806834997,-0.08007319649313371,-0.15705013930239906,-0.04263331960310212,0.1116104347095018,0.07844480044818442,-0.03119562790957458,-0.09185352317879641,-0.09793619023458784,0.021335501245027113,0.0,0.0,0.0,
XLV,0.25656523197350634,0.12729111137482058,0.10491157686707651,-0.02710118085202557,-0.007216811207179369,-0.16477950136492586,-0.25975151444871614,-0.14543572669228402,0.05760793578468603,-0.11253748834670564,0.0,0.0,0.0,
XLI,0.15736141592785263,-0.02651015305264157,-0.13240021549225486,0.024200033694951884,0.039490793667472636,-0.06120570281937391,-0.13780054284192125,-0.2064277383702206,-0.0911167304166194,0.13580011249619095,0.0,0.0,0.0,
XLB,0.279354790227394,-0.02126653707465848,-0.14869625858549873,-0.022350783265194105,-0.022089150767887977,-0.10067052487338626,-0.20947460160758793,-0.26724283826090817,-0.0629782382355817,0.15265177811541608,0.0,0.0,0.0,
XLRE,0.0394415568313233,-0.16127863626174907,-0.34016422457211776,0.05045521072018367,0.13340509047888655,0.2660851656468839,0.07794778521391535,-0.21489172719969762,-0.3176766723350405,0.10731712747574966,0.0,0.0,0.0,
XLK,0.1603094627590028,0.06930222958318517,-0.04164195973331118,-0.17176781821118814,-0.21685707790224365,-0.1673147991451991,-0.08406699848349046,0.07157661770167828,0.12361539338407179,0.10244490584463967,0.0,0.0,0.0,
VOX,0.07924430254456614,0.2016893517312278,-0.19574183809709514,-0.04693990051235689,-0.2721331439906169,0.08055114091250015,-0.04771018886192143,0.24813867698677003,-0.06444156112250944,0.2158062071003461,0.0,0.0,0.0,
XLU,0.08195244702048429,0.22831746634273398,0.11094021124947813,-0.1164178138290935,0.07659700390289526,-0.30004605611336566,-0.1416211643901127,-0.13786558786673764,-0.26681998371852855,0.1986316209103124,0.0,0.0,0.0,
GDX,0.15649351187004684,-0.17481596231277258,-0.20170532188454332,-0.11145957871086999,0.18972108453336214,0.21972173837816744,0.017671744853941337,-0.07329545781291949,-0.24878517382417958,0.006348047662217326,0.0,0.0,0.0,
GUNR,-0.11088699667974028,-0.3733257589342016,0.05426504381366481,0.1145525143960266,0.12734134489474278,0.020599976706097905,-0.20217015667243785,-0.057579352956860466,0.43619744234804103,0.21166177509298784,0.0,0.0,0.0,
IXUS,0.010411430211762605,-0.21804292671567774,-0.12637411251055752,0.17185212503703048,0.13375382447166276,-0.015837142772469625,-0.16101005234710708,-0.10308307558201767,0.029772460233416377,0.18509183311625194,0.0,0.0,0.0,
IEFA,0.012877489196977744,-0.10546000812342617,-0.08383715000758739,0.09851824071167646,0.06018782975548968,-0.008465812024177613,-0.08423985842349328,-0.08213526192359981,0.0012831703093407047,0.12536105656673874,0.0,0.0,0.0,
EFA,-0.0023290827783172823,-0.11425525182211373,-0.052705369518535175,0.12293271298612848,0.03841257416827581,-0.02951095706237186,-0.07212646691628918,-0.05138183125048561,0.0288785806836917,0.12066260458470426,0.0,0.0,0.0,
VGK,0.04322112041765922,0.1760694153349919,0.010957496210026169,-0.2146334845093625,0.08229623535974757,-0.10042294526230733,-0.11454401934926416,-0.08292850665731455,-0.2507039023971284,-0.12766176657162642,0.0,0.0,0.0,
VWO,0.03352600340239515,-0.21275723252465126,-0.1483482744730899,0.1559847474504941,0.1768534141517834,-0.013022694196012697,-0.1787604394159493,-0.09791794027954331,0.07048616770983449,0.1744470661122535,0.0,0.0,0.0,
IEMG,0.025957624527731045,-0.2574368189535769,-0.15434046634208243,0.1802339071843003,0.16964702660113318,0.0159536846971797,-0.17702333339524196,-0.1444902753085604,0.04789153188006715,0.23363682773374952,0.0,0.0,0.0,
SHV,-0.26481955064078355,0.22330632368229025,-0.19647491090684924,0.15919115209698953,-0.09589658761342255,0.04578547161412168,0.0071860728747655984,-0.07654620584327865,0.1401059910491789,-0.14569942865008073,0.0,0.0,0.0,
