
key = training_type

ContinuousTraining

key = model_output

unobs

key = ts_unobs

key = Learning

Symbol,2020-10-09,2020-10-16,2020-10-23,2020-10-30,2020-11-06,2020-11-13,2020-11-20,2020-11-27,2020-12-04,2020-12-11,2020-12-18,2020-12-25,2021-01-01,2021-01-08,2021-01-15,2021-01-22,2021-01-29,2021-02-05,2021-02-12,2021-02-19,2021-02-26,2021-03-05,2021-03-12,2021-03-19,2021-03-26,2021-04-02,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-09,2021-07-16,2021-07-23,2021-07-30,2021-08-06,2021-08-13,2021-08-20,2021-08-27,2021-09-03,2021-09-10,2021-09-17,2021-09-24,2021-10-01,2021-10-08,2021-10-15,2021-10-22,2021-10-29,2021-11-05,2021-11-12,2021-11-19,2021-11-26,2021-12-03,2021-12-10,2021-12-17,2021-12-24,2021-12-31
IEFA,0.01211777932912391,-9.28954493317367e-05,-0.005904598176520403,-0.023460238399676855,0.03411300529054282,0.011139727827197566,-0.0060827327154355714,-0.011944133437096433,0.007886236247229648,0.010279966215399696,-0.0021918354312525697,-0.01496897924905336,-1.7505320713393033e-05,0.038363577770447736,-0.019432842695318014,0.007277143572612833,-0.03543240082691175,0.032163605170003634,0.007776657888530674,0.002338387440132047,-0.014973953892735314,0.012046686724475248,0.014194928761210437,-0.006631622679961596,-0.006150556228866045,-0.010654051935055354,0.034678617509194945,-0.007155129511565266,-0.0052713658452924516,-0.02156806073367264,0.023884365241617384,0.0030875270038149176,0.0011362751465106426,-0.012396628673929273,0.007124035309794639,0.008007136078590524,-0.014229294190756497,0.005617968123520107,-0.0021325313509804726,0.012200597369928344,-0.015462900876536099,0.01063731675792274,-0.002314958286401055,0.009512776415448483,-0.008243924266116287,-0.013244954866961376,0.01855783769106496,-0.001155289327777339,0.003840039886709087,-0.020004545450470042,0.00803341821685069,-0.0034898760081556253,0.004672852283912178,-0.002355336905150973,-0.0009211693215267092,0.004139176964209032,-0.0022404300118940308,0.0018845961610285396,-0.008634754118523704,-0.012901470566682364,0.007364542760186478,0.013962930802320453,-0.0034764689776753174,-0.0010412242122970446,-0.011413100674118166
EFA,0.01236929065518143,0.0004022483264621412,-0.005602293983550137,-0.025282099987076475,0.03531154729084387,0.011802217624765705,-0.007377256139267971,-0.011125655481978584,0.0054565735965411,0.012352446328861155,-0.0026936452104155393,-0.015941845682536454,-5.837114610459e-05,0.03952065301001873,-0.019517833307429774,0.007363586093702772,-0.03716072825162986,0.0323343740638662,0.009665009343741135,0.001034466895209355,-0.014288950743018515,0.011818629380073421,0.013668533524457776,-0.005673031752394865,-0.006882546125374332,-0.010996528804647847,0.03384110842775641,-0.006197632357776171,-0.0049136503746841555,-0.021669877955144634,0.02288924186473913,0.0032522079841677885,0.0019623457151228003,-0.012749826111879017,0.006132985784285635,0.008797703032992113,-0.014061948202810171,0.005856087187172451,-0.003214558899416336,0.012275578150601365,-0.01390017946326856,0.00958341447101906,-0.0028399852518876554,0.009796047707390312,-0.007012479803530207,-0.013531719745029243,0.01730805930013869,-0.0014847352212698744,0.004450106312116264,-0.018981648818401184,0.007469228517694658,-0.003851705442874028,0.005508109234748892,-0.0026443696118684684,-0.0011809983573171784,0.003557899477234204,-0.0015168961336971222,0.0017121068930034608,-0.008242919830611694,-0.013038750463608431,0.007809119748785431,0.013815593540099471,-0.004122810314538201,0.00025455912042364514,-0.012703643271980206
VGK,0.012745521073096105,-0.003543553279605015,-0.00544945982742751,-0.028964420821204408,0.04096563796285054,0.013677148298309651,-0.013783344770032,-0.010399037083074993,0.013460295599544564,0.00914932549309973,-0.006456183373696625,-0.02185680350171041,0.00017183792077360167,0.0530846764360254,-0.03091264707759421,0.009062664680227853,-0.03798789550223709,0.032067110806750884,0.010064043089794738,0.0013999929046900955,-0.013093135798356298,0.01257294351093369,0.01540359113176994,-0.014543101331545615,0.0005081302522416464,-0.010533182393460802,0.03762540431205956,-0.010486138714721944,-0.00852678858466865,-0.0155976553520982,0.02511588976831239,0.002097832113541193,-0.00534901377414889,-0.0060341704218457365,0.006433414726294964,0.01250021469142262,-0.019337367332667527,0.004750519714105646,0.0011349595128752298,0.012512443358971476,-0.01493679723954584,0.009107642665653164,0.0021861911959235314,0.0074569385209348645,-0.005900131226005252,-0.014877956815316715,0.021110590796245804,-0.0075253351313416825,0.0010266829333652788,-0.018925840706717934,0.012127218541747059,-0.005257173922870647,0.003314483248490393,-0.0019384515416398847,-0.00014674568184603167,0.0061412341907811354,-0.0069324288967969275,0.0015660767543160103,-0.006648555244483004,-0.013127204815925903,0.002464975750990763,0.016553606670523184,-0.007696401325981952,0.0018023761515342037,-0.010521845548964476
VWO,0.010091768972670391,-0.0036589952378311167,-0.004407375712671267,-0.006675671283661843,0.018236974406946393,0.006780644018598368,-0.010155216907998905,-0.010279082992764588,0.005989276213905105,0.01143274273808311,0.006251221235871162,-0.013734198972560048,-0.004656825931870272,0.01914194843085149,-0.001921423198004737,-0.0006007556723090521,-0.020966535704183914,0.021606857771113167,0.01239968141783347,-0.007956352877049712,-0.032029744947204036,0.002817185702744173,0.0295760472001033,0.011753134247060981,-0.026427735631637223,-0.019693979881896993,0.018231360491692356,0.013910987258278329,0.0048952393117609495,-0.025813077297235053,0.0004040087189256967,0.0029901078343863826,0.011221255994728455,0.001854112392990442,0.004368910354404816,-0.010974031281382551,-0.009466745667858833,0.010582201274826739,0.012656803392354369,-0.008765338380404237,-0.014356910673665967,0.0005244492153058725,0.0070485327484410285,0.008893265643120762,-0.0047756788069268155,-0.014921662983063196,0.007647895748671097,0.013577840990574701,-0.0024191896495096223,-0.020094194912530585,-0.0006048539508838348,0.01436598976666578,0.008831834618045271,-0.002316873467110642,-0.014875190181082423,-0.004674005431935047,0.01191410163902957,0.018202228472245275,-0.014974658265227259,-0.02061244673666595,0.000374319646380247,0.023452896861344833,0.00373911581191533,-0.012681452967242584,-0.009700734390695284
IEMG,0.014176856550319878,-0.005027592796043161,-0.006064253056936369,-0.007593340458867838,0.021910398335314944,0.00820136586324885,-0.011740688867207982,-0.008762044514403766,0.006355081696176653,0.011321590222269874,0.006533427165309213,-0.013760387334907935,-0.004106863924235369,0.025049316180829683,-0.007597574797106613,0.00014467446304261122,-0.023830813324989743,0.029133461460034572,0.012241156298054352,-0.01173110036153879,-0.034754208858790436,0.006212524654759049,0.03169113024405784,0.010602595441861193,-0.02637268643739731,-0.02210032789350621,0.021058479325774884,0.012574744736615857,0.008657045416991844,-0.030204384321402364,0.002601613831451399,0.002417547403566756,0.013137535515352738,-0.0001433701673656685,0.005363869352048836,-0.011345687019960641,-0.008987997356890116,0.01047023004166444,0.011799862600281878,-0.009252899908026798,-0.013369362898291449,0.0012224251343335207,0.00504018507680478,0.011103662132405339,-0.0070731985010218865,-0.01779402545827614,0.01150163136202432,0.016344906185585806,-0.005423589328579038,-0.02329427231095488,0.0017398270862151867,0.016014981828911076,0.006697880429348277,-0.0013516382168029491,-0.015283474460391468,-0.005380685139620474,0.011892876056807479,0.01885040138802136,-0.016717918985122503,-0.02036845135663798,0.003073469368949167,0.021873336286173745,0.0018772173299603733,-0.011542507615856384,-0.0080837138526912
SHV,1.8794418875106557e-05,3.712753755421373e-06,-2.406472182917112e-05,6.105441132614157e-05,-6.890056878244801e-05,7.019305537328592e-05,-7.046424256335525e-05,8.421671016465696e-05,-7.111127025049577e-05,4.4351116141481316e-05,-2.844728255843904e-05,1.6794611609498333e-05,1.4085570538806322e-05,-3.551409977562463e-05,3.9171027386037606e-05,-4.849831408465447e-05,6.282519311258095e-05,-2.7714284784964446e-05,2.296983674036392e-06,-2.5786216329885813e-06,4.3931018873674786e-06,2.2676433548635446e-06,-7.527648327677953e-06,2.206148121556555e-05,-2.074271208356176e-05,8.592620155651655e-06,3.325813951913164e-05,-6.677714200030606e-05,7.188686476077801e-05,-8.230448715126231e-05,0.00010511000009951271,-9.476328729741181e-05,8.478314578478282e-05,-7.558903293366893e-05,5.835356357785526e-05,-6.883967406984798e-05,8.848659417020862e-05,-4.817170409760879e-05,3.360811077550134e-05,-1.905580921288379e-05,4.447150955197771e-06,1.787266805852757e-05,-2.7678817722318747e-05,4.402953619953362e-05,-7.85220074871899e-05,9.865712477088938e-05,-0.0001044707487168689,0.00010607832095872295,-0.0001052969298037845,7.687043442869954e-05,-4.09788953477938e-05,2.9599918646852062e-05,1.3663399757993422e-05,-5.0534510170187665e-05,6.598206335029289e-05,-8.772968463326955e-05,0.00011334352858533637,-0.00011195049127201612,8.922152962281906e-05,-9.142009011136973e-05,5.595618556482012e-05,-4.4896264303278474e-05,4.5366354364988354e-05,-2.2183579427846795e-05,-1.0013425159513653e-05
BIL,-1.3674842116308743e-05,1.7190850247662545e-05,5.1584173483935945e-06,-2.7134559835695225e-05,2.9970710706441777e-05,-1.0265002142506974e-05,1.080009917984562e-05,-1.4911637830575384e-05,2.962730272587301e-05,-4.116779662893076e-05,3.934259247295209e-05,-3.943590165625004e-05,4.335089191504381e-05,-5.67001777627189e-05,6.635949793949714e-05,-5.787154094133779e-05,6.011425592077237e-05,-3.793196540927947e-05,-3.677923456710867e-06,4.555451901983726e-05,-6.69592881620221e-05,7.45983371062828e-05,-8.345357632926803e-05,7.781382349926777e-05,-6.135854454406223e-05,6.116643106133706e-05,-6.96470443325412e-05,5.658663885345911e-05,-1.4389496066822311e-05,-1.5007073252615313e-05,2.1609690728077382e-05,-4.493532435630661e-05,7.686279879831411e-05,-7.634071997778279e-05,7.226559331888148e-05,-8.548395546207064e-05,8.330965685504897e-05,-6.553494791478207e-05,3.398995623533383e-05,-7.20834850836941e-06,-1.2391708126181663e-05,1.2142880582868964e-05,-1.210633249557971e-05,3.727012272579387e-05,-3.6475025419014243e-05,1.878250072725241e-05,-2.037553440553846e-05,1.069955903795307e-05,1.8920964735946957e-05,-4.0821883732718265e-05,3.615517130935419e-05,-9.079824898944117e-06,-1.2328178961601798e-05,1.6350265940988955e-05,-2.6812734373617523e-05,4.465701590900305e-05,-5.899655930179174e-05,5.460946642999881e-05,-3.285290659950324e-05,7.270023354784009e-06,1.0540513220395826e-05,-1.5867704021676178e-05,3.841549892877328e-05,-8.51007216801354e-05,0.00010298627516822612
GBIL,-8.304092701415267e-05,6.012242786346336e-05,-6.479719409840927e-06,-3.084637557711015e-05,4.113323218063226e-05,-3.534953352238898e-05,3.166469578924687e-05,-2.2642624716961394e-05,-2.1052301042491565e-05,6.0281837385939094e-05,-4.291688268704074e-05,-6.633673577873297e-06,5.101421292459228e-05,-7.855518852693568e-05,6.973956866957625e-05,-8.636533405327838e-06,-6.051778678087777e-05,9.833913509550516e-05,-4.875970740030081e-05,-4.486195799280541e-05,9.517406523168082e-05,-6.969466159657559e-05,-1.5036513957007446e-05,9.07281972735429e-05,-6.931516139589185e-05,-1.4169708739299517e-05,6.790269767801738e-05,-6.229233284871247e-05,-1.6266508214883435e-06,6.019093876177195e-05,-5.3638347563937893e-05,-2.202959412605082e-06,5.019898390351346e-05,-3.6488029564508604e-05,-2.7884376311408795e-05,4.540841922697781e-05,-9.439684598802573e-06,-2.339466106661515e-05,2.5593294251008078e-05,-1.075939539243724e-05,-1.0480786199959882e-05,2.512089432677892e-05,-2.9268988383170496e-05,4.359092450599042e-06,4.033720503984975e-05,-5.621065229508854e-05,1.1089253709753396e-05,4.5544942786613735e-05,-5.1540069913176476e-05,4.437210531447122e-06,2.8087315326962387e-05,-1.262476370652931e-05,-1.7834711264596353e-05,1.12045241076629e-05,6.9286104159061205e-06,-2.5238751849301968e-05,2.716023566359304e-05,1.0622191669838335e-05,-5.9555493503404274e-05,7.236221130187888e-05,-1.049778409153838e-05,-8.290323999822105e-05,8.806808829460628e-05,1.6713852290932633e-07,-7.737801287117296e-05
SHY,-1.6482322897989985e-05,7.129392933669356e-05,8.260878610811727e-05,-9.633553257390915e-05,-5.365618961433093e-05,3.8932274482761924e-05,4.906139785623752e-05,1.811074734156847e-05,-1.8014329629432318e-05,-6.199713622627887e-05,0.00012941430013454212,-3.6377271901772454e-05,-8.516710924779188e-05,7.408286518068966e-05,-4.7152231061519e-05,8.834494353027134e-05,3.818469045386613e-05,-0.00011744873635753536,2.8897437974350876e-05,2.8213298771817015e-05,-4.376045787360261e-05,-4.3805777687825905e-05,-1.4497059722631673e-05,0.00011963073784509385,-7.6088290332103815e-06,-0.00016905616512263928,4.926901075706518e-05,0.0001524034669169793,-6.149494835451116e-05,-0.00012334081633873833,0.00011404793929180997,0.00011480099399958025,-0.00017510928588513147,5.47754186418067e-05,7.510050223079307e-05,-6.523107930748384e-05,-0.00016420140882362556,4.285293913512216e-05,0.0003166741467030885,-0.00013143987592495175,-0.0003151269030528995,0.0002119488395588677,0.0004019535264147804,-0.00046709895295288175,-0.0002124870554838202,0.0003485362061219143,0.000243465411866119,-0.00023788103615938675,-0.0002782496785695395,0.0002941756920264154,-1.7740003778830245e-06,-4.445220342187189e-05,-0.00012282359374427205,-9.066494956126543e-05,4.4845679152156885e-06,0.00017160648906676374,0.0001416956983176647,-0.0005271852291003174,-2.8438292257448698e-05,0.0005741276634777422,-7.907741443225793e-06,-0.000807724649467942,0.00015068812007836178,0.0009371133529991643,-0.0005526024591768335
IEI,-0.0009717390724400259,-0.0003631375830174821,-0.00024992921448955906,-0.001236245710742202,0.00044253824402989603,2.7250603719206935e-05,-0.001084265827594114,0.0006695097706413062,-0.0009993818012146085,0.00033009840072673437,0.000780454008078078,-0.0003743391721227785,0.0009569133755626679,-0.0002337053336346523,-0.0003815311633778877,0.0009600444231165404,-0.0007901110290671769,-0.0014911486904019416,0.00151008760550706,-0.002639132494647799,-0.0012043387305585686,-0.0010370057051739068,-0.0017825774975739753,-0.0002881450700032366,-0.000635788578269905,-0.0007158539670233542,0.0010934432247107408,0.0005648002925991334,0.0007502872986498831,0.0010571992134581034,0.003705097622306298,0.0012200580879517702,0.0021812020080621856,0.0024130464070932288,0.0009496410920898276,0.0005531204990577743,-0.0013074866125203242,-0.0007181876148911799,7.068162743023034e-05,-0.00025188589918805673,-0.002243865106767373,0.001681378898969954,0.00044941991801449456,-0.002025905521066717,0.0004821574540925408,-0.00029972073313114434,-3.561226424656568e-05,-0.0006143204211170174,-0.0008785089550277304,-0.0007969795944823715,-0.0017967476468000784,-0.0013965472907229235,-0.0035399334295729596,-0.0005994419708712326,-0.0019334167177071891,-5.046021472512489e-05,0.0007385357634893098,-0.0021712599988736024,0.0010920151076957184,0.0014602754743684799,0.0015813629388206087,-0.002219139357581741,0.005256913027993182,0.000255847076386379,0.00042078762579303246
IEF,-0.002418011895941926,-0.0004732847625028383,0.0003998834431935338,-0.0036568332469605813,0.0018134349534093227,-0.00031402768639588103,-0.002388512885247195,0.0020349289152424305,-0.0031529521790357546,0.00015407707734411632,0.001545828001090687,-0.001565573970584554,0.002135983129139492,7.175973033988797e-05,-0.0027408878299362786,0.00290195792321502,-0.001989109730635507,-0.003558080641285112,0.0032931084579543935,-0.007112614610647769,-4.066294470094735e-05,-0.00314050620806579,-0.005224640267835885,-0.0031165871067784815,-0.0018076187900066079,-0.004063851965027983,0.0012399589279216505,1.515663643049663e-05,0.0009250580769870854,0.0011228727624946902,0.0054876263906289535,0.0026078809103563558,0.004042990170204698,0.004673368963363369,0.0032729494263609854,0.00217422736252454,0.0032392019978122895,-0.0016827094095078167,0.0022490693477690005,0.0023538436428880063,0.00011386025229859469,0.0030873565559680007,0.0037289820946975667,-0.0010461943635607395,0.0036190680371880647,-0.00010474100374615307,-0.0006207397063439071,2.0382270977582924e-05,-0.0016514244516532067,-0.0020500628788594354,-0.0019529579360610908,-0.0023556832185230507,-0.006387900528701339,-0.001178983576965965,-0.004076895421459647,-0.0011450572733349845,0.0005540121536499856,-0.0007783974262806264,-0.00028428980161203035,0.0032752795199911824,0.0035685887535588743,-0.0005937476035807132,0.007898636221921593,-0.0015354357358660703,0.003248385371187888
VGIT,-0.0013316403405364723,-0.0003700471822187268,-0.0001033541808354671,-0.0017254092406240287,0.001021352964411039,-0.00045692518516058224,-0.0009461101325458876,0.0009557789935969042,-0.0016621545473131558,0.0008111363234679816,0.000627449018522264,-0.0005624230544690829,0.001503921813225724,-0.00039273758388872675,-0.0005610376407132405,0.0013784760559019589,-0.0011566249386308631,-0.0014300045585662025,0.0019122033297739821,-0.0036914243407678658,3.6999433942628076e-05,-0.0013176829952274232,-0.0020814863118664034,-0.0001955901564771229,-0.0004150423631167454,-0.0007704253379122146,0.0015873335166801223,0.0007936389248371226,0.0010341288035059489,0.0015122432263905633,0.0038488727178174567,0.001359486466058142,0.002728746256481024,0.0024486239422201687,0.0009937124171622528,0.0008225291108381742,-0.0006445510897413924,-0.0012488879713450345,0.00021786614034849635,-0.00013871263322961163,-0.001777797956011306,0.0016172329631372875,8.575739514066444e-05,-0.0015359618793920106,0.0009650931373097137,-0.0011421349308419395,-0.0005611344495433824,-0.0006310207451077068,-0.0013108208832934448,-0.001260033215256475,-0.0016861143268436798,-0.0015816942707797725,-0.004028264776707094,-9.13262481351591e-05,-0.002492786781558737,-4.167932496198048e-05,0.0008421050841565395,-0.0013914236941171825,0.0009431206245884439,0.0014412298622267453,0.0018944150413253492,-0.0014135917746229448,0.005566420688789921,-0.0015612355574416096,0.0018186765854218381
TLT,-0.0043213515730312745,0.00045444063341626407,-0.000325449807136137,-0.010370014060490708,0.012530054352069199,-0.010302627154679294,0.007624546478081534,-0.0010599200340592942,-0.009046876834353052,0.009035404948272744,-0.006736662414127192,0.0011402367840312314,0.0025586581669213714,-0.009583399148558946,0.0008176087316692153,0.006326063205062087,-0.0062404101014686434,-0.00576312028346061,0.007343558884923134,-0.024769869431451503,0.019126718637277603,-0.016969766569125345,-0.0017707584703763016,-0.003472892463482167,-0.002414738003779507,-0.0018678316903648939,-4.478233322235861e-05,0.000472203161409538,-0.007370733350773766,0.004358758112795408,-0.0016142090426698205,-0.001977373042128899,0.0021727370640741523,0.0010893654198774346,0.004429204171236201,0.0021046267605877513,0.008635002871874433,-0.011366537186719214,0.014667679923877412,-0.003657643554792104,0.004875621486167826,0.0021052166243984544,0.004245762319045959,-0.0058177694518013095,0.012487614165396557,0.001854598329234959,-0.00474013728886944,0.008559184454580163,-0.007322070557843872,0.005661152292188084,-0.003013722531180184,0.0035326509423505804,-0.011555659812638138,0.011454110016037173,-0.009554263816280134,0.011161513542393347,-0.006473617411338396,0.0009966882331166494,-0.0002496151829338164,0.005155779884086811,0.005046709003242398,-0.011824566387567433,0.018208867121641013,-0.021529944166868174,0.022334995830872322
GOVT,-0.0010543147700082045,-0.0011627191337034138,0.0008397652813187456,-0.003288119881523737,0.002435581599004381,-0.0005496060002145363,-0.00045407274369560155,0.001286169318098808,-0.002450873860207197,0.000645351918580172,0.00039473707374257757,-0.0014093820740142902,0.00037576742345204117,0.00043146279967765826,-0.002944896553783588,0.003320990902020727,-0.002115767933174468,-0.002313846885564267,0.002224573142224926,-0.0060826430248072634,0.0026986840603418646,-0.003645367560529133,-0.001631453339109573,-0.0017412686797602529,-0.0007652996232506064,-0.001151349854792681,-0.00023293125031528296,1.3479356938662083e-05,-0.0013997030283350342,0.0008214057559334785,0.0008256176428382185,-7.73811639136491e-05,0.0015204699524679682,0.0013004873702352707,0.0014406926153465952,0.0013025142970801975,0.0015853881217392952,-0.001461375361133874,0.0013766339523526112,0.0016918975590700666,-0.0004940672343391496,0.002031160167614164,0.0011838377916625396,-0.0009030454663550105,0.002699747691894898,0.0009305225136528629,-0.0012034692452110001,0.001539897249931969,-0.0008002639587855196,-0.000355419908698345,0.00011333584470643452,9.890285590665078e-05,-0.003870143166124502,0.001405117440988737,-0.002904095220756077,0.0013451294737601687,-0.0008243218196656329,-0.0005266984862119683,-0.00031838142544322125,0.00030720698997717866,0.0022456793068527997,-0.0032243113275418787,0.005672691490735418,-0.004063238742866153,0.004832183087011304
MUB,-0.0003223528333146962,-0.0007679649234572027,-0.0004750849699882069,6.330254385992308e-07,0.0010411963420619856,0.0015621607332272835,0.0015530367248149744,0.0007420139795063371,-0.0006141146397061787,-0.00138995094583931,-0.0013757354862319441,-0.0006499636070988289,-0.00016195644610628564,-0.0002245847887684182,-0.00021689268145619694,-0.00011380114601912607,0.0008310036194364457,0.0012901964142586608,0.0012298431680884331,-0.0002640021343717345,-0.002578527189274416,-0.0028507492237059523,-0.0008623909696644611,0.0015893289857940296,0.0030567311345523758,0.0025528618816741,0.0010744459602866482,0.0002325633774202806,0.00012574646700012811,-0.0006701129502534986,-0.0014368489495511368,-0.0017820877193582096,-0.0013966831162536485,-8.242000417966837e-05,0.0011041295821243634,0.001387240468345089,0.0008434924821513243,-0.00030685496798692885,-0.0009122432564395922,-0.00030941285744249674,0.0006498817183622741,0.0008519713342906953,0.00020334210713138587,-0.0007674936168752263,-0.0011420551265018844,-0.0005554504602204457,0.0002360073607799104,0.000514132069294997,0.0003772354685699916,0.00019231669218250784,0.000111008770961131,-0.000308345205636633,-0.0007486467457701545,-0.0004853838693573767,-9.614326597987062e-05,0.0006894687448452468,0.0014838756407545381,0.0012215948430399797,0.0003793455198265044,-0.0004325904153910889,-0.0007474347986067403,-0.000697994807149936,-0.000332321433960671,-0.00015872291768398314,-0.00042219572530281726
SHM,0.0004456609425399214,-0.0010288488826678047,0.00026300124813762233,-0.00021948176226103125,-6.992388693193304e-05,0.0009115038687638457,-0.0006865322638196179,-8.147816490811259e-05,0.0004359170934249616,-0.0003806559488128357,0.0005465096641168907,-0.00021708142003085048,-0.0007160167140482971,0.0009454418326626443,-0.00030876386389437697,2.8801125239129262e-05,0.0009176164353626469,-0.0005302761338553807,-0.00021300274048307016,-0.0007750905972460152,-0.0008967199354127987,0.0016114519946220133,0.0009898776555724144,-0.001817845659805435,-0.00024757301826293143,0.0004105588490708125,0.000490807150268655,0.0016641827130153323,-0.0016919920534044866,-0.0020016079576573417,0.001777181467742342,0.0003801116710436528,-0.0004904634902999044,0.0009970658883180475,-0.0007328340196027912,0.00014247457288114152,0.0006002084138499378,-0.0009526357786300022,0.0004764935816959164,0.0002996082627940873,-0.000360827559705715,6.881746560661686e-05,-0.0004961823064800266,0.00024381379483078445,0.0005581377186373898,-0.0003168316514607733,-0.0001227165548389974,-8.290943709741354e-05,-0.00016465255565465233,0.00026011331852494743,-0.00015048530097772864,-0.00016828072624504263,3.197039340035741e-05,0.00018567986035394966,-9.58305883519087e-05,-0.0006550093901509908,-5.550851085976176e-06,0.00042777654113931396,0.0001360775299098313,-6.659693650689427e-05,-0.00021888920100709112,-6.129592274751872e-05,8.237985311565172e-05,9.760955645806548e-05,6.900241403704147e-05
VCSH,-0.001086135256613247,-0.0005906780118387556,-0.0005513484023320953,-0.0006545887282203675,6.744455611484471e-05,-0.00031342066165150785,5.165817134202897e-05,0.00013125419309073245,0.0007614667765476164,-8.496671606454456e-05,0.00015984530633438308,-0.00023930985365599148,-0.00029036925175931366,-0.00028323095921787547,-0.0002988490110472091,-0.00042173709949851635,-0.000569005239247218,-0.0007427123316243265,-0.0003635015063156984,-0.0007195025568489758,-0.0015315091114966694,-0.0014721495653387004,-0.0018267368916287704,-0.0004722251627975921,3.115592087586625e-05,0.0007947185681244743,0.0008340384117088409,-0.00010416302659483449,0.0001303711620065887,-0.00019344710513515253,0.0008764929249858017,0.0010483346395716324,0.001737462033049335,0.0011097227684838862,0.00046587819296115386,1.860918538005809e-05,-0.0014230543694991348,-0.0008337217937699416,-0.0011152124595125844,-0.00011266085145743152,-0.0007528563512766463,-8.497347914767828e-05,-0.00026866188176653496,-0.000642831154661326,-0.0007021219592802388,-0.00085739736122686,0.0004231434943390025,0.0002268803771787888,0.000642233642220969,-8.320149661178661e-06,-0.0007677598496502937,-0.0007199545591347237,-0.0012597823328780254,-0.0004666215584476367,-0.0011784331001265624,0.00034789575949548124,0.0005630688419268014,-0.0003480465837717429,-0.0004008272349744805,-0.0013070643878314925,0.0003510769037083051,-0.0006180870427354116,0.0014667524721531126,0.0009014657301482621,0.001687924057898324
VCIT,-0.002364027656614022,-0.001776774724779882,-0.0007049477777944978,-0.00024636206685552,0.0012477901059790041,0.0014848658310468881,0.0003655960373689773,0.00140153828928742,0.0010827857787196514,0.00035288365030329506,0.0007290124329989095,0.0009210376950190377,0.0001485048639989256,-0.00014859032669085719,-0.0004800143549011475,-0.0010107035875108542,-0.0019427818101734051,-0.0027946883263662917,-0.0008656219784481321,-0.0022996310889256398,-0.0023882896378709393,-0.0033511716082334332,-0.0036770716608148595,-0.0030027281983256004,-0.001317285491545638,0.0002927460355531388,0.0016386025303967214,0.0004475804958149722,0.0014225554422972742,0.0015263909493700735,0.0031383615456671444,0.004038767233417778,0.004989107168936227,0.004103753599711707,0.0030561687482540266,0.0014794663059845858,9.614636553270965e-05,-0.001283142737298927,-0.0007355764710576042,-0.00036764237555266053,-0.0003505548593602361,0.00036955661846329994,0.0008851834003839797,-0.0006726035038752347,-0.0004104257029136734,-0.0014994572776971364,-0.0015968814920467958,-0.0013864050822361028,-0.0011389078402824972,-0.0007282565048459151,-0.0015775307648155943,-0.002611978568886272,-0.0028433223716225753,-0.001608423384614347,-0.00199487495813332,-0.00033082108137795263,0.000972523763187563,-0.00048323041211805915,-0.0005290843522151879,-0.000558069821621865,0.0004013255026270418,0.0005171317604469299,0.002507623116702819,0.0018216536783126815,0.0020364391029081236
VCLT,-0.0007676378222055827,-0.00033038428511513254,0.0008614840319898893,-0.0017488736630835292,0.0016348187441302508,0.00018122672611707667,-0.00031999582120153765,0.0011008977699226942,-0.0010440723001588449,-6.452170977671283e-05,0.0009976260129118104,-0.0012431666645310448,0.0012131202842980925,-0.0010318590185263482,-0.0007908547988772809,0.001994888893313155,-0.0019725032660996788,0.0009638114875259371,-0.0008124588144052842,-0.000741441510627611,0.0007877691630906493,-0.000305933148204214,-0.0004612377480353705,0.0007089597536386475,-0.0007350970455812589,0.0009630258018647569,0.0003190165508144052,-0.000283788982730152,0.0003733726082819527,0.00041563091225907677,-0.00029602735444538334,0.0008880408462974906,-0.0009699238861509875,0.0010930431361137062,0.00016219184780836204,0.0001298222014447799,0.0005673751343906331,-0.0010512260305026542,-0.00014276199199736537,0.0006243521485721784,-0.0010330825390046164,0.0008605131623035584,-0.0005994676684507626,-0.0003806788525097276,0.0005481450224094883,-0.00030638398073057674,-0.00034149598910295696,0.00023664459775505904,-0.0011311391371725615,0.000334745334904392,8.739699173966056e-05,-0.0004522929851945265,-0.00029112667663232136,-1.9834824894856327e-05,0.000287176694265913,-0.0005155480049990182,0.0009218723507211805,-0.0006331185566240964,-0.0004586058163848967,0.00129013241502086,-0.0011756376933678076,0.0009718290129794799,-0.00069300628165324,-0.0003585388997501244,0.0012352929321875362
