
key = model_output

all_var_base

key = all_var_base

,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,asof
XLB,1.2131844241130916,0.8929403412559231,0.9647165553786081,0.9563225606415799,0.7690319618825481,1.0545396031607752,0.9234114523491603,0.8995977301228035,1.0360871894399555,0.7464045830863686,0.941857625581163,0.782288105465651,0.7927044275720412,1.0028086173784776,0.9592665399313878,0.9796404518372226,0.9792349550653677,0.9315516792059654,0.9945181584666819,0.9155111206505991,0.8850642707889621,0.9038383487994603,0.8667540542474379,0.9278502289382313,0.9073482378091484,0.8915107495742723,0.895017484309052,2024-12-27
XLRE,1.4662813973624345,1.4479496999720864,1.4138628477549684,1.3673953084363044,1.2866553974771378,1.0042384278122367,0.9210659415488435,0.9250336159798529,0.9878089643725945,0.8420952824390446,0.9951805156437243,0.8507260373976138,0.9224093406066307,0.9983696453523941,0.9942076021222299,0.9308467683674588,0.9102335088326932,0.9147512685374674,0.9272928182127964,0.9362879978077022,0.9227297942379415,0.918271601826091,0.9117201981707312,0.9399976292440164,0.9264382378445204,0.9306303153513069,0.920674443272657,2024-12-27
XLK,0.9424321651415566,0.8908158918539764,0.9496495019000348,0.7474675244355073,0.7935279657258374,0.8077006156112783,0.8827980047242526,0.8809817223874297,0.8998925448058339,0.7061511319805038,0.744785666146788,0.8773787545557153,0.9458509997600738,1.00169123266223,1.0943455467837924,0.9388797498828663,0.9692417250538294,1.0513590180625914,1.1220948360518928,1.1239520538212417,1.0996867182675416,0.979588043505683,1.0311302891834542,1.1709863608371545,1.1797250840059987,1.227526684005799,1.20235108641953,2024-12-27
VOX,1.5136767348174978,1.4437447061362731,1.1408046468084918,1.4534222199696352,1.213171131479128,1.053241385320256,0.9509789414690224,0.9701634119937038,1.031146340128056,0.8907576672062592,0.950295806607848,0.9398521478684031,0.9853327681882835,0.9994990997459449,1.008254417250718,0.9632643199966517,0.9546564306546141,0.9291078930174332,0.9418370004078468,0.9246847909190019,0.9161873927648838,0.9060031628996137,0.9123249265626205,0.9209310277957234,0.9225662615790309,0.9259069056353982,0.9157093598220375,2024-12-27
XLU,1.2623036809794017,1.1420627007762802,1.1134761213115634,1.0257652241443875,1.0339855800967102,1.0174263703926165,0.9024575491376782,0.8713832153007175,0.960123307866865,0.8881962634273313,0.9141805290485845,0.9052001525078093,0.9239832802104746,0.9996353671887994,1.0216266998996506,0.968637901971361,0.9370401321378943,0.9786282998144462,0.980286499511712,0.9454631827530888,0.9387829411660225,0.941208671770483,0.9152120704474622,0.9418501814365191,0.9323330478430712,0.9092156576659634,0.9177152402333482,2024-12-27
GDX,1.2620560066331965,1.2001639435358864,1.0704434961551748,1.0111416217559233,1.0013138857662793,0.885929628893681,0.879276756673716,0.9417733736253949,1.0321222283781513,1.0120307885257045,0.8117534317246193,0.870824568033602,0.8709533433265253,0.9993511871872545,1.0240152045838598,0.9457124214480896,0.9516676142120808,0.9493485311939645,0.9948655619524797,0.9728006162576942,0.9238810284279133,0.9239676926059494,0.9219867237013748,0.9362995838202155,0.9310791790620847,0.9147156090339414,0.9078398873936673,2024-12-27
GUNR,1.2546123109071727,1.1771057692014089,1.1252277838602125,1.105703619269796,1.1514530854575926,1.041800040292048,0.9678448660809409,1.0117484842928244,1.2643816778323425,1.024358409259837,1.1054587974219277,1.1668779142321337,1.084231125782662,1.0021528096801362,0.9818410248124394,0.9508491153534628,0.9378405322365827,0.9549876355763289,0.9850048952377929,0.9583467939122092,0.9174829288780547,0.9120500407896592,0.9131635734115299,0.9283363431510725,0.9207916164922738,0.9107792784911883,0.8999799750049597,2024-12-27
IXUS,1.1092448176067689,1.1357926860555971,1.1498129426894217,1.004346534171213,1.0393230789681271,0.8887855048050528,0.8438639725204495,0.8940643525054122,1.053121586104008,0.9699099857975964,1.0754692885429116,0.9717145987221883,0.9993586641491816,1.0013076444749645,1.048641867552777,1.0157166926057317,0.9801078096029052,0.9447713137095475,0.9570469840495793,0.9592063137920253,0.9414197362627141,0.9516317242487413,0.9253967014837614,0.9523381370658829,0.9361693058866314,0.9250253667990775,0.9214262983932979,2024-12-27
EFA,0.9954781618285353,1.0731260727792356,1.0482217865999677,0.9397733468249576,0.9717293819742066,0.829069508564769,0.7889102651414073,0.8519088753677255,0.9887134078550377,0.9817919214258686,1.0514023154015284,0.9713243227885227,1.01423166941932,1.0008761949545488,1.052143005466228,1.0170040424164455,0.9837223517545368,0.9524781717153484,0.9700960443104775,0.9698307736235943,0.9667840112174253,0.9770201738077844,0.9542891512992846,0.9830915581681394,0.9638295549806075,0.961644404010545,0.9572194313018395,2024-12-27
VGK,0.9583947394426132,1.1491933485638428,1.1286126788829929,0.9310630842729277,0.9883300350715936,0.8504832727926371,0.7734958384204377,0.8368129889893913,0.8425096547202431,0.9762595533821172,1.0072313311542174,0.7951267569623163,0.9216375332566548,1.000845351145667,0.9296338822354981,0.9446882482855454,0.9602405772425249,0.9216442855338983,0.9419715038953378,0.9216349843492437,0.9441106113546457,0.9732023383843811,0.8811052782458413,0.928665346515682,0.9493605841368323,0.9110950822703165,0.9277409659700355,2024-12-27
SHY,1.0605082103169865,1.1486068090375252,1.0853939113237394,1.0291829766651253,1.0973769125518966,1.0307889359511684,0.940949509699959,0.8784865992701196,0.8125827868629918,0.7897916847664597,0.8486556372846352,0.8399963487434704,0.9308128047450287,0.9982522780024387,1.005640627311712,0.9267537614476684,0.941068923485928,0.9395470230806826,0.9490957410876911,0.9222031170998203,0.9144926688169444,0.91243301572702,0.9146285643145888,0.930544186831297,0.9302211453389646,0.9506934406976508,0.9311533190290515,2024-12-27
IEI,1.2369343347430768,1.1638086418827776,1.15533974760048,1.1209043665879501,1.1422238125823663,1.060760562885145,0.9995395648044259,0.9779383619409041,0.9329227225761393,0.8139313359210526,0.8926292861956013,0.908236937931848,0.9616121815032754,0.9980919659857965,1.0004383461510966,0.9450442796139205,0.9470218053507253,0.9321788517677749,0.9496392829392388,0.9558100686535146,0.9571983408155464,0.9410760642573651,0.9410853192605214,0.9632196733758172,0.9584761089278748,0.9712444343886751,0.9626412207848478,2024-12-27
IEF,1.3058341501865576,1.11239809459278,1.116031828084143,1.059470312559871,1.0648666346835798,0.9790351433685485,0.95903158835358,0.9549876660092511,0.9269114989410525,0.8137808821238928,0.9258761615970221,0.9055294097035864,0.9574800041994439,0.9981195977410775,1.0026115240748341,0.9497436745434387,0.9521699837457365,0.9421649265461544,0.9561082502868856,0.9708698328626362,0.9774148349449674,0.9559342310732551,0.9524118874281997,0.9723360301839501,0.9686038131470429,0.9805435917161602,0.9775526618219508,2024-12-27
VGIT,1.2555934244449969,1.1430944993163359,1.141690294911506,1.1046424103211772,1.1226654992271063,1.0357136474317201,0.9832476738665165,0.9672564619474211,0.9272415079879713,0.812521739269549,0.8984409503933517,0.9075731220641704,0.9603445037735241,0.9980467524411627,1.0000984822590793,0.9458891671780245,0.9481216547459814,0.9354335588141693,0.952421379209278,0.9610392010070666,0.9635287116393136,0.9455286173231268,0.9447120842499668,0.9657746609285203,0.9615453481222471,0.9736411026839866,0.9669920764483582,2024-12-27
TLT,1.4128496169303504,1.0285437315718178,0.8731914874827231,0.7817789125486077,0.7484910985737563,0.7797769304228364,0.8338312101404479,0.9295785495294149,0.7915823486619614,0.7804543638124173,0.9446184362465646,0.8762878617367209,0.9260572731442736,0.9979447111518389,0.9678209893643848,0.9437936947721156,0.9235104012600275,0.9463035562946331,0.9431890399318836,0.9765056174067834,0.9613248007055377,0.9474717208636494,0.933333827622872,0.9574808277017951,0.9458873835974724,0.9616960826559154,0.9582180990056475,2024-12-27
GOVT,1.2800425324090337,1.0539335158921161,1.06358784522181,1.0114450695239567,1.012658423166798,0.9168463604447887,0.9218118040477159,0.9120030301632563,0.912209671363169,0.7967062822342798,0.9373066935812888,0.8868461363758026,0.9563349659513039,0.9979277152141567,0.9993286391546742,0.9428435943167408,0.9448028443114513,0.9347830472883639,0.9528384053275563,0.9670776877245824,0.9726791308677836,0.9511287024807682,0.9492967288810806,0.9703153057475524,0.9665946278142912,0.9790737664499709,0.9748728578730659,2024-12-27
MUB,1.5819071796505,1.1258951278419695,1.1716404251145143,1.1516727522868733,1.2622913569107075,1.0637258754947807,1.1479918447378885,1.0163121064746092,1.0885084165322545,0.8833591302513144,0.949841358711121,0.9260151264645538,0.9652793751468871,0.9971700689311227,0.9950473630910697,0.9449478402989177,0.9545819920788952,0.9444270476746537,0.9616999105040239,0.977755573050867,0.9837696455450484,0.9683935340307073,0.9673957926742984,0.9883920463332687,0.9830522361080447,0.9977003262754407,0.9905813901351713,2024-12-27
VCIT,1.364244279396308,1.1332838037426447,1.1808912955498234,1.1065581669158284,1.0891708268869256,0.9788096420492914,0.9991375964382971,0.9337006300921726,0.9781276213240899,0.7998538744276023,0.9452877000852575,0.8933787383826854,0.9471212794058297,0.9979472715815709,1.006945749519549,0.9427508676618763,0.9471262233291882,0.929480170520494,0.9417428984356868,0.9620456645423014,0.9707978602254737,0.9511173172355629,0.9451287139744906,0.9749196826383467,0.9657974479192437,0.9839124962803544,0.975132911942102,2024-12-27
VCLT,1.339626045717588,0.941487062140525,1.033992514854341,0.9148956912634039,0.9068828197313057,0.8794283815464113,0.9583020702949281,0.9866934640742754,1.0128631272191613,0.811516828027529,0.9583296850123261,0.8654676992695696,0.9451218518497173,0.997817249223774,1.0053800872554728,0.9406712287447139,0.9517315526061033,0.9375495552711215,0.9509229862993631,0.9797974660325435,0.9963503285110518,0.9714987449861902,0.9641348280711479,0.9920132527776269,0.9850370707031287,1.0052975624124985,1.0012381688782988,2024-12-27
LQD,1.2983920634465287,1.0381800895792521,1.059283141099064,1.07300593325011,0.9198217821072374,0.9643346811937352,0.9114400979678043,0.930036356740876,0.9601873461376014,0.7811501587091552,0.9581662727379455,0.8746640540183345,0.9512856283320602,0.9979456146382393,1.0059634138518405,0.9385189811510002,0.9473583615682071,0.9296921193138772,0.9441946896302754,0.9694447293711724,0.983282601888329,0.961008961282841,0.9541423756525585,0.9847621624363683,0.975913223279044,0.9966741018064618,0.9891851860077103,2024-12-27
HYG,1.5599966411902708,1.3475446379873222,1.4373152222132273,1.3548021895285869,1.360090464764229,0.9618311762881944,0.9526892571886318,0.9467374610214999,1.1064353548177215,0.8367900819177465,0.9369823993675302,0.9718029924155823,0.9703427544990955,0.9998054769152913,1.018369384156812,0.9485717750979704,0.9406308974832536,0.9017086606349127,0.8994879516526464,0.9082562847666211,0.9084105177794635,0.8967628172024933,0.890230857313272,0.9228677509928909,0.9098531744291177,0.9279493287477341,0.9102331168222817,2024-12-27
SHYG,1.4878204019112973,1.3798502224400877,1.5213464940549395,1.3579778686004316,1.2942696179808628,0.9467345089384251,0.9469629989366134,0.9497291778325019,1.0702630742389143,0.8595014851310171,0.9518519120924014,0.9790048751298892,0.9812088410478326,0.9997149616780749,1.0224906647483745,0.9557290789395203,0.9435437150303733,0.9035363677051297,0.8962325841481644,0.9023355732612656,0.9001268600260218,0.8879046025959082,0.8798583849394722,0.9096782149401812,0.8970098624007821,0.9127658449495657,0.8962903312341799,2024-12-27
MBB,1.3564068770847761,1.1571646917984246,1.2317064004429454,1.1444208807576721,1.1518182207501448,1.0213639410825253,1.0064888558836331,0.9586262750372825,0.9154576749020388,0.8026680100126459,0.902731584605442,0.8939065727614142,0.9518374690681116,0.9981088425113982,1.001685116131918,0.9396217779539657,0.9455575190753966,0.9310792352191704,0.9482341337274616,0.966244507559916,0.9737548385004633,0.953932753588135,0.9507867962397699,0.9778945505308689,0.9707278652695719,0.9874160044513192,0.9792046782944881,2024-12-27
VMBS,1.4002621935831665,1.1873804905177328,1.2882188479938357,1.1772008106206555,1.1903909642213542,1.053251607505165,1.0204412992459184,0.9706016967491098,0.9335872262942718,0.8036769698803057,0.899031793755475,0.8891110902105855,0.9508670633236447,0.9979616278125574,1.0008544902004224,0.9365732427081854,0.9413722100013482,0.9254352847713854,0.9436866819755902,0.9596539346314102,0.96503460996662,0.94507996748855,0.9433847065252451,0.970832304481402,0.9636768638268322,0.9800281171502621,0.9705505911387724,2024-12-27
AGG,1.3138212081331244,1.097975102526959,1.130619844694455,1.0568283108678251,1.0582966592470266,0.9485752980380342,0.9643534616515507,0.9207380836320778,0.9254766577640126,0.7940641744360664,0.9276419535630601,0.8920932576099666,0.9541870354411686,0.9978406311170508,1.0019961689226418,0.9427874646307619,0.9470781266612115,0.9346290638252353,0.9501671718847307,0.9685161521287711,0.9769681714058018,0.9557788031203884,0.9522268181210758,0.9763630026618022,0.9709743304135989,0.9860572804480705,0.9808805806152876,2024-12-27
BIV,1.3238348165348626,1.1402109157755498,1.1564301687971414,1.0940107521834894,1.1017671291933149,0.9876618987688824,0.9818284252148433,0.9442792816165038,0.9470943155850778,0.8042086326205797,0.9276529084790341,0.9007498123249793,0.9543022420461584,0.9980720570242534,1.0048235736337197,0.9457037563949352,0.9491026619411378,0.9338031003768963,0.9474944019341638,0.9639406043857097,0.9720671304284535,0.9523739467894027,0.9485934689759092,0.9733210363781952,0.9672828952265728,0.9827792706756923,0.9763252967808922,2024-12-27
BLV,1.3583208919763612,0.9176279949520043,0.9598374277390853,0.8670921330495563,0.8788654415891258,0.8408049000362476,0.9089323280746959,1.0002377564136378,0.9954827176640004,0.8461118326092181,0.9819148660315864,0.8778583477654749,0.9514374557181915,0.9977937286244751,1.0011709650543434,0.9451701634046366,0.9499329380710004,0.9408869660964175,0.9535807621889167,0.9788084114504748,0.9933887496011258,0.9662758958559606,0.9599588228697999,0.9812616541034023,0.9775384794464377,0.9923854104440752,0.9928241743375223,2024-12-27
BNDX,1.5418927031714853,1.263693360832188,1.1564482282185888,1.40384414989815,1.0348990916623197,1.3265153839659996,1.0673136477702112,1.0702365266314884,1.0827377984175652,0.84664901582826,0.9527005832124431,0.949553977360424,0.9437012751547178,0.9978564185859328,1.0067125276591478,0.9689828301333223,0.9659796532855295,0.9577976744152148,0.9595607609387098,0.9718856979173172,0.978518014786574,0.9546894799440586,0.9505984202507995,0.962302551268964,0.9617887809658432,0.9681144362840284,0.9711710079181433,2024-12-27
EMB,1.3851470803400128,1.047816202771568,1.1275964552532725,1.0704623387523458,1.11233855958997,0.9201488520246138,0.9408143814226096,0.843782941637485,0.9763163482280126,0.7477297150821978,0.910935862092692,0.8791941939778616,0.9330265116069547,0.999444693947938,1.0189066504675632,0.9467165978705436,0.9436736572563202,0.9075332084629639,0.9066493808142637,0.9185839304855096,0.9221017159413066,0.9042205964552927,0.8970458895734584,0.9297856902037919,0.919833938740269,0.9387004737462279,0.9269706037724874,2024-12-27
GLD,1.413546941670214,1.3308070155233331,1.074538419576819,1.0255887208025585,1.0909117866107294,1.069495922523758,0.997798971462261,0.9611901041886577,1.1756905637920834,1.1281839989048974,0.8826244399825062,0.8877710017415188,0.9293703071329524,1.0022604149677907,1.0887157165463086,1.0091609340651633,1.007912173246085,1.006862951833163,1.0018492783940833,0.9971241563728029,0.9601954155976836,0.9634643179611708,0.9610642253532531,0.9408586414955853,0.949056299551081,0.9393897056041088,0.9389050007064621,2024-12-27
SLV,1.2589727342182564,1.235418440118151,1.1967424391659613,1.2389736882147884,1.334001670667369,1.3251290004459022,1.333355483310452,1.2446404552355717,1.324266183574699,1.2511151275547796,1.0005023947296228,0.9959654671013622,0.9985158827046772,0.999607654943445,1.052003876228442,1.0238302150668501,1.0206449404166347,1.0184930032444224,1.0332687085783103,1.017165269180529,0.9815165162362248,0.9787564866595081,0.9739039651865216,0.9764383218708432,0.9716694839054277,0.9622915217791832,0.9557888781169022,2024-12-27
USO,0.8158643552026688,0.8182223033095017,0.7384143526733677,0.8138470815462586,0.8164061821202849,0.8400533591190713,0.7246869060108201,0.6998592287650962,0.8626636618033934,0.7997489576746396,0.929148135644225,0.9999423425063532,1.0794393212989233,0.9987784109901252,1.100377389477331,1.0577085356564906,1.0467596370329009,0.9576477075473446,1.0151223436427332,1.0009986630497432,0.9736497541980885,1.0252751620323,1.0385081717601188,1.0595443010282273,1.0853468809461468,1.0691450971740433,1.0857144161884607,2024-12-27
PDBC,0.892853677401371,0.9129949074391703,0.8797114044620584,0.9114131364977014,0.9534407106816596,0.9225305735733713,0.825838440268506,0.8256979257295104,0.9890308475896965,0.9125928719348331,0.9136693871783539,0.96867699383775,1.0431705489648997,0.9990265766016599,1.0480224415960944,1.015733548299332,0.995249084911294,0.9947608181458634,1.0072312392949172,0.980930919368428,0.9756192054417582,0.9838910637626299,1.0110542157339895,1.0043250108960367,1.026327279981054,1.0300712005794654,1.0113796946218916,2024-12-27
VNQ,1.535601122992531,1.4419936458399492,1.4510092902358536,1.4417444127552472,1.3615024989942044,1.032585082932948,0.9424313743314254,0.9433484865439132,0.9964878565791893,0.830620319518984,1.002602980752239,0.8474413227211572,0.9165022366155251,0.9982788636817987,0.9909905544303247,0.9320942792625122,0.9139912662843894,0.92002746060516,0.9341201730329881,0.9431652690932595,0.9274284165144687,0.9225735626531031,0.915144888314551,0.9464505380118731,0.9327534637902006,0.9375531697241422,0.9263341978658868,2024-12-27
VNQI,1.4160132452621248,1.348730928137305,1.3363648395586933,1.4121585836479311,1.342579180106538,1.0228407297327275,1.1260580346711893,1.079098710330519,1.1571269802964261,0.9821103925070047,0.9679125751520143,0.9081734754943003,0.9378648452709144,0.9982032483776726,1.0150319186651924,0.9780613878066376,0.9681651292232807,0.9630950688656034,0.9570666492109468,0.9675338815732013,0.957116958449483,0.9480733319397467,0.9308113520171333,0.9586281170926518,0.9430919858864383,0.9490942269642577,0.9399708588407658,2024-12-27
QQQM,0.9700446406908076,0.9580031556475974,0.8977753239484716,0.774909618875427,0.8459745165364145,0.8390522247792029,0.9289056016017896,0.9452155101919048,0.8727454345399912,0.7039309727712448,0.8672673000392211,0.8475911477842496,0.9298855808536086,1.0006954918633097,1.105496056152447,0.9475058176049385,0.9930030239670166,1.056297615036461,1.0804036240586128,1.1012761039382113,1.093150063604907,0.9885420177239921,0.9922442998177625,1.1165217261521507,1.1131964284811466,1.1248399607510204,1.1650300187121663,2024-12-27
VTWO,1.1383299204818826,1.1199988124242988,0.878822193025158,0.8818208491432525,0.9651666073370668,0.9755167453480328,1.0691503563556526,0.9975338568638581,0.8550966586905313,0.8433385475373423,1.0036506145276367,0.9680321555666437,0.9746859080503749,1.0001212616624038,1.0149923991235905,0.9740166576276201,0.9513762859327382,0.958746290979954,0.9617826424480433,0.9486976296358511,0.9152200898994254,0.9157341428816337,0.9061219984320856,0.9315345129111696,0.9148047276229454,0.9133782208625898,0.898892484396117,2024-12-27
EEM,1.2374222722989914,1.1366251249705517,1.3183540128414517,1.07743269126963,1.1033516548337676,1.0139094188324786,0.9946513772801745,0.989638313961583,1.12076376341575,0.9278042383754055,1.1747737473035131,1.015547121368653,1.0175765836490975,1.0014801360840906,1.0576091768232414,0.994761228801474,0.9706732916184553,0.9545965425771135,0.9410968604966621,0.9453107214463774,0.9263666127142312,0.9304787624285615,0.9275400382155246,0.9417213638138195,0.9329380531600904,0.9163184844394726,0.9032773553538991,2024-12-27
EWZ,1.6214422135840256,1.1815547672993998,1.2334607261682375,1.2658768863719039,1.3087330941154063,1.1792320439428579,1.1092937738762279,1.0121649401882689,1.281423573411918,0.8401699435995782,0.9579693986705852,0.9133871612562614,0.963080422856486,1.00051712937285,0.9952694105232118,0.9550279656804058,0.9305427843242742,0.9295159513373799,0.9444932488123412,0.9209069740590352,0.8835402858781557,0.8688723972865862,0.8699602936122235,0.8849349630430737,0.8791017903426939,0.8694065672271503,0.8574140307980509,2024-12-27
FXE,1.0394933702194007,0.9149230457252138,0.908556041011914,1.0329136361287652,0.9541761695610498,0.9041381741082622,1.06180220474175,1.0338410013046528,0.9678370487554875,0.9927462960156626,0.9182215999990255,0.9647010060538116,0.9580948592753129,0.9987424659618982,1.0219943046715865,1.0307812086639325,0.9985711573108891,0.9925177830081471,1.0208401191983925,1.001024313698763,0.9896386297942692,0.9778215856339065,0.97662297786566,0.9852060611741821,0.9826548178240806,0.9765888579757136,0.9780680572184536,2024-12-27
AMZN,0.8283848395298417,0.8772374918955124,0.6949883981686966,0.6264918067700398,0.7537721029913335,0.7069844568591284,0.68472378961557,0.6753134141642541,0.6391972583435419,0.5964153316917775,0.9192322582535157,0.7576234740555818,0.8324866353215492,1.0012289078841683,1.1255197243171158,1.1055686718688669,1.1679295767156437,1.182999343478402,1.178731049767133,1.1512109089562998,1.1791450842074784,1.1518323624527824,1.1836125070961652,1.2375543382137606,1.2226880476588071,1.215828488024123,1.3927537624447934,2024-12-27
AAPL,0.9760756674057474,0.9913622254285825,1.0943390295341946,1.0478236412979915,1.0491150434657714,0.9464702440023633,0.9474911283296888,0.9734657538605508,1.0089226721781657,1.0301939898038763,1.0831397311821522,1.0533216487875319,0.9905874810340733,0.9986555529828206,1.0898494796503742,1.0512890061717728,1.0492192505659395,1.0337418158841383,1.0292853918701914,1.0356936536078023,1.0335011526347826,1.0244100401750424,1.01772447299429,1.0272668694995284,1.0106902388276184,1.0171068205347131,1.0082416725284016,2024-12-27
GS,1.100881018136449,1.2547081047894277,1.4884623354876056,1.3580366151606191,1.24129336855481,0.9575054869584493,0.9337748454038748,1.0155734745355371,1.0489259800856436,0.9998922333313258,1.187008377307049,0.9928282381422696,1.0015632310157199,1.0009798218910984,1.0215814213690715,0.9937286849432806,0.9768518509904174,0.9729025103417196,0.966145641583487,0.9581358462820889,0.9448216348966907,0.9400672916527009,0.9239589493757284,0.9440554536194401,0.9320555360058842,0.9303076557406884,0.9268149496677387,2024-12-27
GOOGL,1.243587739302048,1.140939097873522,1.0880976973935628,1.2190015701893397,1.1204481517232185,1.1109420750464118,0.9587484377983966,0.9273636801789852,1.0639230531614927,1.0408408006711505,0.9988208031434006,0.9659444157980059,1.0070179868982092,1.0000599320572374,1.1471601032042023,1.1097832621495956,1.1085210251148327,1.0756486998543915,1.0414266221236987,1.0363854038740936,1.0186655995447953,0.9930092928720357,0.9903686365697324,0.9977363970736473,1.0191407030875779,1.0427986379894763,1.0271637449707662,2024-12-27
IBM,0.8002619988473889,0.7783562665429002,0.7385044140013728,0.7586566211810293,0.9230204427713042,0.9236115096656727,0.9585393868470078,0.9730033806996273,0.9553386406974906,0.9178851742713308,0.990505800009496,0.9545845793948775,0.9607925602855918,0.9998142317826688,1.1093002414674495,1.0996473688720405,1.0880251124790978,1.0784382321210737,1.0751282932682789,1.097960921524736,1.0928262627836411,1.0943722145624024,1.0961844856689171,1.1319855479036294,1.1444464678319264,1.163230557245995,1.160158665744685,2024-12-27


