
key = model_output

qar_coefs

key = qar_coef_comm

,"(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(1, 12)","(1, 13)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(2, 12)","(2, 13)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(3, 11)","(3, 12)","(3, 13)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)","(4, 11)","(4, 12)","(4, 13)","(5, 5)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 12)","(5, 13)","(6, 6)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(7, 7)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 8)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 9)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 10)","(10, 11)","(10, 12)","(10, 13)","(11, 11)","(11, 12)","(11, 13)","(12, 12)","(12, 13)","(13, 13)",pred_err,asof
VXAPLCLS,0.003816118458540273,-0.0004732168874064997,0.0005348505078608297,0.0007035976610899499,0.00023887446399748424,0.0006327798451688616,9.975642982588169e-05,0.0009149205418150145,0.000789064656329315,0.0025936578958097663,-0.000595255881105223,0.0024866927614303393,0.0008578170256025833,0.005081317359242862,0.0005714537440434281,0.0005875936605086945,7.867024322818753e-05,0.0002550182070077106,0.0009634933107599128,0.00012551385289624652,4.308229319067694e-05,-0.0003740058538989207,0.002626556587409278,0.00452287100608045,-0.0004329408692501011,0.0018090648463380055,0.00023232443765118884,0.0004578147236388148,0.00012250861433997737,0.0008998413630062727,0.000588842973414721,-0.00019243263043115384,0.0008734081689555521,0.00028035820354322733,0.0024446765383591023,0.0010146462093651482,0.002795409014375983,0.00034621561597365216,0.00011379399272453148,0.0009510899612909755,0.0002871644287028855,0.0009766643787822668,0.002495393402553065,0.0002461552327643533,0.00045261409707508495,-0.00084818108809635,0.003733003942768402,3.347258114534065e-05,0.0011652345984365124,6.0371379667701814e-05,0.0005177178334081157,0.0009342175747838188,-0.0014555607746350408,-0.002020879359161172,0.00024772590317525465,0.0017246015911090195,0.00027530532386593255,0.0003891287154853971,-0.0003001504062853215,0.0014475483717803735,0.0007124120975660707,0.0004986704160969469,-2.493702509938233e-05,0.005222750567138967,0.001456976077483528,0.0009816373580612584,0.0012776869892959508,0.0013600408148512425,0.0005833650336999021,0.0014080480934493312,0.0052532907085769,-5.759618944234455e-05,-9.758453584542468e-05,0.0018909313008059609,-3.2733203348781592e-06,0.001872867925516967,0.004170890716303663,-2.4767188509995827e-06,-0.0023152218981254634,0.00015025215817047392,0.0004328927010182176,0.0070165221721999885,-0.0004629413804164635,0.00017669939996144376,0.0015677724466612855,0.004765721257259576,0.0022547482049658845,5.514148660807341e-05,0.011538836573297835,0.0002851637408825205,0.0047261625341565245,0.00010836231886900874,2024-12-27
VXGSCLS,0.006217796492888425,0.00040051136235696983,0.0008525444607622606,0.00166754024502594,0.0007135984900626172,0.0014283207514471726,0.00047960166145066406,0.0015548365297683977,-0.0003768862028625767,0.002016274068618368,0.000732030088332339,0.0013274407804524677,0.0012887298751599109,0.004415134973003564,-8.099697087361632e-05,0.00035466739911184055,0.0007218304120487819,0.0009415075830040116,0.0029793217578427678,2.3638822729392165e-05,0.0007632883910569989,-4.524654422990508e-05,0.0018459363651849973,0.0009121869538368136,0.00031744729346811873,0.004060418666947151,0.0009668048459384789,0.000338384528471027,0.00015510889863558166,0.0018659004445055725,0.0015061100488605991,-0.0003304120873356935,0.0020010227333020106,7.460318025628963e-05,0.0021510160483965484,0.0012029467432612207,0.005829217691051726,-4.224925025302111e-05,0.00011321532326413607,0.003566815513056993,0.0009751718060076934,0.0001716038752878448,0.00323056750053145,0.0005432516373862211,-0.0001814103516112129,-0.0012055905210341517,0.007049797024128877,2.9570981537721262e-05,0.003410798915016619,-0.0004796789464811829,0.0009290377244958042,0.001349166805301417,-0.0013119007730071463,0.00014102937834320817,0.0009966972689625286,0.00408767028942591,0.0005957006747628524,0.0005997527861898265,0.00018878065785044132,0.0017953432237351231,0.0014149587963230032,0.0005755819245801774,-0.0002569338257497675,0.019802614473165368,0.0031895274966495116,0.0035419714462738877,0.004580358358157687,0.003164163689190948,-0.0007653051185629635,0.004566566210237018,0.012587000526389162,-0.00010332524463977167,-0.0005796890201431533,0.003556656588428892,-0.00017432786919052758,0.003619008721697159,0.004581236682395532,-0.0003960504851172179,-0.001503159877998008,0.0006084295573701921,0.0017061106059842754,0.007739283697634543,-0.0002032284871020092,0.0015232824515616307,0.0025895526592392354,0.00417321064879472,0.0012254525384695258,-0.0003777211914942903,0.006654890808350291,-0.0016206276628710397,0.011873923703276407,0.0001654102127469908,2024-12-27
VXGOGCLS,0.0038582628636901427,0.00021745556162434216,-0.00022903930569223148,0.0005772804893530117,0.0008349541436323259,0.0023145801736865496,0.00035355041402381393,0.001825089125318795,0.0010036346177041573,0.0016087109497821628,0.0005804918710227993,0.0009622681251279325,-9.903827900657214e-05,0.0023533309206910558,0.00041110885443422187,0.0002782232009995917,0.0011379834440246551,0.0007363397772859164,0.0009644150606860343,0.0007771893501905187,0.0004610813373503229,0.0005807801350265488,0.0004427370726578921,0.0010144990565178306,0.00019198934907454544,0.0021115411037010293,0.00026871078676820806,0.0004146812273587794,0.0003496731478419536,0.000341138763428293,0.0012359519326307833,0.0009977636181492575,0.00042335530194771687,0.00031498279853415243,0.0010922420019168968,0.0010635766248711525,0.0026537095365338826,0.0009284483696243533,0.00025442420873908223,0.0002629373137537055,-1.1689083015876914e-05,0.002070867350044758,-5.186117831733527e-05,0.0015431455955518994,4.454199622049824e-05,0.0007080760695117176,0.007767574477372813,-0.0006613827925494033,9.937720048805866e-05,0.0020898954061670592,0.0004278880187094386,0.0009859466265753028,0.0018924324115742275,0.0014291152847061685,0.00019706019946483307,0.007264025815766931,-0.00017343135579417208,0.0017566715432065856,0.001365129984641318,0.0018673761352331474,0.0006044426413990432,-5.2302720961290114e-05,0.0011189831771625297,0.004203353333690575,0.00046536595541612244,0.0009626531998671964,-0.00012074683604277673,0.0001095765627043949,0.0012066513160484769,-0.00017434322347660927,0.004819666215012574,7.606703628593911e-05,0.002076800690139013,0.0013830261867102658,0.0006653189890948986,0.00029311237561622383,0.004646218018374097,0.00029051792215321713,0.003643707573401551,0.0008043878129468754,0.0005021905727451204,0.004590657540790766,1.9998055085793024e-05,0.0006544184974255312,0.0006159932841664445,0.004589223829069969,0.00044172639894942117,0.0005355487274469985,0.002495346747394944,0.00011466327231931492,0.0017174064012602307,0.0001469291773522596,2024-12-27
VXIBMCLS,0.004950145039201961,0.00028306320699343873,0.00021314725870569766,0.0011182100347391637,0.0007353467085477184,0.0016247830480246998,0.0006005273454639892,0.0014720178395519607,0.0007116800652743834,0.0035980189095754828,0.0011899610641377388,0.0010116708579780676,0.0008429820532600124,0.003875410346335051,0.00035070458635661346,0.0004553131412092203,0.00019258147145616379,0.0004940009687303031,0.0013848321555177839,0.000774369082694014,0.0003990708091121718,0.0005337751174636676,0.00250231196911933,0.0026842324491928426,0.00017197527513560646,0.0032822668876400767,0.0007161356714734995,0.00015628632915549545,-0.0002735747819035022,0.0008763457803456228,0.0016206189869289172,0.0008715801586253515,0.0012697258959261045,0.00035561372023171705,0.0028554184674043845,0.0021173053106776506,0.004942000660152441,0.0008749407916844791,6.556068981117991e-05,0.0007886609459203644,0.0003702384908230228,0.0021876119851728703,0.0027903432376244,0.0017614359277811566,-0.00010092911979037195,0.0007198193870792888,0.0047471319114992735,0.00014123011647723064,0.0010361750522007204,0.0002917861819941552,0.0007481033510186778,0.0010791740978084584,0.0017967836642771282,-0.0002686343227204063,-9.615657647863042e-05,0.003204803773647459,0.0006627431556196895,0.001081594557021672,-0.00010564007948043773,0.0036811610468189555,0.001405846372517429,0.000981423769545702,0.000195907050122235,0.005813909462781418,0.001814982720614775,0.0010881494776898678,0.001503563980385959,0.002667593127207667,0.0009347057594493928,0.0017696331123267827,0.00845443983183427,0.00010464467936108788,0.001701092662270819,0.003392036540756409,0.0004807166473754551,0.0030575686942114683,0.006782729245976109,0.0004504649075547453,0.0021894493447736996,0.0009255886828970992,0.0013764201205360461,0.012417360703481258,0.0003416359685525123,0.001288904564336905,0.002317567916134551,0.010045835367771505,0.0020847210103382033,0.00031896678350480943,0.008828353659488657,0.00019527865431029552,0.007919536725785685,0.00013746250761674622,2024-12-27

key = qar_coef_idio

,"(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(1, 12)","(1, 13)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(2, 12)","(2, 13)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(3, 11)","(3, 12)","(3, 13)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)","(4, 11)","(4, 12)","(4, 13)","(5, 5)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 12)","(5, 13)","(6, 6)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(7, 7)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 8)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 9)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 10)","(10, 11)","(10, 12)","(10, 13)","(11, 11)","(11, 12)","(11, 13)","(12, 12)","(12, 13)","(13, 13)",pred_err,asof
VIXCLS,1.5495004480976804e-06,1.0476223489018223e-06,-4.872707116442625e-06,1.356712489984666e-05,8.476078735981876e-06,-6.794433689374621e-06,-7.252589508217797e-06,-3.040762199318355e-07,1.7826705626733854e-07,-1.5523668462563724e-05,3.1244777784601896e-05,2.4250899437987306e-05,-6.391896021541294e-06,1.790145670663303e-06,-9.780449038959937e-06,3.3361903617201622e-06,9.429632102434896e-06,-1.1051660919373539e-05,8.698699215686007e-06,-2.4312880883780177e-07,7.2253179414106135e-06,-2.069208904478445e-05,-2.4911123625247556e-07,1.9031789044758935e-05,-1.1148321446179562e-05,5.420874162431586e-05,-7.672320384062186e-06,-4.883090681362093e-05,6.00836755524904e-05,-5.874222620354013e-05,1.1813023505602243e-06,-4.31560270498305e-05,0.00010994831352782093,2.9887314460690313e-05,-9.206339312385232e-05,6.1028993163977456e-05,0.00015027968749781791,5.425906597564644e-05,-2.4650043846592904e-05,-0.00013688656687920172,-2.459892671889158e-06,-3.6769705237044645e-05,-8.09118552788826e-05,0.0003888855902991362,0.00019811660609184042,-1.91357195356229e-05,5.901282874241932e-05,-5.924715039183652e-05,6.834055723094881e-06,-1.7917171620547977e-06,2.526709491399189e-05,-0.00011978031401531953,9.783618179997278e-05,0.0001416689126904583,-5.830620989736441e-05,6.834270808180367e-05,-4.9394419789386034e-05,1.5574505578388913e-06,-4.319274931059944e-05,0.00012893653109258388,-9.417835662757749e-06,-0.00012207152830582925,6.877921831167471e-05,0.00020496897682196417,9.512389761486178e-07,8.849522251485246e-05,-5.5541908151325336e-05,-0.000414980406393017,-8.036996615937377e-05,-5.5915736441788515e-05,6.097512711611349e-08,-2.8153187201443574e-07,3.4002228796987795e-06,-5.38981263942209e-06,-4.850494254665242e-06,1.491254585769087e-06,4.6679750259014615e-05,-6.874927313401678e-05,-0.00013677339986457364,2.009927602270854e-05,-4.5568570988511086e-05,0.0002516266652109602,-0.00011157567316182751,-0.0002677990972130305,0.0001283798472315945,0.0010523112276744223,0.0004369327505146629,5.9857639178939906e-06,0.00038596687366162336,-0.00011667004020791226,6.944603756890929e-05,0.00013404363432817915,2024-12-27
VXDCLS,7.746244545190675e-05,-8.476750564800986e-05,9.154765876104071e-05,-4.561871887140925e-05,7.947107130006557e-05,-0.00017448535726065587,0.00016989231167870126,-0.0001477421346152549,0.00011321368032597565,-1.573454848451825e-05,2.7116779452596575e-05,-0.00024070117560843316,0.00012266539765586653,0.00019963414420260802,-9.479391956611436e-05,0.0001182426008406418,-0.0001379027828104227,9.900352436045173e-05,0.00011740757067790293,0.0003865804918030336,-0.0001457285612300577,1.6279839161640208e-05,9.25125166277151e-05,0.00019437479794416114,0.0001841119897409786,0.00010846557171289214,-5.0469820309923566e-05,9.135394109972788e-05,-0.0002108467384794306,0.00021607374185877474,-0.00016326975144930405,0.00013269884328011414,-1.8642914623711012e-05,3.8206519113470674e-05,-0.0002879478964072632,0.00016101672564902583,7.05424505145956e-05,-7.936490425716614e-05,4.398341724618127e-05,9.38561557046472e-05,0.00023078562187896378,-8.063397498550783e-05,8.666298233313035e-06,6.214225664398687e-05,9.762544255623152e-05,0.00013127319403516546,0.00010580927991158244,-0.0001351913659559599,2.9729792710595868e-05,-0.0002587667451754383,0.0001265578384520082,-1.5695223018186097e-05,-3.0416130248057546e-05,-0.00021404393225133114,-2.5882310257684863e-05,0.00047211888319694065,-0.0006436156003707185,0.00013931771949973084,-0.00023622928310866432,3.624969496173042e-05,-0.00016619121199670835,0.0006015619829535428,-0.0005501603750981656,0.001233485696677449,0.0003142862901751698,0.00018632210933963025,-3.717310121110103e-05,0.0004062577347860394,-0.0007238165298041498,0.0011725464975566337,0.0007550818995275205,-0.00026188666165451115,2.803499473131358e-05,0.00020541333139076947,0.000313823952897853,0.00043597742598003666,0.00016992761142165612,-2.2804730478617137e-05,1.466444081707882e-05,-0.0003376873061111991,0.00011422860697941475,3.204320248896822e-06,-6.581125955139925e-06,4.949857099046898e-05,-2.7712078788662967e-05,0.00014918731297639923,-0.00016317702202778956,0.0004069018745385106,0.0007925187339292991,-0.0005867704277069896,0.001142512358765008,9.453340209335522e-05,2024-12-27
VXNCLS,0.0037477206407686274,-7.349058831437206e-05,-3.474993830119901e-05,0.0010443883937898033,-0.0012494072445672565,0.0030600062092345356,0.0054002379775585805,-0.00034847043315445087,9.778411223708937e-05,0.0012977971601368353,-0.0005936886532825345,0.0011133184865317655,0.0036067253379587264,2.755116910231065e-06,4.402370223053912e-05,1.8619417334771036e-05,3.231969853146477e-05,2.0170553674363527e-05,-0.00011150959787555156,1.198510485271762e-05,4.808877085693627e-05,1.9937502692949727e-06,9.278057498230124e-06,7.064538726837095e-05,-4.165011095887899e-05,0.0014299560069465994,0.0012799950232481776,0.00026951104121593616,0.0026161938577917306,-0.00023525286953235647,0.00017316209048793947,0.0016485368741903348,0.0008931596649283166,-7.2465350663918e-05,0.0030400038289013155,0.0009256099772182112,0.001454467763077006,-0.00011549967834927024,0.003238416521228442,0.0013378483135812486,5.618618677061569e-05,0.0015152200244229446,0.0011782397223562395,-0.0002357822322403145,0.0030619649173555825,0.0018702623251753518,0.00046305830089350165,-0.0005430210974826101,-0.0018337291587127906,0.00014683029557830538,0.00026498391077279246,-0.0002693472219914382,0.0001838557492628939,0.00017916637123954336,-0.001029375863534728,0.007390465478995839,0.004066732717982428,2.9816547645739078e-05,0.0031310164255745265,0.0027340944413901773,-0.0006289765100945164,0.006551581951102237,0.004718959743175657,0.0078054015486336056,-0.000524135885291418,-7.275128236286796e-05,0.001752797355683429,-0.0008453698436188343,0.0012091158474413482,0.005072846324137906,5.260002005653322e-05,0.00018696612471901886,-1.307749042275678e-05,4.59345436568496e-05,0.000259053334182024,-0.00022136427170886042,0.0019056009623322303,0.001078230558598533,-0.00010544861492986159,0.0035483704793657276,0.0012006146062915938,0.00102254993378168,-0.000254956237392304,0.002316889089477707,0.0018562098695155355,9.830054075728024e-05,-0.0003427249176199357,-0.0006236584956197495,0.006839034227310306,0.003117708568001423,0.004114403338480437,0.00036338946867783497,2024-12-27
RVXCLS,1.0687272291791117e-05,-1.5808459874226097e-05,-1.2317701227601416e-05,1.20273809405092e-05,-4.7982334561567194e-05,4.694580473176221e-05,6.004261439516903e-06,-6.775065780115355e-06,-5.83031360174131e-05,3.9676579696374654e-05,-2.9586418048953152e-05,3.9004743868287606e-05,-6.535838249218944e-05,0.0017662874610947879,2.2569414418198553e-05,0.0021672039207140618,7.000724995264219e-06,0.0009013388663629486,-4.390938392417603e-05,0.002802346461594477,0.00011055290123573243,0.0011878802738861337,4.939849410029132e-05,0.001064923321630432,0.0005549607704570867,1.420771827379559e-05,-8.409811919004927e-06,5.514278272703481e-05,-5.1685274612889175e-05,-7.007668477652421e-06,1.477663225196213e-05,6.725841369850992e-05,-4.2618866720209984e-05,3.411412377051299e-05,-4.215384396577941e-05,7.64729291643933e-05,0.0027527581893948714,-0.00013420017711880864,0.0012698531895662187,-3.7155722710628646e-05,0.00349297873713337,-3.5135481417700336e-05,0.0016074156965579646,-2.623240804951824e-05,0.0014512685608704745,0.0005009742210628419,0.0002177730834368373,-0.000246404134978849,-2.567144036775094e-05,-7.207570570869266e-05,0.0002608695154011978,-0.0002238906601560217,0.00013262645405317622,-0.00021632467231574482,0.000276616120777848,0.0007469332929849497,6.864584439310114e-06,0.0015255370080697913,-0.00024256582260403944,0.0008686136014112185,-0.00012682530382223593,0.0007966230957851813,-3.1839199235822953e-05,4.07725309286188e-06,-5.9925008846728844e-05,-3.324413487276355e-05,-2.762029594767062e-06,-1.6735313104331936e-05,-6.483799198651165e-07,-4.592961117420675e-05,0.004477908591956225,7.591065843868054e-05,0.0019719895557573576,2.7783343982381314e-05,0.0017738326773326788,0.0007756541978849997,0.00031840491080139204,-0.00019906245986486267,0.00016148376394956916,-0.00019712632657717773,0.0003629474310086888,0.0010388777913999982,-0.00010580972875579717,0.0009477308750042502,8.513262955946186e-05,8.19246290769041e-05,-0.00010435055690537167,0.00018241836005470372,0.0008654412407683815,5.6649344696460996e-05,0.0005202037029248086,0.00036629924755183916,2024-12-27
VXEEMCLS,0.003185830967440015,5.9544981089907866e-05,-0.00021925004537005124,0.003225930973264236,0.0006055749338899436,0.00012999434200435656,0.00010069646636475627,0.00019803470875502595,0.0006488929204773051,-0.0008026476298073454,0.0014197065144963279,0.002294487275267908,-0.00028611223751667336,1.377537948345024e-06,-4.3944434134700314e-05,3.63075217533379e-05,1.3216274452953365e-05,6.644163601694109e-06,5.054319945115246e-06,7.286527549433018e-06,1.910387982464169e-05,-1.93157997572492e-05,1.8221423524110085e-06,3.740243584087688e-05,-9.183487991936223e-06,0.006015444438847141,0.003390105213149469,-0.00032744973098595146,-0.0006435931359645977,-0.0004846279239812811,-0.000553504138678036,-0.001095105111834364,0.0007048485879841276,0.003623739704967973,0.0006677333231799535,0.0005973240160442721,0.00544096926494823,0.0004411661620031115,-0.0002504163603589396,-0.0001856023492248625,-0.0001244686565817381,2.4708139125039788e-05,-0.00042169599990280994,0.003677824420521172,0.002820390060351072,5.801240030373133e-05,0.00012872030774155812,5.49356100741099e-05,4.18916847033049e-05,6.335537850962479e-05,0.00017337284665482218,-0.0001835087594753845,9.262516751172888e-05,0.00039682282358020015,-8.189577690353952e-05,7.24297420275278e-05,5.4634067560127454e-05,6.518223621866269e-05,0.00013758137794244954,-0.00010145925420324628,-0.00033568095267586293,6.297491375045724e-06,-7.276977641127248e-05,4.1213076025137594e-05,4.923974385501198e-05,0.00010413780671024221,-7.708626773414628e-05,-0.0002513966616251977,6.792643152217216e-06,-5.5029665978582473e-05,6.088473352467562e-05,0.00013484878402032871,-0.00010834139226153568,-0.0002465823254985356,6.834170794061531e-05,-6.975699377868117e-05,0.00031606305265849676,-0.00027720752898116374,-0.0003623249723363023,0.00032280300842637904,-0.0001593986335865571,0.00027254944897348965,4.5205725353497215e-05,-0.0004886944117819109,0.00013461969596621526,0.002940720544122414,0.0015345614159522861,0.00023075008645066835,0.0017661340999281065,-0.00012658107897869935,8.130190336943968e-05,0.0002293671988251382,2024-12-27
VXEWZCLS,5.717272405207302e-05,2.7446999844795293e-05,-8.24554832282397e-06,1.4986873538981682e-06,5.097649377177975e-06,5.2780996642125354e-05,9.856368067308486e-05,0.00017704674857346633,0.00025723564531119844,0.00029562760843803305,0.00020925505380878554,0.00017576310010613015,3.633748146414583e-05,1.5529498056324247e-05,-7.95723592775574e-06,-1.491938981919595e-06,2.3155094920276424e-07,-3.4206362091104644e-06,3.862887934382591e-05,6.636088258201186e-05,0.00011344268988589364,0.00012393342693965654,0.00011105512271084063,0.00011411917885658937,1.9073977835525308e-05,7.984954913022507e-06,3.5420683329784343e-06,3.030275606450719e-06,4.126307861919835e-05,5.511401054275272e-07,6.134126888095587e-06,-2.0021385513888086e-05,-1.2064373726607805e-05,-4.8189513644528314e-05,-7.589129949078896e-05,-8.00972855604732e-06,2.1176606562079827e-06,2.2160140189072526e-06,2.8412668984007423e-05,1.0749700589857252e-05,2.215415907086552e-05,1.6187286253391965e-05,2.4656132699581357e-05,-4.474877696689279e-06,-2.3343766147361776e-05,-5.788339104774551e-07,2.5409259507346905e-06,3.178735988583227e-05,1.6969944835137723e-05,3.3332874746785307e-05,3.239822937039409e-05,4.329821628844995e-05,8.678275388828245e-06,-1.2333629871626253e-05,1.7056153022756455e-06,0.00040023797197241283,0.00019719092852689543,0.0003912043389023984,0.00036029823446019,0.0004927898871914219,6.36501600519066e-05,-0.00020124002570504992,1.363099634934003e-05,0.0002020047851002858,0.0003740320664319749,0.00048057179213396146,0.0005760784531671136,0.00032161422025745525,0.00019318814850428337,5.662771077717817e-05,0.000695833220458113,0.0008761626154244834,0.0010579325461549955,0.000564072046502292,0.000308758953612027,9.962244178030504e-05,0.0012002886733009923,0.0014069345365294891,0.0008962358121273976,0.0006637942294886436,0.00015653360887811062,0.001666155120494482,0.0010009901328724064,0.0006814613902134525,0.00017543613926024668,0.000813615844439164,0.0007772512338233926,0.00014033571734005222,0.000916240657926693,0.0001323049620788848,2.4223464757220225e-05,0.00033945488580596595,2024-12-27
GVZCLS,0.0002264788903731676,-0.0001653569082265133,0.00032907996029377947,-0.00020532171252750698,0.00034621125083686053,0.00016466649167455372,-0.00013140333903061027,0.000596215099036799,-0.00029502396649370007,0.00031166573463345225,0.00022480918144081227,-0.0002387135759186769,0.0009619930010639809,0.0008454345734764808,0.00033826937556148223,0.000411780115565457,0.001962878021058049,-0.00017895142612634794,0.0012786410259944363,0.0004386753711846556,0.0006058285615948187,0.0016126027403930694,-0.00016050502119159917,0.0017776063121866658,0.0010839413648059803,0.0009400134574618397,-8.928455904916886e-05,0.0022718297692267873,0.00019238418392635985,0.0007532274587138714,0.0015640257984940807,-0.0001169978275410877,0.0019218712084469508,0.0003295539216630196,0.000933084008193004,0.0028238301904920807,0.00028076742060618336,0.00048675359989448796,-0.0001705038777024715,0.000546494672195637,-0.00022470531213182867,0.0004085429879112724,0.0003823865474674345,-0.00020249527929296047,0.0007957689913974495,-0.00022664496544941355,0.007303210869204041,7.217922438843886e-05,0.0034150251930552544,0.0035834672811383204,0.0007426625634240662,0.006102384778836754,0.00035476545346570633,0.004536941661819089,0.006931901339042001,0.00012448308994484397,-0.00019137762448218076,0.0003626697228837893,-0.00024614109724356185,7.748988582465885e-05,0.00016315811590242424,-0.0003034837195967019,0.0005546878725992003,0.002006381341798693,0.0010803979467820185,0.0008083388654683486,0.002822264800847974,-0.00012450592712509963,0.0027550784991405624,0.002357071857396228,0.0026235754923817902,-0.000305814484093948,0.0030396791456165626,0.000596200631150035,0.001305156906123075,0.00468675748192128,0.0005946515467736778,0.000585368680565548,-0.0002908917853719371,0.0011747287985137262,-0.0002907915061367754,0.005101388127375381,0.0003185923275540299,0.003742612011199591,0.005859606992570209,0.00022316999288602633,-0.0002289165583744092,0.000963855165963195,0.003798745465545187,0.0029380300797261488,0.008489221384989701,0.00026278737677363795,2024-12-27
OVXCLS,0.008985855710738034,-0.002411511132799857,0.003135290649863231,0.0074508644659548985,-0.0028246069591890094,0.001454644076443458,-0.0019683353803342917,0.004465511451375005,-0.001362724483765874,0.0016816158810073825,0.0039098094289253295,-0.0010120205677015023,0.0009040223403393507,0.0013815172296954854,0.0029481963808314646,-0.0011618132362638468,0.0015926647837062528,0.0003928215267659995,0.0002364714453750311,-0.001308852399205072,0.0007132674446347167,0.0017482650776038731,-0.0005885282028963385,0.0005684890244929449,0.0004892570768867726,0.020650277300076552,0.006922966564876749,0.003321589580758092,0.004549266431844407,-0.0021924417405810998,0.0009880769378361161,0.0013180981554850146,0.011937587177213277,0.003741830475439514,0.0011790271479669115,0.004092239902041732,0.007133813517262538,-0.0013899344821514583,0.0020996477057998323,-0.0019649502489175333,0.0035766905600048897,-0.0007334405274373627,0.0039036529841335907,0.0037675419206521068,-0.0005004398595716145,0.0015845227236412696,0.0018364986728818138,0.00043290684505121096,0.0002871143146351921,-0.0015292241657511463,0.0008233784305596021,0.0019713408657650307,-0.0007053484601299529,0.0006555590117593099,0.0005476451066664995,0.00107078532539832,-0.0006298133864271175,0.0006050810221225027,0.00015007883210830538,0.002618110379715464,0.0011243151748788493,0.00015282004984496192,0.0009269013359538358,0.0005470827597247863,-0.0009342771037117467,0.00016041338763608253,-0.0012422683660315611,-0.0010394938634020637,0.00010372059709358965,-0.0004888052391170894,0.0022357448600699584,-0.000729481175948733,0.0005048375139715038,0.0018736751961588637,-0.0005475792270214968,0.00033917129635327036,0.0003711541540806878,0.0007860007991174224,-0.0003748700209634559,0.0002939919921640602,0.00020928637621497954,0.006902935497959334,0.002111710150307862,0.0006998891656910184,0.0023613100928993134,0.0019902577677208873,-0.00025406150963406973,0.0008525285855547983,0.00023401223961179289,0.00019407906432057165,0.0008203459025965258,0.0008052958368282079,2024-12-27
